InputTerm,Symbol,GHIDs,GHtype,NumGenesAway,OtherGeneTargets,Score,Sources,TFBSs,TSSdistance
LPCAT3,LPCAT3,GH12J007046,Enhancer,7,LOC100419825||lnc-EMG1-3||C1S||C1R||RNU6-485P||C1RL||C1RL-AS1||EMG1||ZNF384,12.48025,Ensembl,GATAD2A||RXRB||ZKSCAN1||NR2F2||SAP130||ZGPAT||BCL6||KLF16||BCL6B,-29293
LPCAT3,LPCAT3,GH12J006995,Enhancer,3,C1S||RF00998-028||EMG1||lnc-PHB2-3,0.3504288,Ensembl||ENCODE,IKZF1||ZNF692||JUND||PHF21A||ZSCAN4||MTA1||DPF2||HDAC1||SOX6||TCF7||UBTF||CTBP1||HDAC2||FOS||TEAD1||TARDBP||FOSL1||SAP130||SPI1||ZFP69B||TCF7L2||FOSL2||VEZF1||ATF3||KDM1A||ZEB2||JUN||TEAD3||SMARCE1||TEAD4||CBFA2T3||ARID1B||ZNF121||SMARCA4,22155
LPCAT3,LPCAT3,GH12J007039,Enhancer,5,ENSG00000257078||piR-33422-069||piR-31470-102||C1R||C1S||PHB2||RNU6-485P||SCARNA12||ENSG00000256967||RNU7-1||CLSTN3||ATN1||C1RL||C1RL-AS1||RBP5||EMG1||C12orf57,12.98293,Ensembl,,-21193
LPCAT3,LPCAT3,GH12J007059,Promoter/Enhancer,8,HSALNG0088966||lnc-EMG1-3||C1RL||C1RL-AS1||C1R||RNU6-485P||EMG1||C1S||PHB2||SCARNA12,11.45671,Ensembl||ENCODE||EPDnew,GATAD2A||CTCF||REST||IKZF1||RXRB||SP1||BRD9||SOX6||CEBPA||CEBPB||CTBP1||NFE2||FOXA2||ATF3||NR3C1||ZNF316||MAFF||KAT7||YY1||MAFK||ZBTB33||TEAD1||JUND||MAFG||NR2F2||FOXP1||SIN3A||SAP130||RAD21||SMC3||STAT1||STAT3||GATAD1||SMAD4||BCL6||NFE2L2||HOMEZ||HNF4A||EGR1||NFIL3||RXRA||THAP11||THRB||ARID4B||MAX||TEAD3||NR2F6||XRCC5||HNF4G||SOX5||TAF1||HLF||POLR2A||ARID3A||FOXA1||RBPJ||BACH1||ELF3||FOXA3||CEBPG||ZNF148||CHD2||CHD1||ZNF384||BCL3||EMSY||ELF1||ARID2||KAT8,-42230
LPCAT3,LPCAT3,GH12J006987,Enhancer,4,C1S||piR-59835||EMG1||lnc-PHB2-3,0.3032577,ENCODE,RFX1||FOXA2||SREBF1,30435
LPCAT3,LPCAT3,GH12J006978,Enhancer,5,NONHSAG010355.2||piR-32558||piR-59835||EMG1||C1S,0.28545,Ensembl||ENCODE,POLR2A||SCRT2||NFE2||ZNF316||MAFG||MAFK||CTCF||NFE2L2||EMSY||ELF1,39805
LPCAT3,LPCAT3,GH12J006979,Enhancer,5,NONHSAG010355.2||piR-59835||C1S||EMG1||lnc-PHB2-3,0.28545,ENCODE,GATAD2A||REST||SOX13||RXRB||SP1||GABPA||CEBPA||TCF7||FOXA2||TGIF2||POLR2A||MAFF||YY1||EP300||MBD1||ZBTB33||ZNF205||TEAD1||RBM22||KDM6A||JUND||HHEX||CREM||NR2F2||SAP130||TBP||RAD21||ZMYM3||FOSL2||CEBPB||SMAD4||BCL6||SSRP1||HNF4A||NFIL3||IKZF5||RXRA||RARA||DMAP1||ARID4B||MAX||NFE2L2||KDM1A||TEAD3||HMG20A||NR2F6||HDAC2||HNF4G||SOX5||LCORL||HLF||FOXA1||ARID3A||ATF3||HBP1||FOXA3||CEBPG||NRF1||MIXL1||PPARG||ZNF121,37522
LPCAT3,LPCAT3,GH12J007068,Enhancer,10,HSALNG0088967||piR-39242||C1R||C1S,0.2415806,Ensembl||ENCODE,NR2F2||CREM||HNF4A||RXRA||SP1||ATF1,-50393
LPCAT3,LPCAT3,GH12J007075,Enhancer,11,MN309435||piR-39242||C1R,0.2318865,Ensembl||ENCODE,IKZF2||CEBPB||ZNF366||HLF||IKZF1||ZNF680,-57750
LPCAT3,LPCAT3,GH12J007073,Enhancer,11,piR-39242||MN309435||C1R||EMG1,5.74898,Ensembl,HNF4A||RXRA,-55393
LPCAT3,LPCAT3,GH12J007089,Promoter/Enhancer,14,C1R||lnc-RBP5-4||lnc-RBP5-5||C1RL||C1RL-AS1||ENSG00000256967||CLSTN3||PEX5||CDCA3||ACRBP,0.200521,Ensembl||ENCODE||CraniofacialAtlas||EPDnew,CTCF||PRDM10||ZNF629||IKZF1||ZNF692||ZNF143||ZIC2||PATZ1||REST||RAD21||IRF2||IKZF2||SP1||POLR2A||TRIM22||ZNF341||CEBPA||EED||CEBPB||RELB||EGR1||ZNF444||USF1||ZBTB48||YY1||SMC3||MBD1||JUND||NR2F2||SIN3A||IRF4||ZFP69B||ZNF654||ZFP91||ZNF366||HNF4A||RXRA||PRDM6||ZNF660||ZNF398||ZNF2||ZNF24||MAX||XRCC5||HNF4G||ARID3A||TAF1||ZNF133||PRDM2||L3MBTL2||NFE2L2||POU5F1||NR3C1||MLLT1||ZEB2,-72890
LPCAT3,LPCAT3,GH12J006967,Promoter/Enhancer,12,EMG1||ENSG00000271969||PHB2||MN309434||SCARNA12||lnc-PHB2-1||C1S||PTPN6||ATN1||SPSB2||C1R||LAG3||C1RL-AS1||ENSG00000256967||ZNF384||GDF3||CHD4||LTBR||ENSG00000219410||NCAPD2||ENSG00000247853||NOP2,15.43419,Ensembl||ENCODE||CraniofacialAtlas||EPDnew,SP1||HNRNPL||CREB1||GATAD2A||REST||ZNF629||SIX5||SOX13||NFKBIZ||ZNF692||POLR2A||NFRKB||ZHX2||JUND||LARP7||GABPA||DDX20||ZNF143||RELA||RBFOX2||PKNOX1||RXRB||MTA1||PATZ1||SMAD5||NR2C1||TCF12||IRF2||KAT8||ZNF501||TRIM22||ELF4||HDAC1||ELK1||ZNF600||YY1||IRF3||ZNF341||ZFX||GATAD2B||CEBPA||ZNF561||EP300||SCRT2||KMT2B||NRF1||ARNT||ZBTB44||CEBPB||KLF9||ZBTB20||TAF1||ETS1||SIN3A||SP2||GTF2E2||RAD21||TCF7||TARDBP||UBTF||ZNF639||NKRF||DPF2||ZNF524||RELB||MTA3||ZNF10||ZXDB||CTBP1||RUNX3||TAF9B||ZBTB26||NFE2||FOXK2||FOXA2||ATF3||ZEB1||TSHZ1||HDAC2||ZNF444||CTCF||KDM4B||GTF2F1||E2F5||ZNF316||BCLAF1||CHD2||CEBPZ||ZBTB40||CBFB||ZNF580||NR2C2||RCOR1||ZBTB11||ZBTB48||ESRRA||E4F1||ZNF318||ZNF592||AFF1||MAX||ZBTB25||ZBTB17||ELK4||MNT||ZSCAN18||CHD1||ZBTB33||ZNF217||MYC||ZKSCAN1||EP400||TFDP1||SREBF2||MAFG||HCFC1||PCBP1||MAZ||RFX5||DEK||CREM||MXI1||NR2F2||ELF1||MBD2||KLF13||TRIM25||NFIC||NBN||ZSCAN9||WT1||KLF8||OVOL3||HNRNPH1||IKZF1||FOSL2||SAP130||TBP||ZNF184||NR2F1||CEBPG||ZNF207||MIER3||ZNF335||MAFK||ZNF610||NCOA1||SIN3B||GABPB1||SPI1||RBBP5||ZGPAT||MXD4||IRF4||ZNF213||ZFP69B||TCF7L2||GATAD1||STAT1||EBF1||KLF17||DRAP1||GLI4||ZNF18||PHF20||ATF4||HIC1||BCL6||NR2F6||RB1||SUPT5H||NFE2L2||ZNF589||SSRP1||ZNF223||KDM5A||CHD4||KLF5||ZNF687||HNF4A||ZNF843||ZSCAN23||FEZF1||VEZF1||CBLL2||JUN||BRD4||EGR1||TBL1XR1||NFIL3||IKZF5||RXRA||KLF1||ATF2||THAP11||ETV1||RARA||TOE1||ID3||NFIA||DMAP1||ZNF660||GLIS1||TRIM28||TBX21||ATF1||ZNF2||ZNF24||ARID4B||NFATC3||ETV4||ZEB2||KDM1A||KLF10||KLF16||ATF7||MEIS2||DIDO1||YY2||TEAD3||ZFP37||MLLT1||MAFF||KDM3A||XRCC5||TAF7||ZBTB12||SP3||ZNF48||ZNF518A||MXD3||ZNF558||SOX5||ZBTB21||BHLHE40||FOXA1||ARID3A||NFYC||HBP1||RLF||RBPJ||BACH1||PRDM2||ZC3H8||ELF3||FOXA3||MLX||RFXANK||MIXL1||GATA2||POLR2B||ZBTB6||TRIM24||PPARG||CSDE1||KLF14||HMG20B||ZNF384||SP7||ZSCAN21||BCL3||ZNF548||GLIS2||SP5||EMSY||ZBTB8A||ETV6||ZBED1||PML||ERF,48591
LPCAT3,LPCAT3,GH12J007065,Enhancer,9,HSALNG0088966||HSALNG0088967||C1R||C1RL||C1RL-AS1||RNU6-485P||EMG1||C1S||PHB2||SCARNA12,11.43739,Ensembl,MAFF||MAFG||MAFK||EMSY,-47193
LPCAT3,LPCAT3,GH12J007067,Enhancer,10,HSALNG0088967||piR-39242||C1R||C1RL||C1RL-AS1||RBP5||CLSTN3||C1S||ENSG00000256967,11.89476,Ensembl,,-48793
LPCAT3,LPCAT3,GH12J006940,Promoter/Enhancer,19,MN309532||ENSG00000272173||LOC105369634||PTPN6||NONHSAG010350.2||RNU7-1||MIR200CHG||lnc-PHB2-2||piR-46347||ENSG00000271969||C12orf57||MIR141||MIR200C||SCARNA12||PHB2||EMG1||ATN1||C1S||RPL13P5||SPSB2||LRRC23||CD4||GNB3||LAG3||C1R||PEX5||P3H3||MLF2||C1RL-AS1||ENSG00000256967||ZNF384||CHD4||ACSM4||GDF3||ENSG00000219410||ING4||LTBR||NCAPD2||TNFRSF1A||NOP2||ENSG00000247853||VAMP1||ENSG00000255836,16.0725,Ensembl||ENCODE||FANTOM5||CraniofacialAtlas||EPDnew||dbSUPER,ZNF221||ARHGAP35||CEBPG||SP1||HNRNPL||CREB1||GATAD2A||CTCF||TEAD4||PRDM10||ZNF629||REST||TFE3||ZNF512||LEF1||SOX13||IKZF1||NFKBIZ||RFX5||ZNF692||POLR2A||RCOR2||BACH1||TARDBP||ZHX2||JUND||ETV6||LARP7||STAT3||GABPA||DDX20||ZNF143||MTA2||PRDM1||PHF21A||RFX1||RELA||ZIC2||ZNF776||HNRNPUL1||RBFOX2||PKNOX1||ZNF24||RXRB||MTA1||PATZ1||SMAD5||NR2C1||RAD21||TCF12||IRF2||IKZF2||ZNF740||RCOR1||BRD9||ZNF501||TRIM22||ELF4||DPF2||HDAC1||PBX2||ELK1||ZNF600||GTF2F1||FUS||YY1||IRF3||SOX6||ZNF341||FOXJ2||ZFX||GATAD2B||CEBPA||FOXK2||ZNF561||EP300||BRCA1||SCRT2||KMT2B||EED||NRF1||ARNT||ZBTB44||CEBPB||NONO||KLF9||MGA||ZBTB20||ETS1||SIN3A||ARID3A||ZSCAN29||SP2||GTF2E2||CBX3||YBX3||UBTF||ZNF639||PAX8||NKRF||ZNF766||ZNF524||RELB||CHD2||KLF7||MTA3||EGR1||ZNF10||ZXDB||BHLHE40||SMARCA5||CTBP1||RUNX3||SNRNP70||ZBTB10||TAF9B||ZNF157||ZBTB26||ZBTB2||NFE2||HES1||RNF2||FOXA2||ZKSCAN8||TGIF2||ATF3||ZEB1||HDAC2||ZBED1||ZNF444||KDM4B||ASH2L||E2F5||ZNF316||BCLAF1||ZSCAN5C||CEBPZ||OSR2||NFRKB||ZBTB40||CBFB||ZNF580||JUN||MAFF||BCL11A||PHB2||USF1||NR2C2||ZBTB11||ZBTB48||E2F1||E2F4||ZNF318||ZNF592||SMC3||KLF4||AFF1||MLLT1||MAX||ZBTB25||MAFK||ZBTB17||ELK4||MNT||ZSCAN18||CHD1||MBD1||TBL1XR1||ZBTB33||ZNF217||MYC||ZKSCAN1||ZNF205||TEAD1||ZNF423||RBM22||EP400||ATF2||TRIM24||SIX5||SCRT1||TFDP1||KDM6A||NCOR1||FOSL1||MAFG||CUX1||HCFC1||PCBP1||MAZ||CREM||MXI1||NR2F2||GTF2A2||ELF1||MBD2||NFYA||KLF13||FOXP1||TRIM25||NFYB||PTBP1||FOXM1||NFIC||NBN||ZSCAN9||USF2||WT1||HDGF||ZC3H8||ZFHX2||KLF8||STAT5A||HNRNPH1||FOSL2||ZNF792||BMI1||SAP130||MYNN||TBP||ZNF777||ZNF644||ZNF189||NR2F1||GATA3||JUNB||ZNF207||ZNF335||MIER3||ZNF610||NCOA1||SIN3B||STAT1||GABPB1||ZNF395||SPI1||ZNF511||KLF6||ZGPAT||PRDM4||ZBTB1||MXD4||IRF4||ZNF213||ZFP69B||SAFB||DNMT3B||BATF||GATAD1||SKIL||WRNIP1||TAL1||EBF1||NFIB||KLF17||ZNF654||ZNF768||DRAP1||ZMYM3||GLI4||ZNF18||ATF4||HIC1||E4F1||CBX1||SMAD4||BCL6||RB1||NR2F6||SUPT5H||ZNF366||NFE2L2||ZNF589||SSRP1||HOMEZ||TFAP4||ZNF223||ZFP3||KDM5A||NUFIP1||KLF5||ZNF687||HNF4A||KLF11||ZNF843||ZSCAN23||VEZF1||FEZF1||CBLL2||BRD4||ZNF146||ZFP64||NFIL3||BCL11B||IKZF5||RXRA||PAF1||PRDM6||THAP11||ETV1||ZNF3||ZNF324||RARA||ID3||NFIA||DMAP1||ZNF660||GLIS1||TRIM28||TBX21||THRB||ZNF398||ZNF2||KHSRP||ARID4B||KDM1A||ZNF664||ZEB2||NFATC3||CHD4||ETV4||KLF10||FOS||KLF16||ESR1||ATF7||TAF1||SMARCA4||ZHX1||YY2||TEAD3||ZFP37||ESRRA||ZNF184||NFATC1||HMG20A||NELFE||IRF9||KDM3A||XRCC5||TAF7||ZBTB12||SP3||INSM2||KLF1||MIER2||ZNF785||GTF3C2||SMARCE1||MXD3||SOX5||ZBTB21||TCF7||LCORL||RAD51||FOXA1||ZNF197||E2F7||ATF1||ZNF579||NFYC||HBP1||PYGO2||EGR2||RUNX1||L3MBTL2||RBPJ||RBM39||PRDM2||ZNF362||NR4A1||GATA4||ELF3||CBFA2T2||FOXA3||NR3C1||MLX||POU5F1||GFI1B||RFXANK||CDC5L||NFXL1||PPP1R10||MIXL1||ZNF652||POLR2B||ZBTB6||CAVIN1||PPARG||CBFA2T3||CSDE1||KLF14||ARID1B||HMG20B||MZF1||SP7||ZSCAN21||ZBTB7A||CC2D1A||BCL3||ZNF548||HNF1A||ZNF121||GLIS2||SP5||EMSY||ZBTB8A||PML||PTTG1||ERF||GMEB1||GMEB2||KAT8||ZNF83||AHR,64850
LPCAT3,LPCAT3,GH12J007078,Enhancer,11,MN309435||C1R||piR-39242,0.2130602,Ensembl||ENCODE,CEBPG||GATAD2A||RCOR2||SP1||CEBPA||CEBPB||FOXA2||NR3C1||FOS||YY1||ZBTB33||TEAD1||JUND||NR2F2||FOSL2||BHLHE40||ZGPAT||RAD21||SMAD4||TFAP4||CHD4||HNF4A||NFIL3||RXRA||RARA||MAX||KDM1A||TEAD3||HMG20A||REST||HNF4G||HLF||FOXA1||ARID3A||TAF1||NR2F6||ATF3||NFE2L2||FOXA3||EGR1||ZNF384||JUN,-61429
LPCAT3,LPCAT3,GH12J007150,Enhancer,29,ENSG00000285770||RBP5||piR-37097-024||CLSTN3||C1R||PEX5||C1RL||C1RL-AS1||RNU6-485P||C12orf57||ATN1||RNU7-1,10.20139,Ensembl,,-132293
LPCAT3,LPCAT3,GH12J006331,Promoter/Enhancer,190,LOC112268088||RN7SL391P||TNFRSF1A||lnc-SCNN1A-1||lnc-PLEKHG6-4||piR-57133-098||LOC107984500||MN309431||MN309432||lnc-TNFRSF1A-1||PLEKHG6||LTBR||SCNN1A||TAPBPL||NCAPD2||CD27-AS1||VAMP1||IFFO1||SCARNA11||ENSG00000255966||GAPDH||ENSG00000247853||CHD4||NOP2||SPSB2||LAG3||ZNF384||C1R||CD4||C1RL-AS1||LPAR5||ENSG00000256967||ACRBP||EMG1||PHB2||SCARNA12||C1S||ENSG00000219410||ING4||NTF3,10.7797,Ensembl||FANTOM5||ENCODE||CraniofacialAtlas||EPDnew||dbSUPER,CEBPG||HNRNPL||CREB1||GATAD2A||CTCF||ATF7||TEAD4||PRDM10||ZNF629||TFE3||LEF1||IKZF1||NFKBIZ||ZNF692||RCOR2||POLR2A||BACH1||TARDBP||JUND||ETV6||LARP7||PRDM1||DDX20||MTA2||ZNF143||PHF21A||ZIC2||ZSCAN4||RBFOX2||PKNOX1||RXRB||MTA1||PATZ1||REST||NR2C1||RAD21||TCF12||BRD4||IKZF2||SP1||BRD9||ZNF501||ZNF24||TRIM22||DPF2||HDAC1||GABPA||ZNF600||YY1||SOX6||ZNF341||ZFX||GATAD2B||CEBPA||ZNF561||EP300||SCRT2||KMT2B||EED||MNT||SOX13||ZBTB44||CEBPB||KLF9||MGA||ZBTB20||ETS1||SP2||ELK1||CBX3||UBTF||ZNF639||ZNF766||HMBOX1||RELB||SMARCC1||KLF7||MTA3||EGR1||ZNF10||ZXDB||SMARCA5||CTBP1||RUNX3||ZBTB10||BRCA1||TAF9B||DNMT1||ZBTB26||ZBTB2||NFE2||HES1||FOXK2||HDGF||TGIF2||SMARCA4||ATF3||ZEB1||HDAC2||NR3C1||NCOA2||ZNF444||FOS||E2F5||ZSCAN29||ZNF316||BCLAF1||ZSCAN5C||CHD2||OSR2||NFRKB||ZBTB40||CBFB||ZNF580||JUN||MAFF||BCL11A||USF1||NR2C2||KAT7||RCOR1||ZBTB11||ZBTB48||MEF2D||ZNF318||SMC3||KLF4||AFF1||MAX||ZBTB25||MAFK||ZBTB17||ELK4||MBD1||TBL1XR1||GTF2F1||ZBTB33||ZNF217||MYC||ZKSCAN1||TEAD1||SMARCB1||ZNF423||RBM22||EP400||TRIM28||ATF2||TRIM24||NONO||SCRT1||TFDP1||KDM6A||SREBF2||NCOR1||FOSL1||MAFG||EHMT2||PCBP1||MAZ||RFX5||ARNT||DEK||CREM||MXI1||NR2F2||ELF1||MBD2||KLF13||FOXP1||NFIC||NBN||ZSCAN9||WT1||ZFHX2||KLF8||STAT5A||SIN3A||HNRNPH1||FOSL2||ZNF792||BCOR||SAP130||MYNN||TBP||ZNF777||ZNF184||ZNF644||ZNF189||NR2F1||IRF2||FOXM1||ZNF207||ZNF335||MIER3||ZNF592||ZNF610||NCOA1||BHLHE40||STAT1||GABPB1||ZNF395||SPI1||STAT3||ZNF511||ZGPAT||MXD4||CBX5||ZNF213||ZFP69B||DNMT3B||TCF7L2||GATAD1||SKIL||WRNIP1||TAL1||EBF1||KLF17||ZNF654||DRAP1||USF2||ZHX1||GLI4||ZNF18||ATF4||HIC1||ZSCAN5A||E4F1||SMAD5||SMAD4||NR2F6||RB1||SUPT5H||ZNF366||NFE2L2||ZNF589||ADNP||SSRP1||HOMEZ||TFAP4||HLTF||ZFP3||KDM5A||ZNF687||HNF4A||KLF11||ZNF843||ZSCAN23||VEZF1||FEZF1||NFIL3||BCL11B||IKZF5||ZBTB7B||RXRA||PAF1||THAP11||ETV1||ZNF324||RARA||TOE1||ID3||NFIA||DMAP1||ZNF660||GLIS1||TBX21||ATF1||ZNF398||ZNF2||KHSRP||ARID4B||KDM1A||ZEB2||NFATC3||ETV4||RAD51||KLF10||KLF16||MEIS2||TEAD3||ZFP37||KDM3A||XRCC5||ZBTB12||SRF||SP3||INSM2||ZNF48||KLF1||ZNF785||SMARCE1||ZNF518A||HNF4G||MXD3||RNF2||SOX5||ZBTB21||HLF||ARID3A||FOXA1||ZNF197||E2F7||TAF1||ZFP36||ZNF579||RLF||EGR2||L3MBTL2||RBPJ||PRDM2||JUNB||ZNF169||ZNF701||GATA4||NKRF||ELF3||CBFA2T2||FOXA3||ESRRA||RFXANK||GFI1B||MIXL1||ZNF652||NRF1||POLR2B||ZNF148||ZBTB6||DACH1||PPARG||CBFA2T3||KLF14||ARID1B||MZF1||CHD1||MCM2||ZNF384||SP7||ZSCAN21||ZBTB7A||CC2D1A||BCL3||ZNF121||E2F1||GLIS2||SP5||EMSY||ZBTB8A||PML||ARID2||ERF||MLLT1||GMEB1||KAT8,678415
LPCAT3,LPCAT3,GH12J006330,Enhancer,192,lnc-SCNN1A-2||lnc-TNFRSF1A-3||TNFRSF1A||PLEKHG6||LTBR||SCNN1A||CD27-AS1||TAPBPL||VAMP1||ENSG00000247853||ENSG00000255966||GAPDH||NOP2||NCAPD2||ENSG00000219410||CHD4||SPSB2||LAG3||C1R||ZNF384||C1RL-AS1||ENSG00000256967||LPAR5||ACRBP||EMG1||PHB2||SCARNA12||C1S||NTF3,10.7785,ENCODE||dbSUPER,RELA||IKZF2||DPF2||RELB||RUNX3||GATAD2B||HNRNPH1||IKZF1||SPI1||EBF1||MTA2,688158
LPCAT3,LPCAT3,GH12J006332,Enhancer,191,MN309431||lnc-SCNN1A-2||TNFRSF1A||PLEKHG6||LTBR||SCNN1A||CD27-AS1||TAPBPL||ENSG00000247853||ENSG00000255966||GAPDH||NOP2||VAMP1||NCAPD2||ENSG00000219410||CHD4||SPSB2||LAG3||C1R||ZNF384||C1RL-AS1||LPAR5||ENSG00000256967||ACRBP||EMG1||PHB2||SCARNA12||C1S||NTF3,10.7785,dbSUPER,RELA||ZIC2||RBFOX2||DPF2||RBM22||NR2F2||HNRNPH1||MTA2||IKZF1,687348
