KEGG PATHWAY ID	KEGG PATHWAY NAME	P-value	FDR (BH-corrected)	#GENES IN PATHWAY	#GOI IN PATHWAY
path:hsa04014	Ras signaling pathway	0.9047532843654935	0.9720192896470358	232	3
path:hsa04015	Rap1 signaling pathway	0.7124448592621105	0.9720192896470358	210	4
path:hsa04020	Calcium signaling pathway	0.9165961870138039	0.9720192896470358	240	3
path:hsa04022	cGMP-PKG signaling pathway	0.18240387188553875	0.9720192896470358	167	6
path:hsa04024	cAMP signaling pathway	0.5522229325755541	0.9720192896470358	216	5
path:hsa04064	NF-kappa B signaling pathway	0.6918867990982609	0.9720192896470358	104	2
path:hsa04066	HIF-1 signaling pathway	0.9209700140568331	0.9720192896470358	109	1
path:hsa04072	Phospholipase D signaling pathway	0.8568858876298745	0.9720192896470358	148	2
path:hsa04114	Oocyte meiosis	0.5691490847163887	0.9720192896470358	129	3
path:hsa04115	p53 signaling pathway	0.23268703473702632	0.9720192896470358	73	3
path:hsa04130	SNARE interactions in vesicular transport	0.5343059667772904	0.9720192896470358	33	1
path:hsa04140	Autophagy	0.6102404591435213	0.9720192896470358	137	3
path:hsa04141	Protein processing in endoplasmic reticulum	0.5521705778586541	0.9720192896470358	171	4
path:hsa04144	Endocytosis	0.518041125117483	0.9720192896470358	252	6
path:hsa04145	Phagosome	0.6800288711837916	0.9720192896470358	152	3
path:hsa04146	Peroxisome	0.8512662976695344	0.9720192896470358	82	1
path:hsa04150	mTOR signaling pathway	0.6928277668065852	0.9720192896470358	155	3
path:hsa04151	PI3K-Akt signaling pathway	0.7061691466232344	0.9720192896470358	354	7
path:hsa04152	AMPK signaling pathway	0.13937491363590698	0.9720192896470358	120	5
path:hsa04211	Longevity regulating pathway	0.3323248314058523	0.9720192896470358	89	3
path:hsa04213	Longevity regulating pathway	0.7627811285650827	0.9720192896470358	62	1
path:hsa04216	Ferroptosis	0.6132709776826863	0.9720192896470358	41	1
path:hsa04217	Necroptosis	0.7092935440977187	0.9720192896470358	159	3
path:hsa04218	Cellular senescence	0.28458578527393313	0.9720192896470358	156	5
path:hsa04260	Cardiac muscle contraction	0.8676773704514371	0.9720192896470358	87	1
path:hsa04261	Adrenergic signaling in cardiomyocytes	0.671281348089246	0.9720192896470358	150	3
path:hsa04270	Vascular smooth muscle contraction	0.812597296714146	0.9720192896470358	133	2
path:hsa04340	Hedgehog signaling pathway	0.7271909201817094	0.9720192896470358	56	1
path:hsa04350	TGF-beta signaling pathway	0.8876720375564349	0.9720192896470358	94	1
path:hsa04360	Axon guidance	0.4025040113162116	0.9720192896470358	182	5
path:hsa04370	VEGF signaling pathway	0.7456038720989234	0.9720192896470358	59	1
path:hsa04371	Apelin signaling pathway	0.8254697944035951	0.9720192896470358	137	2
path:hsa04380	Osteoclast differentiation	0.7953282013387962	0.9720192896470358	128	2
path:hsa04390	Hippo signaling pathway	0.4846040893853377	0.9720192896470358	157	4
path:hsa04392	Hippo signaling pathway	0.1412306915266946	0.9720192896470358	29	2
path:hsa04510	Focal adhesion	0.4879069646287063	0.9720192896470358	201	5
path:hsa04512	ECM-receptor interaction	0.8707368532132536	0.9720192896470358	88	1
path:hsa04514	Cell adhesion molecules	0.859471504726945	0.9720192896470358	149	2
path:hsa04530	Tight junction	0.7475035378253974	0.9720192896470358	169	3
path:hsa04540	Gap junction	0.32603236946498615	0.9720192896470358	88	3
path:hsa04550	Signaling pathways regulating pluripotency of stem cells	0.6393102185709537	0.9720192896470358	143	3
path:hsa04610	Complement and coagulation cascades	0.8613408373651614	0.9720192896470358	85	1
path:hsa04611	Platelet activation	0.3144329129202376	0.9720192896470358	124	4
path:hsa04613	Neutrophil extracellular trap formation	0.9349969846317462	0.9720192896470358	190	2
path:hsa04620	Toll-like receptor signaling pathway	0.425689873128811	0.9720192896470358	104	3
path:hsa04621	NOD-like receptor signaling pathway	0.23269945576939607	0.9720192896470358	181	6
path:hsa04622	RIG-I-like receptor signaling pathway	0.8031558382206054	0.9720192896470358	70	1
path:hsa04625	C-type lectin receptor signaling pathway	0.9111357771368881	0.9720192896470358	104	1
path:hsa04630	JAK-STAT signaling pathway	0.7211964708820084	0.9720192896470358	162	3
path:hsa04640	Hematopoietic cell lineage	0.9000861742216217	0.9720192896470358	99	1
path:hsa04657	IL-17 signaling pathway	0.8876720375564349	0.9720192896470358	94	1
path:hsa04658	Th1 and Th2 cell differentiation	0.8822874868423076	0.9720192896470358	92	1
path:hsa04659	Th17 cell differentiation	0.9171733124474135	0.9720192896470358	107	1
path:hsa04660	T cell receptor signaling pathway	0.6918867990982609	0.9720192896470358	104	2
path:hsa04662	B cell receptor signaling pathway	0.8512662976695344	0.9720192896470358	82	1
path:hsa04664	Fc epsilon RI signaling pathway	0.4627602811001475	0.9720192896470358	68	2
path:hsa04666	Fc gamma R-mediated phagocytosis	0.38247872467097865	0.9720192896470358	97	3
path:hsa04668	TNF signaling pathway	0.2530133241383822	0.9720192896470358	112	4
path:hsa04670	Leukocyte transendothelial migration	0.7393813230095078	0.9720192896470358	114	2
path:hsa04722	Neurotrophin signaling pathway	0.937509729067851	0.9720192896470358	119	1
path:hsa04723	Retrograde endocannabinoid signaling	0.24959659605805443	0.9720192896470358	148	5
path:hsa04724	Glutamatergic synapse	0.9297218357203674	0.9720192896470358	114	1
path:hsa04725	Cholinergic synapse	0.7349268980357073	0.9720192896470358	113	2
path:hsa04726	Serotonergic synapse	0.9313529734121221	0.9720192896470358	115	1
path:hsa04728	Dopaminergic synapse	0.8092502950608222	0.9720192896470358	132	2
path:hsa04730	Long-term depression	0.3999309422196717	0.9720192896470358	60	2
path:hsa04750	Inflammatory mediator regulation of TRP channels	0.6601279239582604	0.9720192896470358	98	2
path:hsa04911	Insulin secretion	0.5889083176670618	0.9720192896470358	86	2
path:hsa04912	GnRH signaling pathway	0.6317166067058185	0.9720192896470358	93	2
path:hsa04914	Progesterone-mediated oocyte maturation	0.6709941144474004	0.9720192896470358	100	2
path:hsa04915	Estrogen signaling pathway	0.8285621285842074	0.9720192896470358	138	2
path:hsa04916	Melanogenesis	0.6763216847423514	0.9720192896470358	101	2
path:hsa04918	Thyroid hormone synthesis	0.5144884089744992	0.9720192896470358	75	2
path:hsa04919	Thyroid hormone signaling pathway	0.7688131519498996	0.9720192896470358	121	2
path:hsa04921	Oxytocin signaling pathway	0.2757420338297416	0.9720192896470358	154	5
path:hsa04922	Glucagon signaling pathway	0.4439028809657153	0.9720192896470358	107	3
path:hsa04923	Regulation of lipolysis in adipocytes	0.7334711965884042	0.9720192896470358	57	1
path:hsa04925	Aldosterone synthesis and secretion	0.388702331054158	0.9720192896470358	98	3
path:hsa04926	Relaxin signaling pathway	0.5691490847163887	0.9720192896470358	129	3
path:hsa04927	Cortisol synthesis and secretion	0.1851897843821215	0.9720192896470358	65	3
path:hsa04928	Parathyroid hormone synthesis, secretion and action	0.7019196745795948	0.9720192896470358	106	2
path:hsa04932	Non-alcoholic fatty liver disease	0.671281348089246	0.9720192896470358	150	3
path:hsa04933	AGE-RAGE signaling pathway in diabetic complications	0.6709941144474004	0.9720192896470358	100	2
path:hsa04934	Cushing syndrome	0.6928277668065852	0.9720192896470358	155	3
path:hsa04935	Growth hormone synthesis, secretion and action	0.5142579851239224	0.9720192896470358	119	3
path:hsa04961	Endocrine and other factor-regulated calcium reabsorption	0.7074539636510455	0.9720192896470358	53	1
path:hsa04962	Vasopressin-regulated water reabsorption	0.2660692457173777	0.9720192896470358	44	2
path:hsa04970	Salivary secretion	0.8850110833745581	0.9720192896470358	93	1
path:hsa04971	Gastric acid secretion	0.8288834703815433	0.9720192896470358	76	1
path:hsa04972	Pancreatic secretion	0.9068697499415312	0.9720192896470358	102	1
path:hsa04974	Protein digestion and absorption	0.9090276138874289	0.9720192896470358	103	1
path:hsa04975	Fat digestion and absorption	0.6308362961976308	0.9720192896470358	43	1
path:hsa04977	Vitamin digestion and absorption	0.4261846379491084	0.9720192896470358	24	1
path:hsa04978	Mineral absorption	0.15152928133955265	0.9720192896470358	59	3
path:hsa04068	FoxO signaling pathway	0.952875804501066	0.9798337734048166	131	1
path:hsa04810	Regulation of actin cytoskeleton	0.9624402744686364	0.9798337734048166	218	2
path:hsa04910	Insulin signaling pathway	0.9590851910038583	0.9798337734048166	137	1
path:hsa04060	Cytokine-cytokine receptor interaction	0.9990523428385095	0.9990523428385095	295	1
path:hsa04062	Chemokine signaling pathway	0.9888594884624521	0.9990523428385095	192	1
path:hsa04080	Neuroactive ligand-receptor interaction	0.9970793010424223	0.9990523428385095	341	2
