KEGG PATHWAY ID	KEGG PATHWAY NAME	P-value	FDR (BH-corrected)	#GENES IN PATHWAY	#GOI IN PATHWAY
path:hsa04713	Circadian entrainment	0.044527967571666396	0.35204924361348744	97	27
path:hsa04723	Retrograde endocannabinoid signaling	0.04230406632897824	0.35204924361348744	148	39
path:hsa04724	Glutamatergic synapse	0.044489645076653615	0.35204924361348744	114	31
path:hsa01522	Endocrine resistance	0.050024170829829885	0.3835186430286958	98	27
path:hsa00562	Inositol phosphate metabolism	0.05154191494657526	0.3835324847495159	73	21
path:hsa04927	Cortisol synthesis and secretion	0.05360892003204348	0.38751590766020005	65	19
path:hsa00471	D-Glutamine and D-glutamate metabolism	0.05986479832339376	0.409345783130233	5	3
path:hsa04014	Ras signaling pathway	0.059746910125416344	0.409345783130233	232	57
path:hsa04658	Th1 and Th2 cell differentiation	0.0665327438722828	0.43219923663596943	92	25
path:hsa04918	Thyroid hormone synthesis	0.06662359774230359	0.43219923663596943	75	21
path:hsa04916	Melanogenesis	0.06944145158471629	0.4392171812733306	101	27
path:hsa04020	Calcium signaling pathway	0.07558757386874494	0.44630456144806985	240	58
path:hsa04964	Proximal tubule bicarbonate reclamation	0.07585413494967196	0.44630456144806985	23	8
path:hsa04971	Gastric acid secretion	0.0751998314246955	0.44630456144806985	76	21
path:hsa04810	Regulation of actin cytoskeleton	0.079013021627363	0.4543248743573372	218	53
path:hsa04024	cAMP signaling pathway	0.08448306422831191	0.47498256110584247	219	53
path:hsa04115	p53 signaling pathway	0.08722372199739897	0.4797304709856943	73	20
path:hsa04215	Apoptosis	0.09580844114463935	0.5049903251998699	32	10
path:hsa04721	Synaptic vesicle cycle	0.09450731874693687	0.5049903251998699	78	21
path:hsa04260	Cardiac muscle contraction	0.09799083871267752	0.5059526978430084	87	23
path:hsa04070	Phosphatidylinositol signaling system	0.11069856892467858	0.5385911141912246	97	25
path:hsa04512	ECM-receptor interaction	0.10837702786812661	0.5385911141912246	88	23
path:hsa04722	Neurotrophin signaling pathway	0.10931974478391254	0.5385911141912246	119	30
path:hsa04970	Salivary secretion	0.11496808938741881	0.5488099361323955	93	24
path:hsa04720	Long-term potentiation	0.11719921433336475	0.5491000227100238	67	18
path:hsa04659	Th17 cell differentiation	0.12263384062466395	0.5641156668734542	107	27
path:hsa04668	TNF signaling pathway	0.1283245892672009	0.5797521622250326	112	28
path:hsa00514	Other types of O-glycan biosynthesis	0.13987216471757608	0.5897942945591125	47	13
path:hsa04625	C-type lectin receptor signaling pathway	0.13880193585351375	0.5897942945591125	104	26
path:hsa04929	GnRH secretion	0.1357477320884086	0.5897942945591125	64	17
path:hsa04950	Maturity onset diabetes of the young	0.13847853347485525	0.5897942945591125	26	8
path:hsa04360	Axon guidance	0.1468210176869102	0.6089461881112832	182	43
path:hsa04611	Platelet activation	0.1615540110941805	0.6525687435253061	124	30
path:hsa04726	Serotonergic synapse	0.16249735510709204	0.6525687435253061	115	28
path:hsa04961	Endocrine and other factor-regulated calcium reabsorption	0.1704706345134454	0.6738917270609639	53	14
path:hsa00785	Lipoic acid metabolism	0.18475125203381174	0.7191087194546826	4	2
path:hsa00532	Glycosaminoglycan biosynthesis	0.20408812601545037	0.7483231287233181	20	6
path:hsa04330	Notch signaling pathway	0.20078843128169632	0.7483231287233181	59	15
path:hsa04660	T cell receptor signaling pathway	0.19761970039268903	0.7483231287233181	104	25
path:hsa04934	Cushing syndrome	0.20209811603053485	0.7483231287233181	155	36
path:hsa04218	Cellular senescence	0.2141837869972844	0.7741214015758994	156	36
path:hsa04915	Estrogen signaling pathway	0.22175931838412105	0.7792376048775365	138	32
path:hsa04924	Renin secretion	0.2202631922914116	0.7792376048775365	69	17
path:hsa00860	Porphyrin and chlorophyll metabolism	0.24179755937753064	0.81566376696687	43	11
path:hsa01521	EGFR tyrosine kinase inhibitor resistance	0.23696166684810627	0.81566376696687	79	19
path:hsa00071	Fatty acid degradation	0.24179755937753064	0.8266862503042601	43	11
path:hsa00450	Selenocompound metabolism	0.25046694199211883	0.8337912674211324	17	5
path:hsa04657	IL-17 signaling pathway	0.25809150575648593	0.8480149474855966	94	22
path:hsa00220	Arginine biosynthesis	0.27766544964782003	0.881179917127659	22	6
path:hsa03020	RNA polymerase	0.28211689046379596	0.881179917127659	31	8
path:hsa04914	Progesterone-mediated oocyte maturation	0.28171918041130867	0.881179917127659	100	23
path:hsa00410	beta-Alanine metabolism	0.28211689046379596	0.8921946660917547	31	8
path:hsa00511	Other glycan degradation	0.2933106581572713	0.9049706891925565	18	5
path:hsa04062	Chemokine signaling pathway	0.3132203584450291	0.9433898891260997	192	42
path:hsa04514	Cell adhesion molecules	0.31152876502124194	0.9433898891260997	149	33
path:hsa00650	Butanoate metabolism	0.3341122964506754	0.9496868648861729	28	7
path:hsa00920	Sulfur metabolism	0.3300016889708895	0.9496868648861729	10	3
path:hsa01230	Biosynthesis of amino acids	0.3442800814453877	0.9496868648861729	75	17
path:hsa01240	Biosynthesis of cofactors	0.3453406781404265	0.9496868648861729	156	34
path:hsa04068	FoxO signaling pathway	0.32744729089960306	0.9496868648861729	131	29
path:hsa04917	Prolactin signaling pathway	0.3378838956795823	0.9496868648861729	70	16
path:hsa04974	Protein digestion and absorption	0.3361823473665718	0.9496868648861729	103	23
path:hsa04978	Mineral absorption	0.3231834683394918	0.9496868648861729	60	14
path:hsa04151	PI3K-Akt signaling pathway	0.34912511733596824	0.9497704804946233	354	75
path:hsa00604	Glycosphingolipid biosynthesis	0.3615335670863532	0.9573863784671988	15	4
path:hsa04071	Sphingolipid signaling pathway	0.3670611806771473	0.9573863784671988	119	26
path:hsa04371	Apelin signaling pathway	0.3639811818552548	0.9573863784671988	138	30
path:hsa04520	Adherens junction	0.36071140336664387	0.9573863784671988	71	16
path:hsa00430	Taurine and hypotaurine metabolism	0.39121287033821406	0.993320395974778	11	3
path:hsa00600	Sphingolipid metabolism	0.40606031387645347	0.993320395974778	49	11
path:hsa00730	Thiamine metabolism	0.41224759516739795	0.993320395974778	16	4
path:hsa04120	Ubiquitin mediated proteolysis	0.3972715984242072	0.993320395974778	140	30
path:hsa04210	Apoptosis	0.4114991471918708	0.993320395974778	136	29
path:hsa04666	Fc gamma R-mediated phagocytosis	0.4055107390893589	0.993320395974778	97	21
path:hsa04962	Vasopressin-regulated water reabsorption	0.3992089927175244	0.993320395974778	44	10
path:hsa04972	Pancreatic secretion	0.40900566687222184	0.993320395974778	102	22
path:hsa04370	VEGF signaling pathway	0.41737960901863014	0.9961985007708813	59	13
path:hsa00010	Glycolysis / Gluconeogenesis	0.8970216725216023	1.0	67	10
path:hsa00020	Citrate cycle (TCA cycle)	0.8845115569572956	1.0	30	4
path:hsa00030	Pentose phosphate pathway	0.5866722273489738	1.0	30	6
path:hsa00040	Pentose and glucuronate interconversions	0.8474959315898347	1.0	34	5
path:hsa00051	Fructose and mannose metabolism	0.6846634864082682	1.0	33	6
path:hsa00052	Galactose metabolism	0.6210656675413365	1.0	31	6
path:hsa00053	Ascorbate and aldarate metabolism	0.8845115569572956	1.0	30	4
path:hsa00061	Fatty acid biosynthesis	0.7378248525599929	1.0	18	3
path:hsa00062	Fatty acid elongation	0.6646041048608393	1.0	27	5
path:hsa00072	Synthesis and degradation of ketone bodies	0.8962195652674214	1.0	10	1
path:hsa00100	Steroid biosynthesis	0.9892677942868555	1.0	20	1
path:hsa00120	Primary bile acid biosynthesis	0.8869418565786272	1.0	17	2
path:hsa00130	Ubiquinone and other terpenoid-quinone biosynthesis	0.6856757503899267	1.0	11	2
path:hsa00140	Steroid hormone biosynthesis	0.9464768826858425	1.0	61	8
path:hsa00190	Oxidative phosphorylation	0.99826771721716	1.0	134	15
path:hsa00230	Purine metabolism	0.4772711205799817	1.0	130	27
path:hsa00232	Caffeine metabolism	0.7430467839329702	1.0	6	1
path:hsa00240	Pyrimidine metabolism	0.9982771649081813	1.0	56	4
path:hsa00260	Glycine, serine and threonine metabolism	0.8488603653013304	1.0	40	6
path:hsa00270	Cysteine and methionine metabolism	0.8223503789040404	1.0	50	8
path:hsa00280	Valine, leucine and isoleucine degradation	0.6595481127580717	1.0	48	9
path:hsa00310	Lysine degradation	0.8486494617270194	1.0	63	10
path:hsa00330	Arginine and proline metabolism	0.9621232335937763	1.0	51	6
path:hsa00340	Histidine metabolism	0.8526924371326211	1.0	22	3
path:hsa00350	Tyrosine metabolism	0.6146156462982845	1.0	36	7
path:hsa00360	Phenylalanine metabolism	0.6998924962496342	1.0	17	3
path:hsa00380	Tryptophan metabolism	0.7756091407352067	1.0	42	7
path:hsa00480	Glutathione metabolism	0.9945556186049183	1.0	57	5
path:hsa00500	Starch and sucrose metabolism	0.7660860194269976	1.0	36	6
path:hsa00510	N-Glycan biosynthesis	0.4345453439280815	1.0	50	11
path:hsa00512	Mucin type O-glycan biosynthesis	0.4495327768945506	1.0	36	8
path:hsa00513	Various types of N-glycan biosynthesis	0.5480466702988294	1.0	39	8
path:hsa00515	Mannose type O-glycan biosynthesis	0.7143372773881216	1.0	23	4
path:hsa00520	Amino sugar and nucleotide sugar metabolism	0.7847613263232989	1.0	48	8
path:hsa00524	Neomycin, kanamycin and gentamicin biosynthesis	0.6777075086378873	1.0	5	1
path:hsa00531	Glycosaminoglycan degradation	0.7718495244516603	1.0	19	3
path:hsa00533	Glycosaminoglycan biosynthesis	0.8087645160006744	1.0	14	2
path:hsa00534	Glycosaminoglycan biosynthesis	0.8915653523930774	1.0	24	3
path:hsa00561	Glycerolipid metabolism	0.716749519214811	1.0	61	11
path:hsa00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	0.8026531557842859	1.0	26	4
path:hsa00564	Glycerophospholipid metabolism	0.5259370968850812	1.0	98	20
path:hsa00565	Ether lipid metabolism	0.8042375759985533	1.0	49	8
path:hsa00590	Arachidonic acid metabolism	0.8953212140536531	1.0	61	9
path:hsa00591	Linoleic acid metabolism	0.8674184562944844	1.0	29	4
path:hsa00592	alpha-Linolenic acid metabolism	0.7760130585487548	1.0	25	4
path:hsa00601	Glycosphingolipid biosynthesis	0.8266616863755929	1.0	27	4
path:hsa00603	Glycosphingolipid biosynthesis	0.6118532563219616	1.0	15	3
path:hsa00620	Pyruvate metabolism	0.7638924573965704	1.0	47	8
path:hsa00630	Glyoxylate and dicarboxylate metabolism	0.9904221415055029	1.0	30	2
path:hsa00640	Propanoate metabolism	0.7136995701894118	1.0	34	6
path:hsa00740	Riboflavin metabolism	0.8366889421793468	1.0	8	1
path:hsa00750	Vitamin B6 metabolism	0.7430467839329702	1.0	6	1
path:hsa00760	Nicotinate and nicotinamide metabolism	0.944068708791709	1.0	35	4
path:hsa00770	Pantothenate and CoA biosynthesis	0.6791420921261219	1.0	22	4
path:hsa00790	Folate biosynthesis	0.4357421147397238	1.0	26	6
path:hsa00830	Retinol metabolism	0.640889095483093	1.0	68	13
path:hsa00900	Terpenoid backbone biosynthesis	0.6791420921261219	1.0	22	4
path:hsa00910	Nitrogen metabolism	0.6998924962496342	1.0	17	3
path:hsa00970	Aminoacyl-tRNA biosynthesis	0.7104348990056576	1.0	66	12
path:hsa00980	Metabolism of xenobiotics by cytochrome P450	0.9979700390331574	1.0	78	7
path:hsa00982	Drug metabolism	0.9949758570178251	1.0	72	7
path:hsa00983	Drug metabolism	0.9998957510551395	1.0	80	5
path:hsa01040	Biosynthesis of unsaturated fatty acids	0.9327641691049886	1.0	27	3
path:hsa01100	Metabolic pathways	0.9751315424078104	1.0	1498	277
path:hsa01200	Carbon metabolism	0.9159922187549632	1.0	115	18
path:hsa01210	2-Oxocarboxylic acid metabolism	0.7718495244516603	1.0	19	3
path:hsa01212	Fatty acid metabolism	0.6244046859822673	1.0	57	11
path:hsa01523	Antifolate resistance	0.8996506820775969	1.0	31	4
path:hsa01524	Platinum drug resistance	0.6376018706367914	1.0	73	14
path:hsa03008	Ribosome biogenesis in eukaryotes	0.9732784858052657	1.0	110	15
path:hsa03010	Ribosome	0.9999998227402496	1.0	158	10
path:hsa03013	RNA transport	0.9944856986997832	1.0	186	25
path:hsa03015	mRNA surveillance pathway	0.9940873207540808	1.0	98	11
path:hsa03018	RNA degradation	0.6555361301318968	1.0	79	15
path:hsa03022	Basal transcription factors	0.8346995909489374	1.0	45	7
path:hsa03030	DNA replication	0.95191861479382	1.0	36	4
path:hsa03040	Spliceosome	0.999875396245753	1.0	147	14
path:hsa03050	Proteasome	0.9999710713372828	1.0	46	1
path:hsa03060	Protein export	0.9627211338849954	1.0	23	2
path:hsa03320	PPAR signaling pathway	0.6997963668932128	1.0	76	14
path:hsa03410	Base excision repair	0.9247612948569612	1.0	33	4
path:hsa03420	Nucleotide excision repair	0.9980680462640692	1.0	47	3
path:hsa03430	Mismatch repair	0.9945705026398928	1.0	23	1
path:hsa03440	Homologous recombination	0.7527679567594814	1.0	41	7
path:hsa03450	Non-homologous end-joining	0.9474406887437468	1.0	13	1
path:hsa03460	Fanconi anemia pathway	0.9912033973957132	1.0	54	5
path:hsa04060	Cytokine-cytokine receptor interaction	0.9775650919949669	1.0	295	47
path:hsa04061	Viral protein interaction with cytokine and cytokine receptor	0.9298531984686228	1.0	100	15
path:hsa04064	NF-kappa B signaling pathway	0.7312987331836261	1.0	104	19
path:hsa04066	HIF-1 signaling pathway	0.803549138876475	1.0	109	19
path:hsa04080	Neuroactive ligand-receptor interaction	0.5818917948429025	1.0	341	68
path:hsa04110	Cell cycle	0.8518212376201579	1.0	124	21
path:hsa04114	Oocyte meiosis	0.633994235084751	1.0	129	25
path:hsa04122	Sulfur relay system	0.8366889421793468	1.0	8	1
path:hsa04130	SNARE interactions in vesicular transport	0.5147153967905685	1.0	33	7
path:hsa04136	Autophagy	0.9708723367771859	1.0	32	3
path:hsa04137	Mitophagy	0.724504312686284	1.0	72	13
path:hsa04140	Autophagy	0.9601763587208748	1.0	141	21
path:hsa04141	Protein processing in endoplasmic reticulum	0.9645068462461777	1.0	171	26
path:hsa04142	Lysosome	0.44158409518059427	1.0	128	27
path:hsa04145	Phagosome	0.9853809778193865	1.0	152	21
path:hsa04146	Peroxisome	0.9805698352135731	1.0	82	10
path:hsa04150	mTOR signaling pathway	0.9677970685437087	1.0	155	23
path:hsa04152	AMPK signaling pathway	0.8072434696730898	1.0	120	21
path:hsa04211	Longevity regulating pathway	0.4404549157566561	1.0	89	19
path:hsa04213	Longevity regulating pathway	0.6210125919007148	1.0	62	12
path:hsa04216	Ferroptosis	0.8653333496146717	1.0	41	6
path:hsa04217	Necroptosis	0.9125666358996365	1.0	159	26
path:hsa04310	Wnt signaling pathway	0.7882780408597262	1.0	166	30
path:hsa04340	Hedgehog signaling pathway	0.8282464599111318	1.0	56	9
path:hsa04350	TGF-beta signaling pathway	0.5460044341777215	1.0	94	19
path:hsa04380	Osteoclast differentiation	0.699894239934302	1.0	128	24
path:hsa04530	Tight junction	0.5496639610456512	1.0	169	34
path:hsa04550	Signaling pathways regulating pluripotency of stem cells	0.8257551258556363	1.0	143	25
path:hsa04610	Complement and coagulation cascades	0.9943532735337326	1.0	85	9
path:hsa04612	Antigen processing and presentation	0.9856922575502826	1.0	78	9
path:hsa04613	Neutrophil extracellular trap formation	0.9980325941448485	1.0	190	24
path:hsa04614	Renin-angiotensin system	0.9627211338849954	1.0	23	2
path:hsa04620	Toll-like receptor signaling pathway	0.9182943687453624	1.0	104	16
path:hsa04621	NOD-like receptor signaling pathway	0.7053184637434382	1.0	185	35
path:hsa04622	RIG-I-like receptor signaling pathway	0.6843051885993111	1.0	70	13
path:hsa04623	Cytosolic DNA-sensing pathway	0.9152273848275396	1.0	63	9
path:hsa04630	JAK-STAT signaling pathway	0.7406893534084713	1.0	162	30
path:hsa04640	Hematopoietic cell lineage	0.98837800550873	1.0	99	12
path:hsa04650	Natural killer cell mediated cytotoxicity	0.9989072200683082	1.0	131	14
path:hsa04662	B cell receptor signaling pathway	0.9258862248923952	1.0	82	12
path:hsa04664	Fc epsilon RI signaling pathway	0.5215217204093736	1.0	68	14
path:hsa04670	Leukocyte transendothelial migration	0.7990156259009434	1.0	114	20
path:hsa04672	Intestinal immune network for IgA production	0.9504485421742017	1.0	49	6
path:hsa04710	Circadian rhythm	0.6210656675413365	1.0	31	6
path:hsa04714	Thermogenesis	0.9896962478548482	1.0	232	34
path:hsa04740	Olfactory transduction	1.0	1.0	443	24
path:hsa04742	Taste transduction	0.9120292654476958	1.0	86	13
path:hsa04744	Phototransduction	0.9883326891397213	1.0	29	2
path:hsa04910	Insulin signaling pathway	0.9133694666487312	1.0	137	22
path:hsa04913	Ovarian steroidogenesis	0.7321135740644749	1.0	51	9
path:hsa04920	Adipocytokine signaling pathway	0.7680877502337944	1.0	69	12
path:hsa04922	Glucagon signaling pathway	0.8446401711247129	1.0	107	18
path:hsa04923	Regulation of lipolysis in adipocytes	0.7450834116544656	1.0	57	10
path:hsa04932	Non-alcoholic fatty liver disease	0.9677970685437087	1.0	155	23
path:hsa04960	Aldosterone-regulated sodium reabsorption	0.48298396188079107	1.0	37	8
path:hsa04966	Collecting duct acid secretion	0.8266616863755929	1.0	27	4
path:hsa04973	Carbohydrate digestion and absorption	0.6330030877144763	1.0	47	9
path:hsa04975	Fat digestion and absorption	0.9840942992528199	1.0	43	4
path:hsa04976	Bile secretion	0.5458736003549229	1.0	89	18
path:hsa04977	Vitamin digestion and absorption	0.8915653523930774	1.0	24	3
path:hsa04979	Cholesterol metabolism	0.9050385656092236	1.0	50	7
