KEGG PATHWAY ID	KEGG PATHWAY NAME	P-value	FDR (BH-corrected)	#GENES IN PATHWAY	#GOI IN PATHWAY
path:hsa00532	Glycosaminoglycan biosynthesis	0.6504876267188993	0.9999998860164184	20	1
path:hsa00533	Glycosaminoglycan biosynthesis	0.5207510397857308	0.9999998860164184	14	1
path:hsa00534	Glycosaminoglycan biosynthesis	0.7168621709371646	0.9999998860164184	24	1
path:hsa00561	Glycerolipid metabolism	0.826782111513684	0.9999998860164184	61	2
path:hsa00562	Inositol phosphate metabolism	0.9787541425448354	0.9999998860164184	73	1
path:hsa00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	0.7451727460223639	0.9999998860164184	26	1
path:hsa00564	Glycerophospholipid metabolism	0.062377086600247766	0.9999998860164184	98	9
path:hsa00565	Ether lipid metabolism	0.24035095614836688	0.9999998860164184	49	4
path:hsa00590	Arachidonic acid metabolism	0.9598716152284172	0.9999998860164184	61	1
path:hsa00591	Linoleic acid metabolism	0.7824329119475528	0.9999998860164184	29	1
path:hsa00592	alpha-Linolenic acid metabolism	0.7313891642642372	0.9999998860164184	25	1
path:hsa00601	Glycosphingolipid biosynthesis	0.40514174929613683	0.9999998860164184	27	2
path:hsa00620	Pyruvate metabolism	0.9158498579768697	0.9999998860164184	47	1
path:hsa00630	Glyoxylate and dicarboxylate metabolism	0.7936034661280105	0.9999998860164184	30	1
path:hsa00640	Propanoate metabolism	0.525088876407491	0.9999998860164184	34	2
path:hsa00670	One carbon pool by folate	0.6504876267188993	0.9999998860164184	20	1
path:hsa00730	Thiamine metabolism	0.1958092892894145	0.9999998860164184	16	2
path:hsa00760	Nicotinate and nicotinamide metabolism	0.841438023099407	0.9999998860164184	35	1
path:hsa00770	Pantothenate and CoA biosynthesis	0.6854158851107112	0.9999998860164184	22	1
path:hsa00790	Folate biosynthesis	0.7451727460223639	0.9999998860164184	26	1
path:hsa00830	Retinol metabolism	0.8698036632431221	0.9999998860164184	68	2
path:hsa00860	Porphyrin and chlorophyll metabolism	0.6536706322415137	0.9999998860164184	43	2
path:hsa00920	Sulfur metabolism	0.40858167701314496	0.9999998860164184	10	1
path:hsa00970	Aminoacyl-tRNA biosynthesis	0.6636549402484246	0.9999998860164184	66	3
path:hsa00980	Metabolism of xenobiotics by cytochrome P450	0.7694538232056518	0.9999998860164184	78	3
path:hsa00982	Drug metabolism	0.7204131082695342	0.9999998860164184	72	3
path:hsa00983	Drug metabolism	0.9853462274740206	0.9999998860164184	80	1
path:hsa01040	Biosynthesis of unsaturated fatty acids	0.40514174929613683	0.9999998860164184	27	2
path:hsa01100	Metabolic pathways	0.7882660751447086	0.9999998860164184	1498	71
path:hsa01200	Carbon metabolism	0.9387329457297909	0.9999998860164184	115	3
path:hsa01212	Fatty acid metabolism	0.5637885408060747	0.9999998860164184	57	3
path:hsa01230	Biosynthesis of amino acids	0.5390008856819624	0.9999998860164184	75	4
path:hsa01240	Biosynthesis of cofactors	0.5489109514208047	0.9999998860164184	156	8
path:hsa01521	EGFR tyrosine kinase inhibitor resistance	0.37906793088591306	0.9999998860164184	79	5
path:hsa01522	Endocrine resistance	0.12755450730811757	0.9999998860164184	98	8
path:hsa01523	Antifolate resistance	0.4756482628167752	0.9999998860164184	31	2
path:hsa01524	Platinum drug resistance	0.317392593297661	0.9999998860164184	73	5
path:hsa02010	ABC transporters	0.4065350922026516	0.9999998860164184	45	3
path:hsa03008	Ribosome biogenesis in eukaryotes	0.20008294646952368	0.9999998860164184	110	8
path:hsa03010	Ribosome	0.989222813578799	0.9999998860164184	158	3
path:hsa03013	RNA transport	0.8463176149146205	0.9999998860164184	186	7
path:hsa03015	mRNA surveillance pathway	0.8844960877921354	0.9999998860164184	98	3
path:hsa03018	RNA degradation	0.5806252549231838	0.9999998860164184	79	4
path:hsa03020	RNA polymerase	0.8042019729055835	0.9999998860164184	31	1
path:hsa03022	Basal transcription factors	0.4065350922026516	0.9999998860164184	45	3
path:hsa03030	DNA replication	0.5562617988856584	0.9999998860164184	36	2
path:hsa03040	Spliceosome	0.7703890133928281	0.9999998860164184	147	6
path:hsa03050	Proteasome	0.4204372088691838	0.9999998860164184	46	3
path:hsa03060	Protein export	0.7015517858935065	0.9999998860164184	23	1
path:hsa03320	PPAR signaling pathway	0.9068393905826848	0.9999998860164184	76	2
path:hsa03410	Base excision repair	0.23698713537290245	0.9999998860164184	33	3
path:hsa03420	Nucleotide excision repair	0.434229354168406	0.9999998860164184	47	3
path:hsa03430	Mismatch repair	0.33042606766780697	0.9999998860164184	23	2
path:hsa03440	Homologous recombination	0.15560651092175137	0.9999998860164184	41	4
path:hsa03450	Non-homologous end-joining	0.49487427526235506	0.9999998860164184	13	1
path:hsa03460	Fanconi anemia pathway	0.056125319052195005	0.9999998860164184	54	6
path:hsa04010	MAPK signaling pathway	0.8298858698035946	0.9999998860164184	294	12
path:hsa04012	ErbB signaling pathway	0.988763854466621	0.9999998860164184	85	1
path:hsa04014	Ras signaling pathway	0.20750349389648431	0.9999998860164184	232	15
path:hsa04015	Rap1 signaling pathway	0.27732220198881596	0.9999998860164184	210	13
path:hsa04020	Calcium signaling pathway	0.5753172230078609	0.9999998860164184	240	12
path:hsa04022	cGMP-PKG signaling pathway	0.8631904092230749	0.9999998860164184	167	6
path:hsa04024	cAMP signaling pathway	0.6902645034546082	0.9999998860164184	219	10
path:hsa04060	Cytokine-cytokine receptor interaction	0.8967248846142641	0.9999998860164184	295	11
path:hsa04061	Viral protein interaction with cytokine and cytokine receptor	0.8925862022714685	0.9999998860164184	100	3
path:hsa04062	Chemokine signaling pathway	0.8681151302429171	0.9999998860164184	192	7
path:hsa04064	NF-kappa B signaling pathway	0.4414516704283218	0.9999998860164184	104	6
path:hsa04066	HIF-1 signaling pathway	0.9230463794894128	0.9999998860164184	109	3
path:hsa04068	FoxO signaling pathway	0.9920696880255883	0.9999998860164184	131	2
path:hsa04070	Phosphatidylinositol signaling system	0.738542424138954	0.9999998860164184	97	4
path:hsa04071	Sphingolipid signaling pathway	0.5738237564988633	0.9999998860164184	119	6
path:hsa04072	Phospholipase D signaling pathway	0.8819127800217033	0.9999998860164184	148	5
path:hsa04080	Neuroactive ligand-receptor interaction	0.9970697205758319	0.9999998860164184	341	8
path:hsa04110	Cell cycle	0.6144524322718079	0.9999998860164184	124	6
path:hsa04114	Oocyte meiosis	0.12342197606672789	0.9999998860164184	129	10
path:hsa04115	p53 signaling pathway	0.7291124976033511	0.9999998860164184	73	3
path:hsa04120	Ubiquitin mediated proteolysis	0.17880247065411206	0.9999998860164184	140	10
path:hsa04122	Sulfur relay system	0.3430354280254223	0.9999998860164184	8	1
path:hsa04130	SNARE interactions in vesicular transport	0.508959100116563	0.9999998860164184	33	2
path:hsa04136	Autophagy	0.492475950736436	0.9999998860164184	32	2
path:hsa04137	Mitophagy	0.7204131082695342	0.9999998860164184	72	3
path:hsa04140	Autophagy	0.5874049879109001	0.9999998860164184	141	7
path:hsa04141	Protein processing in endoplasmic reticulum	0.25843222788663095	0.9999998860164184	171	11
path:hsa04142	Lysosome	0.7911554814326961	0.9999998860164184	128	5
path:hsa04144	Endocytosis	0.05702493916576872	0.9999998860164184	252	19
path:hsa04145	Phagosome	0.5189186817270685	0.9999998860164184	152	8
path:hsa04146	Peroxisome	0.24137202077519343	0.9999998860164184	82	6
path:hsa04150	mTOR signaling pathway	0.6864093041451131	0.9999998860164184	155	7
path:hsa04151	PI3K-Akt signaling pathway	0.19727545122599022	0.9999998860164184	354	22
path:hsa04152	AMPK signaling pathway	0.41623434180212604	0.9999998860164184	120	7
path:hsa04210	Apoptosis	0.548577623982908	0.9999998860164184	136	7
path:hsa04211	Longevity regulating pathway	0.4808887118073517	0.9999998860164184	89	5
path:hsa04215	Apoptosis	0.492475950736436	0.9999998860164184	32	2
path:hsa04216	Ferroptosis	0.6277002872652772	0.9999998860164184	41	2
path:hsa04217	Necroptosis	0.8305612389799086	0.9999998860164184	159	6
path:hsa04218	Cellular senescence	0.10220164169323757	0.9999998860164184	156	12
path:hsa04260	Cardiac muscle contraction	0.15600626841486703	0.9999998860164184	87	7
path:hsa04261	Adrenergic signaling in cardiomyocytes	0.5036723677763729	0.9999998860164184	150	8
path:hsa04270	Vascular smooth muscle contraction	0.5245647194594675	0.9999998860164184	133	7
path:hsa04310	Wnt signaling pathway	0.7526710913953042	0.9999998860164184	166	7
path:hsa04330	Notch signaling pathway	0.18241541012910908	0.9999998860164184	59	5
path:hsa04340	Hedgehog signaling pathway	0.3212057825063005	0.9999998860164184	56	4
path:hsa04350	TGF-beta signaling pathway	0.10699932401794296	0.9999998860164184	94	8
path:hsa04360	Axon guidance	0.59048002061959	0.9999998860164184	182	9
path:hsa04370	VEGF signaling pathway	0.8123290260652377	0.9999998860164184	59	2
path:hsa04371	Apelin signaling pathway	0.5642987985095739	0.9999998860164184	138	7
path:hsa04380	Osteoclast differentiation	0.899460624350526	0.9999998860164184	128	4
path:hsa04392	Hippo signaling pathway	0.058191110963270835	0.9999998860164184	29	4
path:hsa04510	Focal adhesion	0.14785825505007255	0.9999998860164184	201	14
path:hsa04514	Cell adhesion molecules	0.7814047444884069	0.9999998860164184	149	6
path:hsa04520	Adherens junction	0.49539688176418467	0.9999998860164184	71	4
path:hsa04530	Tight junction	0.050304435671781465	0.9999998860164184	169	14
path:hsa04540	Gap junction	0.2941454248323313	0.9999998860164184	88	6
path:hsa04550	Signaling pathways regulating pluripotency of stem cells	0.3089063493926094	0.9999998860164184	143	9
path:hsa04610	Complement and coagulation cascades	0.440619359482786	0.9999998860164184	85	5
path:hsa04611	Platelet activation	0.8853170212383683	0.9999998860164184	124	4
path:hsa04612	Antigen processing and presentation	0.3687560638963664	0.9999998860164184	78	5
path:hsa04613	Neutrophil extracellular trap formation	0.9292806626330251	0.9999998860164184	190	6
path:hsa04614	Renin-angiotensin system	0.11034179287194414	0.9999998860164184	23	3
path:hsa04620	Toll-like receptor signaling pathway	0.6206617867683871	0.9999998860164184	104	5
path:hsa04621	NOD-like receptor signaling pathway	0.6103564266366085	0.9999998860164184	185	9
path:hsa04622	RIG-I-like receptor signaling pathway	0.7023676068793038	0.9999998860164184	70	3
path:hsa04623	Cytosolic DNA-sensing pathway	0.8402278989509282	0.9999998860164184	63	2
path:hsa04625	C-type lectin receptor signaling pathway	0.6206617867683871	0.9999998860164184	104	5
path:hsa04630	JAK-STAT signaling pathway	0.9696113816937354	0.9999998860164184	162	4
path:hsa04640	Hematopoietic cell lineage	0.5764841094194714	0.9999998860164184	99	5
path:hsa04650	Natural killer cell mediated cytotoxicity	0.9920696880255883	0.9999998860164184	131	2
path:hsa04657	IL-17 signaling pathway	0.348939972776992	0.9999998860164184	94	6
path:hsa04658	Th1 and Th2 cell differentiation	0.5104375933489266	0.9999998860164184	92	5
path:hsa04659	Th17 cell differentiation	0.9170514741410858	0.9999998860164184	107	3
path:hsa04660	T cell receptor signaling pathway	0.7863200637345021	0.9999998860164184	104	4
path:hsa04662	B cell receptor signaling pathway	0.9278900381394561	0.9999998860164184	82	2
path:hsa04664	Fc epsilon RI signaling pathway	0.8698036632431221	0.9999998860164184	68	2
path:hsa04666	Fc gamma R-mediated phagocytosis	0.22687248172130964	0.9999998860164184	97	7
path:hsa04668	TNF signaling pathway	0.11859149214928755	0.9999998860164184	112	9
path:hsa04670	Leukocyte transendothelial migration	0.5312064715379751	0.9999998860164184	114	6
path:hsa04672	Intestinal immune network for IgA production	0.7229465552702493	0.9999998860164184	49	2
path:hsa04710	Circadian rhythm	0.8042019729055835	0.9999998860164184	31	1
path:hsa04713	Circadian entrainment	0.37670654497469325	0.9999998860164184	97	6
path:hsa04714	Thermogenesis	0.1364174492462525	0.9999998860164184	232	16
path:hsa04720	Long-term potentiation	0.6736628703213554	0.9999998860164184	67	3
path:hsa04721	Synaptic vesicle cycle	0.2079399190902368	0.9999998860164184	78	6
path:hsa04722	Neurotrophin signaling pathway	0.4077395264084809	0.9999998860164184	119	7
path:hsa04723	Retrograde endocannabinoid signaling	0.6388397961534533	0.9999998860164184	148	7
path:hsa04724	Glutamatergic synapse	0.7003183134656817	0.9999998860164184	114	5
path:hsa04725	Cholinergic synapse	0.9338648145923829	0.9999998860164184	113	3
path:hsa04726	Serotonergic synapse	0.7076112385164015	0.9999998860164184	115	5
path:hsa04727	GABAergic synapse	0.8410387523086642	0.9999998860164184	89	3
path:hsa04728	Dopaminergic synapse	0.13747357486209677	0.9999998860164184	132	10
path:hsa04730	Long-term depression	0.8196850560596514	0.9999998860164184	60	2
path:hsa04740	Olfactory transduction	0.9999998860164185	0.9999998860164184	443	4
path:hsa04742	Taste transduction	0.9893453075679258	0.9999998860164184	86	1
path:hsa04744	Phototransduction	0.058191110963270835	0.9999998860164184	29	4
path:hsa04750	Inflammatory mediator regulation of TRP channels	0.38598008099828685	0.9999998860164184	98	6
path:hsa04810	Regulation of actin cytoskeleton	0.1477955571559779	0.9999998860164184	218	15
path:hsa04910	Insulin signaling pathway	0.4020327796500657	0.9999998860164184	137	8
path:hsa04911	Insulin secretion	0.9393403406253564	0.9999998860164184	86	2
path:hsa04912	GnRH signaling pathway	0.19724036503121178	0.9999998860164184	93	7
path:hsa04913	Ovarian steroidogenesis	0.9318863043343475	0.9999998860164184	51	1
path:hsa04914	Progesterone-mediated oocyte maturation	0.7599342658746674	0.9999998860164184	100	4
path:hsa04915	Estrogen signaling pathway	0.9283098502920472	0.9999998860164184	138	4
path:hsa04916	Melanogenesis	0.2579210863843613	0.9999998860164184	101	7
path:hsa04917	Prolactin signaling pathway	0.8801606298479981	0.9999998860164184	70	2
path:hsa04918	Thyroid hormone synthesis	0.9028157073122622	0.9999998860164184	75	2
path:hsa04919	Thyroid hormone signaling pathway	0.27803774987781155	0.9999998860164184	121	8
path:hsa04920	Adipocytokine signaling pathway	0.6930186040355764	0.9999998860164184	69	3
path:hsa04921	Oxytocin signaling pathway	0.9015574138799833	0.9999998860164184	154	5
path:hsa04922	Glucagon signaling pathway	0.30654895879034283	0.9999998860164184	107	7
path:hsa04923	Regulation of lipolysis in adipocytes	0.950408807577592	0.9999998860164184	57	1
path:hsa04924	Renin secretion	0.6930186040355764	0.9999998860164184	69	3
path:hsa04925	Aldosterone synthesis and secretion	0.23451232590699644	0.9999998860164184	98	7
path:hsa04926	Relaxin signaling pathway	0.213836027727703	0.9999998860164184	129	9
path:hsa04927	Cortisol synthesis and secretion	0.8527229770258458	0.9999998860164184	65	2
path:hsa04928	Parathyroid hormone synthesis, secretion and action	0.7986222827806858	0.9999998860164184	106	4
path:hsa04932	Non-alcoholic fatty liver disease	0.05340644973879956	0.9999998860164184	155	13
path:hsa04933	AGE-RAGE signaling pathway in diabetic complications	0.40452276742069543	0.9999998860164184	100	6
path:hsa04934	Cushing syndrome	0.8120594190289883	0.9999998860164184	155	6
path:hsa04935	Growth hormone synthesis, secretion and action	0.9861735564268009	0.9999998860164184	119	2
path:hsa04950	Maturity onset diabetes of the young	0.7451727460223639	0.9999998860164184	26	1
path:hsa04960	Aldosterone-regulated sodium reabsorption	0.8573162007645789	0.9999998860164184	37	1
path:hsa04961	Endocrine and other factor-regulated calcium reabsorption	0.7623506366343336	0.9999998860164184	53	2
path:hsa04962	Vasopressin-regulated water reabsorption	0.6661055962815949	0.9999998860164184	44	2
path:hsa04964	Proximal tubule bicarbonate reclamation	0.7015517858935065	0.9999998860164184	23	1
path:hsa04966	Collecting duct acid secretion	0.7582508612777216	0.9999998860164184	27	1
path:hsa04970	Salivary secretion	0.3397204727087489	0.9999998860164184	93	6
path:hsa04971	Gastric acid secretion	0.3481490607043725	0.9999998860164184	76	5
path:hsa04972	Pancreatic secretion	0.9700727550091139	0.9999998860164184	102	2
path:hsa04973	Carbohydrate digestion and absorption	0.9158498579768697	0.9999998860164184	47	1
path:hsa04974	Protein digestion and absorption	0.15590180967425823	0.9999998860164184	103	8
path:hsa04976	Bile secretion	0.8410387523086642	0.9999998860164184	89	3
path:hsa04978	Mineral absorption	0.5990041560136579	0.9999998860164184	60	3
path:hsa04979	Cholesterol metabolism	0.4748259245179001	0.9999998860164184	50	3
