KEGG PATHWAY ID	KEGG PATHWAY NAME	P-value	FDR (BH-corrected)	#GENES IN PATHWAY	#GOI IN PATHWAY
path:hsa03040	Spliceosome	0.6244078025995228	0.9733913655981674	147	3
path:hsa03420	Nucleotide excision repair	0.6452082965855513	0.9733913655981674	47	1
path:hsa03460	Fanconi anemia pathway	0.6961272769018543	0.9733913655981674	54	1
path:hsa04010	MAPK signaling pathway	0.45805768451425105	0.9733913655981674	294	7
path:hsa04012	ErbB signaling pathway	0.5553287221175512	0.9733913655981674	85	2
path:hsa04014	Ras signaling pathway	0.8856574856863895	0.9733913655981674	232	3
path:hsa04015	Rap1 signaling pathway	0.48281107320772776	0.9733913655981674	210	5
path:hsa04022	cGMP-PKG signaling pathway	0.882914188819144	0.9733913655981674	167	2
path:hsa04024	cAMP signaling pathway	0.5201272312694349	0.9733913655981674	219	5
path:hsa04062	Chemokine signaling pathway	0.4057463476729747	0.9733913655981674	192	5
path:hsa04064	NF-kappa B signaling pathway	0.0755883902726154	0.9733913655981674	104	5
path:hsa04066	HIF-1 signaling pathway	0.9105229823713695	0.9733913655981674	109	1
path:hsa04068	FoxO signaling pathway	0.5457748060912198	0.9733913655981674	131	3
path:hsa04070	Phosphatidylinositol signaling system	0.1598829820381214	0.9733913655981674	97	4
path:hsa04071	Sphingolipid signaling pathway	0.4810256618219775	0.9733913655981674	119	3
path:hsa04072	Phospholipase D signaling pathway	0.8370622432508982	0.9733913655981674	148	2
path:hsa04080	Neuroactive ligand-receptor interaction	0.758363073762504	0.9733913655981674	341	6
path:hsa04110	Cell cycle	0.283473518053659	0.9733913655981674	124	4
path:hsa04114	Oocyte meiosis	0.7757047186454671	0.9733913655981674	129	2
path:hsa04115	p53 signaling pathway	0.8005967123225592	0.9733913655981674	73	1
path:hsa04120	Ubiquitin mediated proteolysis	0.18855127411501715	0.9733913655981674	140	5
path:hsa04130	SNARE interactions in vesicular transport	0.16047600131224077	0.9733913655981674	33	2
path:hsa04137	Mitophagy	0.7961202534197724	0.9733913655981674	72	1
path:hsa04141	Protein processing in endoplasmic reticulum	0.512766848367203	0.9733913655981674	171	4
path:hsa04142	Lysosome	0.14574785730470774	0.9733913655981674	128	5
path:hsa04145	Phagosome	0.8478848769414958	0.9733913655981674	152	2
path:hsa04146	Peroxisome	0.5357988520231254	0.9733913655981674	82	2
path:hsa04152	AMPK signaling pathway	0.26408487452654206	0.9733913655981674	120	4
path:hsa04210	Apoptosis	0.8003414974879358	0.9733913655981674	136	2
path:hsa04211	Longevity regulating pathway	0.5804593824932187	0.9733913655981674	89	2
path:hsa04213	Longevity regulating pathway	0.3917926966260845	0.9733913655981674	62	2
path:hsa04215	Apoptosis	0.5057758119264526	0.9733913655981674	32	1
path:hsa04216	Ferroptosis	0.22369663172820958	0.9733913655981674	41	2
path:hsa04217	Necroptosis	0.8652722734402638	0.9733913655981674	159	2
path:hsa04218	Cellular senescence	0.441469404431602	0.9733913655981674	156	4
path:hsa04260	Cardiac muscle contraction	0.8539158004951004	0.9733913655981674	87	1
path:hsa04261	Adrenergic signaling in cardiomyocytes	0.8425572657092949	0.9733913655981674	150	2
path:hsa04330	Notch signaling pathway	0.72798528981311	0.9733913655981674	59	1
path:hsa04350	TGF-beta signaling pathway	0.8749920877376796	0.9733913655981674	94	1
path:hsa04360	Axon guidance	0.9103918320425988	0.9733913655981674	182	2
path:hsa04370	VEGF signaling pathway	0.1363411563742496	0.9733913655981674	59	3
path:hsa04371	Apelin signaling pathway	0.1811169817351373	0.9733913655981674	138	5
path:hsa04380	Osteoclast differentiation	0.7719775589473221	0.9733913655981674	128	2
path:hsa04510	Focal adhesion	0.8182960971087083	0.9733913655981674	201	3
path:hsa04514	Cell adhesion molecules	0.10542763630078981	0.9733913655981674	149	6
path:hsa04520	Adherens junction	0.7915439598323978	0.9733913655981674	71	1
path:hsa04530	Tight junction	0.5034811990504613	0.9733913655981674	169	4
path:hsa04610	Complement and coagulation cascades	0.8472701562350305	0.9733913655981674	85	1
path:hsa04611	Platelet activation	0.7565289903126018	0.9733913655981674	124	2
path:hsa04612	Antigen processing and presentation	0.5088668008229204	0.9733913655981674	78	2
path:hsa04620	Toll-like receptor signaling pathway	0.8999643574395648	0.9733913655981674	104	1
path:hsa04621	NOD-like receptor signaling pathway	0.9151126556646498	0.9733913655981674	185	2
path:hsa04622	RIG-I-like receptor signaling pathway	0.1945994567547764	0.9733913655981674	70	3
path:hsa04625	C-type lectin receptor signaling pathway	0.39469983777736617	0.9733913655981674	104	3
path:hsa04640	Hematopoietic cell lineage	0.8881686888084498	0.9733913655981674	99	1
path:hsa04650	Natural killer cell mediated cytotoxicity	0.7830006906983471	0.9733913655981674	131	2
path:hsa04658	Th1 and Th2 cell differentiation	0.8692994338056015	0.9733913655981674	92	1
path:hsa04659	Th17 cell differentiation	0.9064394074934192	0.9733913655981674	107	1
path:hsa04660	T cell receptor signaling pathway	0.8999643574395648	0.9733913655981674	104	1
path:hsa04662	B cell receptor signaling pathway	0.8367344431923971	0.9733913655981674	82	1
path:hsa04664	Fc epsilon RI signaling pathway	0.777193707973481	0.9733913655981674	68	1
path:hsa04666	Fc gamma R-mediated phagocytosis	0.6275706821068582	0.9733913655981674	97	2
path:hsa04668	TNF signaling pathway	0.9163186062972823	0.9733913655981674	112	1
path:hsa04670	Leukocyte transendothelial migration	0.23553391252821823	0.9733913655981674	114	4
path:hsa04710	Circadian rhythm	0.14523815579712218	0.9733913655981674	31	2
path:hsa04714	Thermogenesis	0.2401122409566192	0.9733913655981674	232	7
path:hsa04720	Long-term potentiation	0.7721954650117442	0.9733913655981674	67	1
path:hsa04721	Synaptic vesicle cycle	0.24018853649540955	0.9733913655981674	78	3
path:hsa04722	Neurotrophin signaling pathway	0.1168083865349859	0.9733913655981674	119	5
path:hsa04723	Retrograde endocannabinoid signaling	0.40222710684633944	0.9733913655981674	148	4
path:hsa04724	Glutamatergic synapse	0.9199735467543655	0.9733913655981674	114	1
path:hsa04727	GABAergic synapse	0.8602740500016821	0.9733913655981674	89	1
path:hsa04728	Dopaminergic synapse	0.3228242230827336	0.9733913655981674	132	4
path:hsa04730	Long-term depression	0.733946837259746	0.9733913655981674	60	1
path:hsa04742	Taste transduction	0.8506296959422474	0.9733913655981674	86	1
path:hsa04750	Inflammatory mediator regulation of TRP channels	0.8856487285854904	0.9733913655981674	98	1
path:hsa04810	Regulation of actin cytoskeleton	0.8585518520612019	0.9733913655981674	218	3
path:hsa04910	Insulin signaling pathway	0.34763787903456655	0.9733913655981674	137	4
path:hsa04914	Progesterone-mediated oocyte maturation	0.6441558645211078	0.9733913655981674	100	2
path:hsa04919	Thyroid hormone signaling pathway	0.7443613710613296	0.9733913655981674	121	2
path:hsa04920	Adipocytokine signaling pathway	0.782082972502014	0.9733913655981674	69	1
path:hsa04922	Glucagon signaling pathway	0.4123315028130667	0.9733913655981674	107	3
path:hsa04923	Regulation of lipolysis in adipocytes	0.3526545122877024	0.9733913655981674	57	2
path:hsa04924	Renin secretion	0.782082972502014	0.9733913655981674	69	1
path:hsa04925	Aldosterone synthesis and secretion	0.8856487285854904	0.9733913655981674	98	1
path:hsa04927	Cortisol synthesis and secretion	0.7618623385669236	0.9733913655981674	65	1
path:hsa04928	Parathyroid hormone synthesis, secretion and action	0.904328712992663	0.9733913655981674	106	1
path:hsa04933	AGE-RAGE signaling pathway in diabetic complications	0.8906334648026661	0.9733913655981674	100	1
path:hsa04934	Cushing syndrome	0.8555714035542235	0.9733913655981674	155	2
path:hsa04935	Growth hormone synthesis, secretion and action	0.4810256618219775	0.9733913655981674	119	3
path:hsa04961	Endocrine and other factor-regulated calcium reabsorption	0.689324156235643	0.9733913655981674	53	1
path:hsa04971	Gastric acid secretion	0.813448490844767	0.9733913655981674	76	1
path:hsa04972	Pancreatic secretion	0.8954022415901027	0.9733913655981674	102	1
path:hsa04977	Vitamin digestion and absorption	0.41037928254673023	0.9733913655981674	24	1
path:hsa04978	Mineral absorption	0.733946837259746	0.9733913655981674	60	1
path:hsa04979	Cholesterol metabolism	0.6679934844989343	0.9733913655981674	50	1
path:hsa04150	mTOR signaling pathway	0.9680551688873126	0.9976430624018134	155	1
path:hsa04151	PI3K-Akt signaling pathway	0.9851892946893408	0.9976430624018134	354	3
path:hsa04310	Wnt signaling pathway	0.9750542856547304	0.9976430624018134	166	1
path:hsa04390	Hippo signaling pathway	0.969458867367303	0.9976430624018134	157	1
path:hsa04613	Neutrophil extracellular trap formation	0.9854766835920352	0.9976430624018134	190	1
path:hsa04630	JAK-STAT signaling pathway	0.9727057046805572	0.9976430624018134	162	1
path:hsa04921	Oxytocin signaling pathway	0.9673294671698136	0.9976430624018134	154	1
path:hsa04020	Calcium signaling pathway	0.9953226952156069	0.9986678343978568	240	1
path:hsa04060	Cytokine-cytokine receptor interaction	0.9986678343978568	0.9986678343978568	295	1
