KEGG PATHWAY ID	KEGG PATHWAY NAME	P-value	FDR (BH-corrected)	#GENES IN PATHWAY	#GOI IN PATHWAY
path:hsa04934	Cushing syndrome	0.46858381646809466	0.9999999964663522	155	7
path:hsa04935	Growth hormone synthesis, secretion and action	0.556663493714884	0.9999999964663522	119	5
path:hsa04950	Maturity onset diabetes of the young	0.6697455523211912	0.9999999964663522	26	1
path:hsa04960	Aldosterone-regulated sodium reabsorption	0.4599670172052947	0.9999999964663522	37	2
path:hsa04961	Endocrine and other factor-regulated calcium reabsorption	0.6544535936501608	0.9999999964663522	53	2
path:hsa04962	Vasopressin-regulated water reabsorption	0.5526299734295104	0.9999999964663522	44	2
path:hsa04964	Proximal tubule bicarbonate reclamation	0.6246320200507065	0.9999999964663522	23	1
path:hsa04966	Collecting duct acid secretion	0.6835484709553156	0.9999999964663522	27	1
path:hsa04970	Salivary secretion	0.7507454377076446	0.9999999964663522	93	3
path:hsa04971	Gastric acid secretion	0.8317762485135878	0.9999999964663522	76	2
path:hsa04972	Pancreatic secretion	0.8041618969254611	0.9999999964663522	102	3
path:hsa04973	Carbohydrate digestion and absorption	0.8654385925176633	0.9999999964663522	47	1
path:hsa04974	Protein digestion and absorption	0.8094609312745024	0.9999999964663522	103	3
path:hsa04975	Fat digestion and absorption	0.8403080984526301	0.9999999964663522	43	1
path:hsa04977	Vitamin digestion and absorption	0.2639493879250353	0.9999999964663522	24	2
path:hsa04978	Mineral absorption	0.2302341805319787	0.9999999964663522	59	4
path:hsa04979	Cholesterol metabolism	0.8816629390107529	0.9999999964663522	50	1
