KEGG PATHWAY ID	KEGG PATHWAY NAME	P-value	FDR (BH-corrected)	#GENES IN PATHWAY	#GOI IN PATHWAY
path:hsa00970	Aminoacyl-tRNA biosynthesis	0.9847518954945674	0.9999999999949658	66	3
path:hsa00980	Metabolism of xenobiotics by cytochrome P450	0.8917226564740922	0.9999999999949658	78	6
path:hsa00982	Drug metabolism	0.9705230407761384	0.9999999999949658	72	4
path:hsa00983	Drug metabolism	0.8192641344904027	0.9999999999949658	80	7
path:hsa01522	Endocrine resistance	0.7979195336319987	0.9999999999949658	98	9
path:hsa01523	Antifolate resistance	0.8823528622230938	0.9999999999949658	31	2
path:hsa02010	ABC transporters	0.7684878772610971	0.9999999999949658	45	4
path:hsa03008	Ribosome biogenesis in eukaryotes	0.9990801673668168	0.9999999999949658	110	4
path:hsa03010	Ribosome	0.9999928682893235	0.9999999999949658	158	4
path:hsa03013	RNA transport	0.999473781650332	0.9999999999949658	186	9
path:hsa03015	mRNA surveillance pathway	0.9733097605470877	0.9999999999949658	98	6
path:hsa03018	RNA degradation	0.6889621013870568	0.9999999999949658	79	8
path:hsa03020	RNA polymerase	0.976440816607385	0.9999999999949658	31	1
path:hsa03030	DNA replication	0.927506875251837	0.9999999999949658	36	2
path:hsa03040	Spliceosome	0.982489269580346	0.9999999999949658	151	10
path:hsa03060	Protein export	0.7541978768102402	0.9999999999949658	23	2
path:hsa03410	Base excision repair	0.9028904090288589	0.9999999999949658	33	2
path:hsa03440	Homologous recombination	0.9929943316255365	0.9999999999949658	41	1
path:hsa03460	Fanconi anemia pathway	0.8768795413483179	0.9999999999949658	54	4
path:hsa04012	ErbB signaling pathway	0.640945091567486	0.9999999999949658	85	9
path:hsa04015	Rap1 signaling pathway	0.9245212421291911	0.9999999999949658	210	18
path:hsa04020	Calcium signaling pathway	0.9906804215855674	0.9999999999949658	240	17
path:hsa04022	cGMP-PKG signaling pathway	0.9869574285921936	0.9999999999949658	167	11
path:hsa04024	cAMP signaling pathway	0.9098415350255658	0.9999999999949658	216	19
path:hsa04060	Cytokine-cytokine receptor interaction	0.999956693989166	0.9999999999949658	295	15
path:hsa04061	Viral protein interaction with cytokine and cytokine receptor	0.9994841731211882	0.9999999999949658	100	3
path:hsa04062	Chemokine signaling pathway	0.6096408674435188	0.9999999999949658	192	21
path:hsa04080	Neuroactive ligand-receptor interaction	0.9999999940244727	0.9999999999949658	341	11
path:hsa04110	Cell cycle	0.9905960543709543	0.9999999999949658	124	7
path:hsa04114	Oocyte meiosis	0.9322389014556529	0.9999999999949658	129	10
path:hsa04115	p53 signaling pathway	0.5990176871065414	0.9999999999949658	73	8
path:hsa04151	PI3K-Akt signaling pathway	0.7898704833148809	0.9999999999949658	354	36
path:hsa04215	Apoptosis	0.7214596964218153	0.9999999999949658	32	3
path:hsa04216	Ferroptosis	0.9559320860458396	0.9999999999949658	41	2
path:hsa04218	Cellular senescence	0.9137323163157072	0.9999999999949658	156	13
path:hsa04261	Adrenergic signaling in cardiomyocytes	0.7401527858967583	0.9999999999949658	150	15
path:hsa04270	Vascular smooth muscle contraction	0.9031600710902805	0.9999999999949658	133	11
path:hsa04310	Wnt signaling pathway	0.7138990193487433	0.9999999999949658	166	17
path:hsa04350	TGF-beta signaling pathway	0.986290309721566	0.9999999999949658	94	5
path:hsa04360	Axon guidance	0.8933301647266044	0.9999999999949658	182	16
path:hsa04371	Apelin signaling pathway	0.6022660721127714	0.9999999999949658	137	15
path:hsa04390	Hippo signaling pathway	0.7173260482585442	0.9999999999949658	157	16
path:hsa04392	Hippo signaling pathway	0.6559852523170955	0.9999999999949658	29	3
path:hsa04610	Complement and coagulation cascades	0.9976159602336839	0.9999999999949658	85	3
path:hsa04613	Neutrophil extracellular trap formation	0.9996207542774236	0.9999999999949658	190	9
path:hsa04614	Renin-angiotensin system	0.9379180778474239	0.9999999999949658	23	1
path:hsa04623	Cytosolic DNA-sensing pathway	0.9383219869005974	0.9999999999949658	63	4
path:hsa04630	JAK-STAT signaling pathway	0.8362689321165556	0.9999999999949658	162	15
path:hsa04640	Hematopoietic cell lineage	0.8075237745959176	0.9999999999949658	99	9
path:hsa04650	Natural killer cell mediated cytotoxicity	0.9693510555434783	0.9999999999949658	131	9
path:hsa04657	IL-17 signaling pathway	0.6371237653222723	0.9999999999949658	94	10
path:hsa04658	Th1 and Th2 cell differentiation	0.9110352191152995	0.9999999999949658	92	7
path:hsa04659	Th17 cell differentiation	0.9308980257192982	0.9999999999949658	107	8
path:hsa04660	T cell receptor signaling pathway	0.6469574615638378	0.9999999999949658	104	11
path:hsa04662	B cell receptor signaling pathway	0.7288221616061707	0.9999999999949658	82	8
path:hsa04672	Intestinal immune network for IgA production	0.9805618532150471	0.9999999999949658	49	2
path:hsa04740	Olfactory transduction	0.9999999999949658	0.9999999999949658	443	4
path:hsa04742	Taste transduction	0.9737654349114879	0.9999999999949658	86	5
path:hsa04744	Phototransduction	0.6559852523170955	0.9999999999949658	29	3
path:hsa04750	Inflammatory mediator regulation of TRP channels	0.6895255343875015	0.9999999999949658	98	10
path:hsa04913	Ovarian steroidogenesis	0.9399930045774888	0.9999999999949658	51	3
path:hsa04914	Progesterone-mediated oocyte maturation	0.894905264606392	0.9999999999949658	100	8
path:hsa04915	Estrogen signaling pathway	0.8740545626802233	0.9999999999949658	138	12
path:hsa04921	Oxytocin signaling pathway	0.9856450350108904	0.9999999999949658	154	10
path:hsa04924	Renin secretion	0.905872449731304	0.9999999999949658	69	5
path:hsa04927	Cortisol synthesis and secretion	0.8759225760878853	0.9999999999949658	65	5
path:hsa04929	GnRH secretion	0.8672749980575868	0.9999999999949658	64	5
path:hsa04933	AGE-RAGE signaling pathway in diabetic complications	0.9470064297976326	0.9999999999949658	100	7
path:hsa04950	Maturity onset diabetes of the young	0.9568260354495961	0.9999999999949658	26	1
path:hsa04972	Pancreatic secretion	0.6207049712313096	0.9999999999949658	102	11
path:hsa04974	Protein digestion and absorption	0.6339534530623621	0.9999999999949658	103	11
path:hsa04975	Fat digestion and absorption	0.9640031861692145	0.9999999999949658	43	2
path:hsa04977	Vitamin digestion and absorption	0.7751189280686777	0.9999999999949658	24	2
