KEGG PATHWAY ID	KEGG PATHWAY NAME	P-value	FDR (BH-corrected)	#GENES IN PATHWAY	#GOI IN PATHWAY
path:hsa00330	Arginine and proline metabolism	0.2583709943853675	0.9997802468094341	51	8
path:hsa00340	Histidine metabolism	0.26332083964559405	0.9997802468094341	22	4
path:hsa00350	Tyrosine metabolism	0.6371484606792105	0.9997802468094341	36	4
path:hsa00360	Phenylalanine metabolism	0.8848637572985305	0.9997802468094341	17	1
path:hsa00380	Tryptophan metabolism	0.22897700040148328	0.9997802468094341	42	7
path:hsa00410	beta-Alanine metabolism	0.5148386275045027	0.9997802468094341	31	4
path:hsa00450	Selenocompound metabolism	0.8848637572985305	0.9997802468094341	17	1
path:hsa00480	Glutathione metabolism	0.9213851691263237	0.9997802468094341	57	4
path:hsa00500	Starch and sucrose metabolism	0.9897868074272395	0.9997802468094341	36	1
path:hsa00510	N-Glycan biosynthesis	0.7278320592477329	0.9997802468094341	50	5
path:hsa00511	Other glycan degradation	0.8986286488831898	0.9997802468094341	18	1
path:hsa00512	Mucin type O-glycan biosynthesis	0.4319148440946562	0.9997802468094341	36	5
path:hsa00513	Various types of N-glycan biosynthesis	0.17630242670483864	0.9997802468094341	39	7
path:hsa00514	Other types of O-glycan biosynthesis	0.3260342291413948	0.9997802468094341	47	7
path:hsa00515	Mannose type O-glycan biosynthesis	0.13062154628982814	0.9997802468094341	23	5
path:hsa00520	Amino sugar and nucleotide sugar metabolism	0.9371512280946068	0.9997802468094341	48	3
path:hsa00532	Glycosaminoglycan biosynthesis	0.9214227393473061	0.9997802468094341	20	1
path:hsa00533	Glycosaminoglycan biosynthesis	0.22859056219486704	0.9997802468094341	14	3
path:hsa00534	Glycosaminoglycan biosynthesis	0.31955856703516905	0.9997802468094341	24	4
path:hsa00561	Glycerolipid metabolism	0.6028827169995054	0.9997802468094341	61	7
path:hsa00562	Inositol phosphate metabolism	0.3710112969746989	0.9997802468094341	73	10
path:hsa00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	0.3765698402670561	0.9997802468094341	26	4
path:hsa00564	Glycerophospholipid metabolism	0.911715978984068	0.9997802468094341	98	8
path:hsa00565	Ether lipid metabolism	0.8522672425138736	0.9997802468094341	49	4
path:hsa00590	Arachidonic acid metabolism	0.7511795041050597	0.9997802468094341	61	6
path:hsa00591	Linoleic acid metabolism	0.8766196457270867	0.9997802468094341	29	2
path:hsa00592	alpha-Linolenic acid metabolism	0.3480500795776847	0.9997802468094341	25	4
path:hsa00600	Sphingolipid metabolism	0.8522672425138736	0.9997802468094341	49	4
path:hsa00601	Glycosphingolipid biosynthesis	0.21327815774085213	0.9997802468094341	27	5
path:hsa00603	Glycosphingolipid biosynthesis	0.5491221586293139	0.9997802468094341	15	2
path:hsa00620	Pyruvate metabolism	0.4959039779528258	0.9997802468094341	47	6
path:hsa00630	Glyoxylate and dicarboxylate metabolism	0.13964283364013302	0.9997802468094341	30	6
path:hsa00640	Propanoate metabolism	0.9257943877621915	0.9997802468094341	34	2
path:hsa00650	Butanoate metabolism	0.9716538820426603	0.9997802468094341	28	1
path:hsa00670	One carbon pool by folate	0.70795991761526	0.9997802468094341	20	2
path:hsa00730	Thiamine metabolism	0.5852178177643539	0.9997802468094341	16	2
path:hsa00740	Riboflavin metabolism	0.6381628681122455	0.9997802468094341	8	1
path:hsa00760	Nicotinate and nicotinamide metabolism	0.8052758821520416	0.9997802468094341	35	3
path:hsa00770	Pantothenate and CoA biosynthesis	0.7570415176882384	0.9997802468094341	22	2
path:hsa00785	Lipoic acid metabolism	0.39838010223333487	0.9997802468094341	4	1
path:hsa00790	Folate biosynthesis	0.19119139579372266	0.9997802468094341	26	5
path:hsa00830	Retinol metabolism	0.8370109045337386	0.9997802468094341	68	6
path:hsa00860	Porphyrin and chlorophyll metabolism	0.7712711388609205	0.9997802468094341	43	4
path:hsa00900	Terpenoid backbone biosynthesis	0.939096035405698	0.9997802468094341	22	1
path:hsa00910	Nitrogen metabolism	0.135745120056042	0.9997802468094341	17	4
path:hsa00920	Sulfur metabolism	0.338908274533873	0.9997802468094341	10	2
path:hsa00970	Aminoacyl-tRNA biosynthesis	0.9997802468094341	0.9997802468094341	66	1
path:hsa00980	Metabolism of xenobiotics by cytochrome P450	0.9876013913005081	0.9997802468094341	78	4
path:hsa00982	Drug metabolism	0.9784919609701513	0.9997802468094341	72	4
path:hsa00983	Drug metabolism	0.9276053688278689	0.9997802468094341	80	6
path:hsa01040	Biosynthesis of unsaturated fatty acids	0.8495722774185268	0.9997802468094341	27	2
path:hsa01100	Metabolic pathways	0.8415305204116054	0.9997802468094341	1498	168
path:hsa01200	Carbon metabolism	0.5106482644176826	0.9997802468094341	115	14
path:hsa01210	2-Oxocarboxylic acid metabolism	0.6804515601715164	0.9997802468094341	19	2
path:hsa01212	Fatty acid metabolism	0.8262711673873886	0.9997802468094341	57	5
path:hsa01230	Biosynthesis of amino acids	0.404596652957113	0.9997802468094341	75	10
path:hsa01240	Biosynthesis of cofactors	0.5978011220896553	0.9997802468094341	156	18
path:hsa01521	EGFR tyrosine kinase inhibitor resistance	0.6108877159131858	0.9997802468094341	79	9
path:hsa01522	Endocrine resistance	0.5079585574073278	0.9997802468094341	98	12
path:hsa01523	Antifolate resistance	0.8991170883935606	0.9997802468094341	31	2
path:hsa01524	Platinum drug resistance	0.9463294074890883	0.9997802468094341	73	5
path:hsa02010	ABC transporters	0.45227441188910145	0.9997802468094341	45	6
path:hsa03008	Ribosome biogenesis in eukaryotes	0.9978936692468721	0.9997802468094341	110	5
path:hsa03010	Ribosome	0.9937243555935563	0.9997802468094341	158	10
path:hsa03013	RNA transport	0.7986572042442895	0.9997802468094341	186	19
path:hsa03015	mRNA surveillance pathway	0.911715978984068	0.9997802468094341	98	8
path:hsa03018	RNA degradation	0.33976397539315983	0.9997802468094341	79	11
path:hsa03020	RNA polymerase	0.5148386275045027	0.9997802468094341	31	4
path:hsa03022	Basal transcription factors	0.6361816742470994	0.9997802468094341	45	5
path:hsa03030	DNA replication	0.057657010945966064	0.9997802468094341	36	8
path:hsa03040	Spliceosome	0.5932101375644703	0.9997802468094341	147	17
path:hsa03050	Proteasome	0.9792972617817267	0.9997802468094341	46	2
path:hsa03060	Protein export	0.29125753298023566	0.9997802468094341	23	4
path:hsa03320	PPAR signaling pathway	0.18969191696909263	0.9997802468094341	76	12
path:hsa03410	Base excision repair	0.09018474546389543	0.9997802468094341	33	7
path:hsa03420	Nucleotide excision repair	0.4959039779528258	0.9997802468094341	47	6
path:hsa03430	Mismatch repair	0.5286146228088524	0.9997802468094341	23	3
path:hsa03440	Homologous recombination	0.7375170075225409	0.9997802468094341	41	4
path:hsa03450	Non-homologous end-joining	0.8084346318455016	0.9997802468094341	13	1
path:hsa03460	Fanconi anemia pathway	0.3126305240449257	0.9997802468094341	54	8
path:hsa04010	MAPK signaling pathway	0.25980739659154223	0.9997802468094341	294	39
path:hsa04012	ErbB signaling pathway	0.6988432916768803	0.9997802468094341	85	9
path:hsa04014	Ras signaling pathway	0.11671904889319697	0.9997802468094341	232	34
path:hsa04015	Rap1 signaling pathway	0.0847410677166931	0.9997802468094341	210	32
path:hsa04022	cGMP-PKG signaling pathway	0.5285895869384396	0.9997802468094341	167	20
path:hsa04024	cAMP signaling pathway	0.3763293019592178	0.9997802468094341	219	28
path:hsa04060	Cytokine-cytokine receptor interaction	0.9978991750811657	0.9997802468094341	295	21
path:hsa04061	Viral protein interaction with cytokine and cytokine receptor	0.7695185017674379	0.9997802468094341	100	10
path:hsa04062	Chemokine signaling pathway	0.7752292575996751	0.9997802468094341	192	20
path:hsa04064	NF-kappa B signaling pathway	0.8869855545520962	0.9997802468094341	104	9
path:hsa04066	HIF-1 signaling pathway	0.6614579465178466	0.9997802468094341	109	12
path:hsa04068	FoxO signaling pathway	0.7105865975856124	0.9997802468094341	131	14
path:hsa04070	Phosphatidylinositol signaling system	0.3710749533846288	0.9997802468094341	97	13
path:hsa04071	Sphingolipid signaling pathway	0.34360532716836	0.9997802468094341	119	16
path:hsa04072	Phospholipase D signaling pathway	0.2282413627220714	0.9997802468094341	148	21
path:hsa04080	Neuroactive ligand-receptor interaction	0.5038096236207988	0.9997802468094341	341	41
path:hsa04110	Cell cycle	0.4084871120629212	0.9997802468094341	124	16
path:hsa04114	Oocyte meiosis	0.8581592157407648	0.9997802468094341	129	12
path:hsa04115	p53 signaling pathway	0.9463294074890883	0.9997802468094341	73	5
path:hsa04120	Ubiquitin mediated proteolysis	0.10577660349689913	0.9997802468094341	140	22
path:hsa04122	Sulfur relay system	0.6381628681122455	0.9997802468094341	8	1
path:hsa04130	SNARE interactions in vesicular transport	0.7714186923127659	0.9997802468094341	33	3
path:hsa04136	Autophagy	0.33263732693608006	0.9997802468094341	32	5
path:hsa04137	Mitophagy	0.8742380490832964	0.9997802468094341	72	6
path:hsa04140	Autophagy	0.6242738545999602	0.9997802468094341	141	16
path:hsa04141	Protein processing in endoplasmic reticulum	0.750488836985128	0.9997802468094341	171	18
path:hsa04142	Lysosome	0.9986513354422291	0.9997802468094341	128	6
path:hsa04144	Endocytosis	0.45579154144058664	0.9997802468094341	252	31
path:hsa04145	Phagosome	0.9791989715984516	0.9997802468094341	152	11
path:hsa04146	Peroxisome	0.05891693948189792	0.9997802468094341	82	15
path:hsa04150	mTOR signaling pathway	0.38890136555940147	0.9997802468094341	155	20
path:hsa04151	PI3K-Akt signaling pathway	0.23303316346108058	0.9997802468094341	354	47
path:hsa04152	AMPK signaling pathway	0.784143587303676	0.9997802468094341	120	12
path:hsa04210	Apoptosis	0.900652996958005	0.9997802468094341	136	12
path:hsa04211	Longevity regulating pathway	0.7499477936713888	0.9997802468094341	89	9
path:hsa04213	Longevity regulating pathway	0.31757536970097194	0.9997802468094341	62	9
path:hsa04215	Apoptosis	0.9829825794496747	0.9997802468094341	32	1
path:hsa04216	Ferroptosis	0.7375170075225409	0.9997802468094341	41	4
path:hsa04217	Necroptosis	0.43559290970585507	0.9997802468094341	159	20
path:hsa04218	Cellular senescence	0.9030041842131626	0.9997802468094341	156	14
path:hsa04260	Cardiac muscle contraction	0.7251809786986111	0.9997802468094341	87	9
path:hsa04261	Adrenergic signaling in cardiomyocytes	0.8039207266886695	0.9997802468094341	150	15
path:hsa04270	Vascular smooth muscle contraction	0.7317015097469736	0.9997802468094341	133	14
path:hsa04310	Wnt signaling pathway	0.42138903703513625	0.9997802468094341	166	21
path:hsa04340	Hedgehog signaling pathway	0.029890675769439982	0.9997802468094341	56	12
path:hsa04350	TGF-beta signaling pathway	0.9425192657532351	0.9997802468094341	94	7
path:hsa04360	Axon guidance	0.13444006698819863	0.9997802468094341	182	27
path:hsa04370	VEGF signaling pathway	0.4068943696902235	0.9997802468094341	59	8
path:hsa04371	Apelin signaling pathway	0.7800524350140163	0.9997802468094341	138	14
path:hsa04380	Osteoclast differentiation	0.7724636632661043	0.9997802468094341	128	13
path:hsa04390	Hippo signaling pathway	0.7028228071654532	0.9997802468094341	157	17
path:hsa04392	Hippo signaling pathway	0.46087183706246065	0.9997802468094341	29	4
path:hsa04510	Focal adhesion	0.1585786145663618	0.9997802468094341	201	29
path:hsa04512	ECM-receptor interaction	0.09655217166391376	0.9997802468094341	88	15
path:hsa04514	Cell adhesion molecules	0.7957210712773937	0.9997802468094341	149	15
path:hsa04520	Adherens junction	0.47681562609949235	0.9997802468094341	71	9
path:hsa04530	Tight junction	0.986216666957168	0.9997802468094341	169	12
path:hsa04540	Gap junction	0.24624291846734778	0.9997802468094341	88	13
path:hsa04550	Signaling pathways regulating pluripotency of stem cells	0.3432933897743268	0.9997802468094341	143	19
path:hsa04610	Complement and coagulation cascades	0.9936015402249525	0.9997802468094341	85	4
path:hsa04611	Platelet activation	0.5185120985481746	0.9997802468094341	124	15
path:hsa04612	Antigen processing and presentation	0.3241695280393659	0.9997802468094341	78	11
path:hsa04613	Neutrophil extracellular trap formation	0.9534233715212103	0.9997802468094341	190	16
path:hsa04614	Renin-angiotensin system	0.04810923937121571	0.9997802468094341	23	6
path:hsa04620	Toll-like receptor signaling pathway	0.3567529003854377	0.9997802468094341	104	14
path:hsa04621	NOD-like receptor signaling pathway	0.4493050188776612	0.9997802468094341	185	23
path:hsa04622	RIG-I-like receptor signaling pathway	0.45918710787351147	0.9997802468094341	70	9
path:hsa04623	Cytosolic DNA-sensing pathway	0.3349914341699685	0.9997802468094341	63	9
path:hsa04625	C-type lectin receptor signaling pathway	0.3567529003854377	0.9997802468094341	104	14
path:hsa04630	JAK-STAT signaling pathway	0.9285815261476646	0.9997802468094341	162	14
path:hsa04640	Hematopoietic cell lineage	0.6461897587147352	0.9997802468094341	99	11
path:hsa04650	Natural killer cell mediated cytotoxicity	0.7105865975856124	0.9997802468094341	131	14
path:hsa04657	IL-17 signaling pathway	0.6982471368105758	0.9997802468094341	94	10
path:hsa04658	Th1 and Th2 cell differentiation	0.5450246090192543	0.9997802468094341	92	11
path:hsa04659	Th17 cell differentiation	0.6355121021702832	0.9997802468094341	107	12
path:hsa04660	T cell receptor signaling pathway	0.7103560928432827	0.9997802468094341	104	11
path:hsa04662	B cell receptor signaling pathway	0.5211462852457078	0.9997802468094341	82	10
path:hsa04664	Fc epsilon RI signaling pathway	0.5728178318357222	0.9997802468094341	68	8
path:hsa04666	Fc gamma R-mediated phagocytosis	0.4929767026864167	0.9997802468094341	97	12
path:hsa04668	TNF signaling pathway	0.8744801464828942	0.9997802468094341	112	10
path:hsa04670	Leukocyte transendothelial migration	0.7215864176748423	0.9997802468094341	114	12
path:hsa04672	Intestinal immune network for IgA production	0.12266724220967419	0.9997802468094341	49	9
path:hsa04710	Circadian rhythm	0.5148386275045027	0.9997802468094341	31	4
path:hsa04713	Circadian entrainment	0.4929767026864167	0.9997802468094341	97	12
path:hsa04714	Thermogenesis	0.901226741602173	0.9997802468094341	232	22
path:hsa04720	Long-term potentiation	0.27321839183881813	0.9997802468094341	67	10
path:hsa04721	Synaptic vesicle cycle	0.7277495339719293	0.9997802468094341	78	8
path:hsa04722	Neurotrophin signaling pathway	0.9552181736211267	0.9997802468094341	119	9
path:hsa04723	Retrograde endocannabinoid signaling	0.604917512871964	0.9997802468094341	148	17
path:hsa04724	Glutamatergic synapse	0.027169833464454396	0.9997802468094341	114	21
path:hsa04725	Cholinergic synapse	0.8811358236579956	0.9997802468094341	113	10
path:hsa04726	Serotonergic synapse	0.8236259566534879	0.9997802468094341	115	11
path:hsa04727	GABAergic synapse	0.37132371595915165	0.9997802468094341	89	12
path:hsa04728	Dopaminergic synapse	0.7212686610632885	0.9997802468094341	132	14
path:hsa04730	Long-term depression	0.5847474552745628	0.9997802468094341	60	7
path:hsa04740	Olfactory transduction	0.9994300117968897	0.9997802468094341	443	33
path:hsa04742	Taste transduction	0.7122068019621394	0.9997802468094341	86	9
path:hsa04744	Phototransduction	0.25959686191722514	0.9997802468094341	29	5
path:hsa04750	Inflammatory mediator regulation of TRP channels	0.5079585574073278	0.9997802468094341	98	12
path:hsa04810	Regulation of actin cytoskeleton	0.12308423089946152	0.9997802468094341	218	32
path:hsa04910	Insulin signaling pathway	0.5761550929025945	0.9997802468094341	137	16
path:hsa04911	Insulin secretion	0.5845110370065767	0.9997802468094341	86	10
path:hsa04912	GnRH signaling pathway	0.6851440592602136	0.9997802468094341	93	10
path:hsa04913	Ovarian steroidogenesis	0.7440012468681043	0.9997802468094341	51	5
path:hsa04914	Progesterone-mediated oocyte maturation	0.5375506659807738	0.9997802468094341	100	12
path:hsa04915	Estrogen signaling pathway	0.5884131054136684	0.9997802468094341	138	16
path:hsa04916	Melanogenesis	0.3157342668797379	0.9997802468094341	101	14
path:hsa04917	Prolactin signaling pathway	0.8566146834736125	0.9997802468094341	70	6
path:hsa04918	Thyroid hormone synthesis	0.404596652957113	0.9997802468094341	75	10
path:hsa04919	Thyroid hormone signaling pathway	0.27165707530608807	0.9997802468094341	121	17
path:hsa04920	Adipocytokine signaling pathway	0.8470682559246381	0.9997802468094341	69	6
path:hsa04921	Oxytocin signaling pathway	0.8343533428156131	0.9997802468094341	154	15
path:hsa04922	Glucagon signaling pathway	0.836589778352911	0.9997802468094341	107	10
path:hsa04923	Regulation of lipolysis in adipocytes	0.23424023468363755	0.9997802468094341	57	9
path:hsa04924	Renin secretion	0.5900450004257076	0.9997802468094341	69	8
path:hsa04925	Aldosterone synthesis and secretion	0.6324822966626917	0.9997802468094341	98	11
path:hsa04926	Relaxin signaling pathway	0.4740726981516675	0.9997802468094341	129	16
path:hsa04927	Cortisol synthesis and secretion	0.3702586314918539	0.9997802468094341	65	9
path:hsa04928	Parathyroid hormone synthesis, secretion and action	0.27889668667444656	0.9997802468094341	106	15
path:hsa04929	GnRH secretion	0.6546798033344714	0.9997802468094341	64	7
path:hsa04932	Non-alcoholic fatty liver disease	0.4864644780189422	0.9997802468094341	155	19
path:hsa04933	AGE-RAGE signaling pathway in diabetic complications	0.2078291971873406	0.9997802468094341	100	15
path:hsa04934	Cushing syndrome	0.38890136555940147	0.9997802468094341	155	20
path:hsa04935	Growth hormone synthesis, secretion and action	0.915259262765495	0.9997802468094341	119	10
path:hsa04950	Maturity onset diabetes of the young	0.8341117015256443	0.9997802468094341	26	2
path:hsa04960	Aldosterone-regulated sodium reabsorption	0.27520039730342155	0.9997802468094341	37	6
path:hsa04961	Endocrine and other factor-regulated calcium reabsorption	0.448438699129411	0.9997802468094341	53	7
path:hsa04962	Vasopressin-regulated water reabsorption	0.9742748497154252	0.9997802468094341	44	2
path:hsa04964	Proximal tubule bicarbonate reclamation	0.29125753298023566	0.9997802468094341	23	4
path:hsa04966	Collecting duct acid secretion	0.8495722774185268	0.9997802468094341	27	2
path:hsa04970	Salivary secretion	0.21420889398142642	0.9997802468094341	93	14
path:hsa04971	Gastric acid secretion	0.4214301469075221	0.9997802468094341	76	10
path:hsa04972	Pancreatic secretion	0.44408579683064425	0.9997802468094341	102	13
path:hsa04973	Carbohydrate digestion and absorption	0.4959039779528258	0.9997802468094341	47	6
path:hsa04974	Protein digestion and absorption	0.800354370033202	0.9997802468094341	103	10
path:hsa04975	Fat digestion and absorption	0.9013421115658244	0.9997802468094341	43	3
path:hsa04976	Bile secretion	0.848488089590975	0.9997802468094341	89	8
path:hsa04977	Vitamin digestion and absorption	0.5584797736346161	0.9997802468094341	24	3
path:hsa04978	Mineral absorption	0.9386857446139067	0.9997802468094341	60	4
path:hsa04979	Cholesterol metabolism	0.5589047550054164	0.9997802468094341	50	6
