KEGG PATHWAY ID	KEGG PATHWAY NAME	P-value	FDR (BH-corrected)	#GENES IN PATHWAY	#GOI IN PATHWAY
path:hsa04970	Salivary secretion	0.15863944750232578	0.5398476720974669	93	12
path:hsa04972	Pancreatic secretion	0.1566803014351003	0.5398476720974669	102	13
path:hsa04068	FoxO signaling pathway	0.16390741291983366	0.5495719139076776	131	16
path:hsa04610	Complement and coagulation cascades	0.16953753617145703	0.5602109890882928	85	11
path:hsa04270	Vascular smooth muscle contraction	0.17901443988273863	0.5830756041894916	133	16
path:hsa00730	Thiamine metabolism	0.18431501456030228	0.5836642127742906	16	3
path:hsa04978	Mineral absorption	0.18416196289356118	0.5836642127742906	59	8
path:hsa04730	Long-term depression	0.19634870201919297	0.6049662710861622	60	8
path:hsa04924	Renin secretion	0.19447500843141693	0.6049662710861622	69	9
path:hsa00910	Nitrogen metabolism	0.20924135708036343	0.6360937255243048	17	3
path:hsa04520	Adherens junction	0.21785037898511614	0.6535511369553484	71	9
path:hsa00511	Other glycan degradation	0.23484882707327678	0.6953965269182741	18	3
path:hsa00350	Tyrosine metabolism	0.24471387498916822	0.6974345437191294	36	5
path:hsa00562	Inositol phosphate metabolism	0.24225241865748715	0.6974345437191294	73	9
path:hsa01040	Biosynthesis of unsaturated fatty acids	0.24349347556774462	0.6974345437191294	27	4
path:hsa04912	GnRH signaling pathway	0.252504288249924	0.7107528113701564	93	11
path:hsa00430	Taurine and hypotaurine metabolism	0.2759351087275882	0.7149227817032967	11	2
path:hsa00514	Other types of O-glycan biosynthesis	0.2753930083994147	0.7149227817032967	47	6
path:hsa04110	Cell cycle	0.27086650447905636	0.7149227817032967	124	14
path:hsa04611	Platelet activation	0.27086650447905636	0.7149227817032967	124	14
path:hsa04725	Cholinergic synapse	0.25878461981266987	0.7149227817032967	113	13
path:hsa04918	Thyroid hormone synthesis	0.26754847178475294	0.7149227817032967	75	9
path:hsa04927	Cortisol synthesis and secretion	0.261696626025783	0.7149227817032967	65	8
path:hsa04210	Apoptosis	0.29165103321296965	0.7388492841395231	136	15
path:hsa04928	Parathyroid hormone synthesis, secretion and action	0.28875936597770413	0.7388492841395231	106	12
path:hsa04666	Fc gamma R-mediated phagocytosis	0.2985476868384518	0.7480095890018352	97	11
path:hsa00053	Ascorbate and aldarate metabolism	0.30828604920905267	0.7553686097801271	30	4
path:hsa00270	Cysteine and methionine metabolism	0.326083587577608	0.7553686097801271	50	6
path:hsa00290	Valine, leucine and isoleucine biosynthesis	0.32549076314844233	0.7553686097801271	4	1
path:hsa00410	beta-Alanine metabolism	0.30828604920905267	0.7553686097801271	30	4
path:hsa04142	Lysosome	0.31171792434246426	0.7553686097801271	128	14
path:hsa04144	Endocytosis	0.3313020218333891	0.7553686097801271	252	26
path:hsa04710	Circadian rhythm	0.3303071684520379	0.7553686097801271	31	4
path:hsa04727	GABAergic synapse	0.3216351592804067	0.7553686097801271	89	10
path:hsa04979	Cholesterol metabolism	0.326083587577608	0.7553686097801271	50	6
path:hsa00900	Terpenoid backbone biosynthesis	0.3407531738465005	0.7692249865049714	22	3
path:hsa04215	Apoptosis	0.35240617547431863	0.7877314510602417	32	4
path:hsa04726	Serotonergic synapse	0.3926545792233356	0.8691771268244709	115	12
path:hsa00760	Nicotinate and nicotinamide metabolism	0.4184534646690876	0.9048069278751912	35	4
path:hsa04915	Estrogen signaling pathway	0.4191898718196475	0.9048069278751912	138	14
path:hsa04922	Glucagon signaling pathway	0.42065585243320297	0.9048069278751912	107	11
path:hsa01200	Carbon metabolism	0.42817976579165173	0.9123830523410897	118	12
path:hsa00010	Glycolysis / Gluconeogenesis	0.4408660992500464	0.9162796660763649	67	7
path:hsa00440	Phosphonate and phosphinate metabolism	0.4460835216424408	0.9162796660763649	6	1
path:hsa04071	Sphingolipid signaling pathway	0.4400257585132943	0.9162796660763649	119	12
path:hsa00400	Phenylalanine, tyrosine and tryptophan biosynthesis	0.4460835216424408	0.9238813652886647	6	1
path:hsa00620	Pyruvate metabolism	0.4538364601418002	0.9238813652886647	47	5
path:hsa00520	Amino sugar and nucleotide sugar metabolism	0.4726425483795993	0.9441504799911496	48	5
path:hsa04150	mTOR signaling pathway	0.4886392835041915	0.9441504799911496	155	15
path:hsa04668	TNF signaling pathway	0.48244116598469805	0.9441504799911496	112	11
path:hsa04916	Melanogenesis	0.4772054755249798	0.9441504799911496	101	10
path:hsa04917	Prolactin signaling pathway	0.4877939339181591	0.9441504799911496	70	7
path:hsa04921	Oxytocin signaling pathway	0.47818115005176304	0.9441504799911496	154	15
path:hsa04022	cGMP-PKG signaling pathway	0.5024742229172576	0.9627237212196197	167	16
path:hsa00061	Fatty acid biosynthesis	0.5135733533003755	0.9757893712707133	18	2
path:hsa00030	Pentose phosphate pathway	0.5432875455983744	0.9852507478812106	30	3
path:hsa00071	Fatty acid degradation	0.5829128397130661	0.9852507478812106	43	4
path:hsa00532	Glycosaminoglycan biosynthesis	0.5717228864035734	0.9852507478812106	20	2
path:hsa00670	One carbon pool by folate	0.5717228864035734	0.9852507478812106	20	2
path:hsa01210	2-Oxocarboxylic acid metabolism	0.5432923095532138	0.9852507478812106	19	2
path:hsa01523	Antifolate resistance	0.5661068717236895	0.9852507478812106	31	3
path:hsa01524	Platinum drug resistance	0.5335119673780699	0.9852507478812106	73	7
path:hsa04060	Cytokine-cytokine receptor interaction	0.5833721533507168	0.9852507478812106	295	27
path:hsa04145	Phagosome	0.5693102660071584	0.9852507478812106	152	14
path:hsa04371	Apelin signaling pathway	0.5248220010284599	0.9852507478812106	137	13
path:hsa04650	Natural killer cell mediated cytotoxicity	0.5782637224220153	0.9852507478812106	131	12
path:hsa04722	Neurotrophin signaling pathway	0.5662133502313338	0.9852507478812106	119	11
path:hsa04926	Relaxin signaling pathway	0.556049972465482	0.9852507478812106	129	12
path:hsa04935	Growth hormone synthesis, secretion and action	0.5662133502313338	0.9852507478812106	119	11
path:hsa04975	Fat digestion and absorption	0.5829128397130661	0.9852507478812106	43	4
path:hsa00020	Citrate cycle (TCA cycle)	0.9481245751950924	0.9999999999793749	30	1
path:hsa00040	Pentose and glucuronate interconversions	0.9650702717992433	0.9999999999793749	34	1
path:hsa00051	Fructose and mannose metabolism	0.8291770433824668	0.9999999999793749	33	2
path:hsa00052	Galactose metabolism	0.9530073949055551	0.9999999999793749	31	1
path:hsa00062	Fatty acid elongation	0.7345819933955873	0.9999999999793749	27	2
path:hsa00140	Steroid hormone biosynthesis	0.9822802516268667	0.9999999999793749	61	2
path:hsa00190	Oxidative phosphorylation	0.999795159086589	0.9999999999793749	133	3
path:hsa00240	Pyrimidine metabolism	0.7948407125621624	0.9999999999793749	57	4
path:hsa00280	Valine, leucine and isoleucine degradation	0.6708692982462637	0.9999999999793749	48	4
path:hsa00480	Glutathione metabolism	0.996422557081383	0.9999999999793749	57	1
path:hsa00500	Starch and sucrose metabolism	0.6691323468762608	0.9999999999793749	36	3
path:hsa00510	N-Glycan biosynthesis	0.8603687705746017	0.9999999999793749	50	3
path:hsa00512	Mucin type O-glycan biosynthesis	0.815868393622921	0.9999999999793749	32	2
path:hsa00513	Various types of N-glycan biosynthesis	0.9787016987047682	0.9999999999793749	39	1
path:hsa00515	Mannose type O-glycan biosynthesis	0.6491580249104394	0.9999999999793749	23	2
path:hsa00533	Glycosaminoglycan biosynthesis	0.7482212745765559	0.9999999999793749	14	1
path:hsa00534	Glycosaminoglycan biosynthesis	0.6723736973941428	0.9999999999793749	24	2
path:hsa00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	0.9149786941113875	0.9999999999793749	25	1
path:hsa00564	Glycerophospholipid metabolism	0.7111978588520252	0.9999999999793749	98	8
path:hsa00565	Ether lipid metabolism	0.6868366377490605	0.9999999999793749	49	4
path:hsa00590	Arachidonic acid metabolism	0.9822802516268667	0.9999999999793749	61	2
path:hsa00591	Linoleic acid metabolism	0.9427352326741085	0.9999999999793749	29	1
path:hsa00592	alpha-Linolenic acid metabolism	0.9149786941113875	0.9999999999793749	25	1
path:hsa00601	Glycosphingolipid biosynthesis	0.7345819933955873	0.9999999999793749	27	2
path:hsa00604	Glycosphingolipid biosynthesis	0.7718672531217202	0.9999999999793749	15	1
path:hsa00630	Glyoxylate and dicarboxylate metabolism	0.7864442993673344	0.9999999999793749	30	2
path:hsa00790	Folate biosynthesis	0.9229758064558543	0.9999999999793749	26	1
path:hsa00830	Retinol metabolism	0.9604767479091987	0.9999999999793749	68	3
path:hsa00980	Metabolism of xenobiotics by cytochrome P450	0.9995563237226524	0.9999999999793749	78	1
path:hsa00982	Drug metabolism	0.9931253855325407	0.9999999999793749	72	2
path:hsa00983	Drug metabolism	0.9840182836195357	0.9999999999793749	80	3
path:hsa01100	Metabolic pathways	0.7784144951958827	0.9999999999793749	1496	133
path:hsa01212	Fatty acid metabolism	0.6290918955965896	0.9999999999793749	57	5
path:hsa01240	Biosynthesis of cofactors	0.9291610593423951	0.9999999999793749	156	10
path:hsa02010	ABC transporters	0.93314784441754	0.9999999999793749	45	2
path:hsa03008	Ribosome biogenesis in eukaryotes	0.9997710964781674	0.9999999999793749	110	2
path:hsa03013	RNA transport	0.9997277632741928	0.9999999999793749	186	6
path:hsa03015	mRNA surveillance pathway	0.9593206519747737	0.9999999999793749	98	5
path:hsa03018	RNA degradation	0.9464843574060894	0.9999999999793749	79	4
path:hsa03022	Basal transcription factors	0.9882424762926056	0.9999999999793749	45	1
path:hsa03040	Spliceosome	0.9997594954261669	0.9999999999793749	151	4
path:hsa03060	Protein export	0.8964118462777286	0.9999999999793749	23	1
path:hsa03320	PPAR signaling pathway	0.8524638649279339	0.9999999999793749	76	5
path:hsa03420	Nucleotide excision repair	0.990356038327411	0.9999999999793749	47	1
path:hsa03460	Fanconi anemia pathway	0.9951822501698041	0.9999999999793749	54	1
path:hsa04061	Viral protein interaction with cytokine and cytokine receptor	0.9875124822781866	0.9999999999793749	100	4
path:hsa04062	Chemokine signaling pathway	0.8080710297905331	0.9999999999793749	192	15
path:hsa04064	NF-kappa B signaling pathway	0.933777097884028	0.9999999999793749	104	6
path:hsa04080	Neuroactive ligand-receptor interaction	0.6012771697671558	0.9999999999793749	341	31
path:hsa04114	Oocyte meiosis	0.7808506027832149	0.9999999999793749	129	10
path:hsa04120	Ubiquitin mediated proteolysis	0.9928448751933971	0.9999999999793749	140	6
path:hsa04130	SNARE interactions in vesicular transport	0.9614391771042585	0.9999999999793749	33	1
path:hsa04137	Mitophagy	0.9902746589179972	0.9999999999793749	68	2
path:hsa04140	Autophagy	0.9912716562387116	0.9999999999793749	137	6
path:hsa04141	Protein processing in endoplasmic reticulum	0.9930397228349565	0.9999999999793749	171	8
path:hsa04146	Peroxisome	0.793331927043057	0.9999999999793749	82	6
path:hsa04152	AMPK signaling pathway	0.6992460503185127	0.9999999999793749	120	10
path:hsa04211	Longevity regulating pathway	0.741089542991925	0.9999999999793749	89	7
path:hsa04213	Longevity regulating pathway	0.702710009600522	0.9999999999793749	62	5
path:hsa04216	Ferroptosis	0.7530634275250998	0.9999999999793749	41	3
path:hsa04217	Necroptosis	0.9384306527327431	0.9999999999793749	159	10
path:hsa04370	VEGF signaling pathway	0.6598113769888211	0.9999999999793749	59	5
path:hsa04380	Osteoclast differentiation	0.7726407677696551	0.9999999999793749	128	10
path:hsa04530	Tight junction	0.8800087246026065	0.9999999999793749	169	12
path:hsa04612	Antigen processing and presentation	0.9995563237226524	0.9999999999793749	78	1
path:hsa04613	Neutrophil extracellular trap formation	0.9740090848936223	0.9999999999793749	190	11
path:hsa04614	Renin-angiotensin system	0.6491580249104394	0.9999999999793749	23	2
path:hsa04620	Toll-like receptor signaling pathway	0.9722447989168207	0.9999999999793749	104	5
path:hsa04621	NOD-like receptor signaling pathway	0.9907548932537524	0.9999999999793749	181	9
path:hsa04623	Cytosolic DNA-sensing pathway	0.998028222719806	0.9999999999793749	63	1
path:hsa04625	C-type lectin receptor signaling pathway	0.7712470198772029	0.9999999999793749	104	8
path:hsa04640	Hematopoietic cell lineage	0.7218752056949489	0.9999999999793749	99	8
path:hsa04657	IL-17 signaling pathway	0.9808191688225825	0.9999999999793749	94	4
path:hsa04658	Th1 and Th2 cell differentiation	0.8735580883080872	0.9999999999793749	92	6
path:hsa04659	Th17 cell differentiation	0.9981605288643569	0.9999999999793749	107	3
path:hsa04660	T cell receptor signaling pathway	0.9722447989168207	0.9999999999793749	104	5
path:hsa04662	B cell receptor signaling pathway	0.8940799713353195	0.9999999999793749	82	5
path:hsa04664	Fc epsilon RI signaling pathway	0.6234775217539086	0.9999999999793749	68	6
path:hsa04672	Intestinal immune network for IgA production	0.9920901232007353	0.9999999999793749	49	1
path:hsa04714	Thermogenesis	0.9996324358415644	0.9999999999793749	232	9
path:hsa04723	Retrograde endocannabinoid signaling	0.8984245790212992	0.9999999999793749	148	10
path:hsa04740	Olfactory transduction	0.9999999999793749	0.9999999999793749	443	9
path:hsa04742	Taste transduction	0.9158290133309581	0.9999999999793749	86	5
path:hsa04910	Insulin signaling pathway	0.7493477701106293	0.9999999999793749	137	11
path:hsa04913	Ovarian steroidogenesis	0.8693225711028639	0.9999999999793749	51	3
path:hsa04914	Progesterone-mediated oocyte maturation	0.8401110416938147	0.9999999999793749	100	7
path:hsa04920	Adipocytokine signaling pathway	0.7876627200799933	0.9999999999793749	69	5
path:hsa04923	Regulation of lipolysis in adipocytes	0.6290918955965896	0.9999999999793749	57	5
path:hsa04932	Non-alcoholic fatty liver disease	0.9963639240345216	0.9999999999793749	150	6
path:hsa04950	Maturity onset diabetes of the young	0.7150508853372798	0.9999999999793749	26	2
path:hsa04962	Vasopressin-regulated water reabsorption	0.7946422132444958	0.9999999999793749	44	3
path:hsa04966	Collecting duct acid secretion	0.9302217223513498	0.9999999999793749	27	1
path:hsa04977	Vitamin digestion and absorption	0.6723736973941428	0.9999999999793749	24	2
