KEGG PATHWAY ID	KEGG PATHWAY NAME	P-value	FDR (BH-corrected)	#GENES IN PATHWAY	#GOI IN PATHWAY
path:hsa04662	B cell receptor signaling pathway	0.8947845370636958	0.9999999999959512	82	3
path:hsa04664	Fc epsilon RI signaling pathway	0.6226778502514829	0.9999999999959512	68	4
path:hsa04666	Fc gamma R-mediated phagocytosis	0.2598550152446665	0.9999999999959512	97	8
path:hsa04668	TNF signaling pathway	0.5568554853795051	0.9999999999959512	112	7
path:hsa04670	Leukocyte transendothelial migration	0.9325167606828508	0.9999999999959512	114	4
path:hsa04672	Intestinal immune network for IgA production	0.8206492280761137	0.9999999999959512	49	2
path:hsa04710	Circadian rhythm	0.12540403935697633	0.9999999999959512	31	4
path:hsa04713	Circadian entrainment	0.5714501742349531	0.9999999999959512	97	6
path:hsa04714	Thermogenesis	0.20113574346505764	0.9999999999959512	232	18
path:hsa04720	Long-term potentiation	0.4094616319513943	0.9999999999959512	67	5
path:hsa04721	Synaptic vesicle cycle	0.7277958844104617	0.9999999999959512	78	4
path:hsa04722	Neurotrophin signaling pathway	0.3267428334543744	0.9999999999959512	119	9
path:hsa04723	Retrograde endocannabinoid signaling	0.7157595587951724	0.9999999999959512	148	8
path:hsa04724	Glutamatergic synapse	0.28301126915021946	0.9999999999959512	114	9
path:hsa04725	Cholinergic synapse	0.5664571078601135	0.9999999999959512	113	7
path:hsa04726	Serotonergic synapse	0.8544365901068062	0.9999999999959512	115	5
path:hsa04727	GABAergic synapse	0.48594612354101985	0.9999999999959512	89	6
path:hsa04728	Dopaminergic synapse	0.44431182420538146	0.9999999999959512	132	9
path:hsa04730	Long-term depression	0.5223068111379369	0.9999999999959512	60	4
path:hsa04740	Olfactory transduction	0.9999999999959512	0.9999999999959512	443	2
path:hsa04742	Taste transduction	0.9745066248231317	0.9999999999959512	86	2
path:hsa04744	Phototransduction	0.8468712971664525	0.9999999999959512	29	1
path:hsa04750	Inflammatory mediator regulation of TRP channels	0.7424134997042989	0.9999999999959512	98	5
path:hsa04810	Regulation of actin cytoskeleton	0.2883121277654758	0.9999999999959512	218	16
path:hsa04910	Insulin signaling pathway	0.3532332016633219	0.9999999999959512	137	10
path:hsa04911	Insulin secretion	0.29102444350872586	0.9999999999959512	86	7
path:hsa04912	GnRH signaling pathway	0.8421239931227888	0.9999999999959512	93	4
path:hsa04913	Ovarian steroidogenesis	0.9633104002298405	0.9999999999959512	51	1
path:hsa04914	Progesterone-mediated oocyte maturation	0.0940808827320985	0.9999999999959512	100	10
path:hsa04915	Estrogen signaling pathway	0.7686785477581904	0.9999999999959512	138	7
path:hsa04916	Melanogenesis	0.7659007573175354	0.9999999999959512	101	5
path:hsa04917	Prolactin signaling pathway	0.44710807809523034	0.9999999999959512	70	5
path:hsa04918	Thyroid hormone synthesis	0.1871875166922597	0.9999999999959512	75	7
path:hsa04919	Thyroid hormone signaling pathway	0.4884182299311133	0.9999999999959512	121	8
path:hsa04920	Adipocytokine signaling pathway	0.8150870562672462	0.9999999999959512	69	3
path:hsa04921	Oxytocin signaling pathway	0.9263632748667621	0.9999999999959512	154	6
path:hsa04922	Glucagon signaling pathway	0.8079536953561445	0.9999999999959512	107	5
path:hsa04923	Regulation of lipolysis in adipocytes	0.7010915722969753	0.9999999999959512	57	3
path:hsa04924	Renin secretion	0.8150870562672462	0.9999999999959512	69	3
path:hsa04925	Aldosterone synthesis and secretion	0.08480884116056014	0.9999999999959512	98	10
path:hsa04926	Relaxin signaling pathway	0.5624425183771081	0.9999999999959512	129	8
path:hsa04927	Cortisol synthesis and secretion	0.10976932932943767	0.9999999999959512	65	7
path:hsa04928	Parathyroid hormone synthesis, secretion and action	0.06634604740819225	0.9999999999959512	106	11
path:hsa04929	GnRH secretion	0.5741498483910468	0.9999999999959512	64	4
path:hsa04932	Non-alcoholic fatty liver disease	0.8371382592199117	0.9999999999959512	150	7
path:hsa04933	AGE-RAGE signaling pathway in diabetic complications	0.9544704574057321	0.9999999999959512	100	3
path:hsa04934	Cushing syndrome	0.7622621018767726	0.9999999999959512	155	8
path:hsa04935	Growth hormone synthesis, secretion and action	0.46935886691200623	0.9999999999959512	119	8
path:hsa04961	Endocrine and other factor-regulated calcium reabsorption	0.42524556224763466	0.9999999999959512	53	4
path:hsa04964	Proximal tubule bicarbonate reclamation	0.7740848578294375	0.9999999999959512	23	1
path:hsa04966	Collecting duct acid secretion	0.5104754049021616	0.9999999999959512	27	2
path:hsa04970	Salivary secretion	0.6995238759446742	0.9999999999959512	93	5
path:hsa04971	Gastric acid secretion	0.7086781871456087	0.9999999999959512	76	4
path:hsa04972	Pancreatic secretion	0.6211855593719349	0.9999999999959512	102	6
path:hsa04973	Carbohydrate digestion and absorption	0.5706593211759475	0.9999999999959512	47	3
path:hsa04974	Protein digestion and absorption	0.960611040520837	0.9999999999959512	103	3
path:hsa04975	Fat digestion and absorption	0.9382818495528098	0.9999999999959512	43	1
path:hsa04976	Bile secretion	0.671539411935262	0.9999999999959512	90	5
path:hsa04977	Vitamin digestion and absorption	0.7882578212010725	0.9999999999959512	24	1
path:hsa04978	Mineral absorption	0.891667989725763	0.9999999999959512	59	2
path:hsa04979	Cholesterol metabolism	0.8292916115940141	0.9999999999959512	50	2
