KEGG PATHWAY ID	KEGG PATHWAY NAME	P-value	FDR (BH-corrected)	#GENES IN PATHWAY	#GOI IN PATHWAY
path:hsa00590	Arachidonic acid metabolism	0.4888760710099965	0.9892921620867674	61	2
path:hsa00600	Sphingolipid metabolism	0.7363761482847584	0.9892921620867674	49	1
path:hsa00601	Glycosphingolipid biosynthesis	0.5197711498834563	0.9892921620867674	27	1
path:hsa00604	Glycosphingolipid biosynthesis	0.05949239416219458	0.9892921620867674	15	2
path:hsa00640	Propanoate metabolism	0.603117722701985	0.9892921620867674	34	1
path:hsa00650	Butanoate metabolism	0.5326668057177566	0.9892921620867674	28	1
path:hsa00670	One carbon pool by folate	0.4190313848099516	0.9892921620867674	20	1
path:hsa00760	Nicotinate and nicotinamide metabolism	0.6137857049563278	0.9892921620867674	35	1
path:hsa00790	Folate biosynthesis	0.15257839236367388	0.9892921620867674	26	2
path:hsa00910	Nitrogen metabolism	0.3696636858206939	0.9892921620867674	17	1
path:hsa00920	Sulfur metabolism	0.23764065949367663	0.9892921620867674	10	1
path:hsa00970	Aminoacyl-tRNA biosynthesis	0.8343625048802416	0.9892921620867674	66	1
path:hsa01040	Biosynthesis of unsaturated fatty acids	0.5197711498834563	0.9892921620867674	27	1
path:hsa01100	Metabolic pathways	0.8832083647694223	0.9892921620867674	1498	34
path:hsa01212	Fatty acid metabolism	0.4534933076285781	0.9892921620867674	57	2
path:hsa01521	EGFR tyrosine kinase inhibitor resistance	0.6292321774848322	0.9892921620867674	79	2
path:hsa01522	Endocrine resistance	0.7430622253787789	0.9892921620867674	98	2
path:hsa01523	Antifolate resistance	0.20075506370086785	0.9892921620867674	31	2
path:hsa02010	ABC transporters	0.3399519508222149	0.9892921620867674	45	2
path:hsa03008	Ribosome biogenesis in eukaryotes	0.17142924779165353	0.9892921620867674	110	5
path:hsa03010	Ribosome	0.92851828845581	0.9892921620867674	158	2
path:hsa03013	RNA transport	0.7390217470803284	0.9892921620867674	186	4
path:hsa03015	mRNA surveillance pathway	0.2669665622084777	0.9892921620867674	98	4
path:hsa03018	RNA degradation	0.05985175595347225	0.9892921620867674	79	5
path:hsa03040	Spliceosome	0.5576477310292878	0.9892921620867674	147	4
path:hsa03050	Proteasome	0.7138785583674643	0.9892921620867674	46	1
path:hsa03060	Protein export	0.4645511835431172	0.9892921620867674	23	1
path:hsa03320	PPAR signaling pathway	0.33241175904861203	0.9892921620867674	76	3
path:hsa03410	Base excision repair	0.2205047726075931	0.9892921620867674	33	2
path:hsa03440	Homologous recombination	0.09592473454115774	0.9892921620867674	41	3
path:hsa03450	Non-homologous end-joining	0.29729160350986616	0.9892921620867674	13	1
path:hsa03460	Fanconi anemia pathway	0.4260654832083836	0.9892921620867674	54	2
path:hsa04010	MAPK signaling pathway	0.3878652369539426	0.9892921620867674	294	9
path:hsa04012	ErbB signaling pathway	0.39841254884844074	0.9892921620867674	85	3
path:hsa04014	Ras signaling pathway	0.2813972627429988	0.9892921620867674	232	8
path:hsa04015	Rap1 signaling pathway	0.10983638830532981	0.9892921620867674	210	9
path:hsa04020	Calcium signaling pathway	0.1933218046911823	0.9892921620867674	240	9
path:hsa04022	cGMP-PKG signaling pathway	0.6585324263171581	0.9892921620867674	167	4
path:hsa04024	cAMP signaling pathway	0.5354318336537608	0.9892921620867674	219	6
path:hsa04060	Cytokine-cytokine receptor interaction	0.8081234457293416	0.9892921620867674	295	6
path:hsa04061	Viral protein interaction with cytokine and cytokine receptor	0.5036792558320011	0.9892921620867674	100	3
path:hsa04062	Chemokine signaling pathway	0.5883408351751803	0.9892921620867674	192	5
path:hsa04064	NF-kappa B signaling pathway	0.530180230779528	0.9892921620867674	104	3
path:hsa04066	HIF-1 signaling pathway	0.7943209900404133	0.9892921620867674	109	2
path:hsa04068	FoxO signaling pathway	0.6862929878275758	0.9892921620867674	131	3
path:hsa04070	Phosphatidylinositol signaling system	0.26103273477093014	0.9892921620867674	97	4
path:hsa04071	Sphingolipid signaling pathway	0.09901262529553406	0.9892921620867674	119	6
path:hsa04110	Cell cycle	0.6498622747446589	0.9892921620867674	124	3
path:hsa04115	p53 signaling pathway	0.8632549527326812	0.9892921620867674	73	1
path:hsa04120	Ubiquitin mediated proteolysis	0.08107166808304694	0.9892921620867674	140	7
path:hsa04137	Mitophagy	0.30291343392882913	0.9892921620867674	72	3
path:hsa04141	Protein processing in endoplasmic reticulum	0.9467419615669065	0.9892921620867674	171	2
path:hsa04142	Lysosome	0.6710345843876966	0.9892921620867674	128	3
path:hsa04146	Peroxisome	0.3765428679567736	0.9892921620867674	82	3
path:hsa04150	mTOR signaling pathway	0.923549280274197	0.9892921620867674	155	2
path:hsa04151	PI3K-Akt signaling pathway	0.34829537948440026	0.9892921620867674	354	11
path:hsa04152	AMPK signaling pathway	0.21803141283992541	0.9892921620867674	120	5
path:hsa04210	Apoptosis	0.15672168889174112	0.9892921620867674	136	6
path:hsa04211	Longevity regulating pathway	0.6933807271523911	0.9892921620867674	89	2
path:hsa04213	Longevity regulating pathway	0.8152046215054238	0.9892921620867674	62	1
path:hsa04216	Ferroptosis	0.6720611379614002	0.9892921620867674	41	1
path:hsa04217	Necroptosis	0.93010606334646	0.9892921620867674	159	2
path:hsa04218	Cellular senescence	0.23911724243190902	0.9892921620867674	156	6
path:hsa04260	Cardiac muscle contraction	0.6813244019454241	0.9892921620867674	87	2
path:hsa04261	Adrenergic signaling in cardiomyocytes	0.37365341527601514	0.9892921620867674	150	5
path:hsa04270	Vascular smooth muscle contraction	0.696170191214913	0.9892921620867674	133	3
path:hsa04310	Wnt signaling pathway	0.94032515043085	0.9892921620867674	166	2
path:hsa04330	Notch signaling pathway	0.47136085333861644	0.9892921620867674	59	2
path:hsa04340	Hedgehog signaling pathway	0.1884171978186819	0.9892921620867674	56	3
path:hsa04350	TGF-beta signaling pathway	0.9231452692499162	0.9892921620867674	94	1
path:hsa04360	Axon guidance	0.21455658813325756	0.9892921620867674	182	7
path:hsa04370	VEGF signaling pathway	0.7994038143578149	0.9892921620867674	59	1
path:hsa04371	Apelin signaling pathway	0.3097278607848989	0.9892921620867674	138	5
path:hsa04390	Hippo signaling pathway	0.6100641664344669	0.9892921620867674	157	4
path:hsa04392	Hippo signaling pathway	0.181235381396526	0.9892921620867674	29	2
path:hsa04510	Focal adhesion	0.7918475287790248	0.9892921620867674	201	4
path:hsa04512	ECM-receptor interaction	0.6874000025459085	0.9892921620867674	88	2
path:hsa04514	Cell adhesion molecules	0.9126253947813714	0.9892921620867674	149	2
path:hsa04520	Adherens junction	0.5707985351653397	0.9892921620867674	71	2
path:hsa04530	Tight junction	0.2984910103894379	0.9892921620867674	169	6
path:hsa04550	Signaling pathways regulating pluripotency of stem cells	0.33624263166347773	0.9892921620867674	143	5
path:hsa04610	Complement and coagulation cascades	0.9015969125980097	0.9892921620867674	85	1
path:hsa04611	Platelet activation	0.23769362359547336	0.9892921620867674	124	5
path:hsa04614	Renin-angiotensin system	0.4645511835431172	0.9892921620867674	23	1
path:hsa04620	Toll-like receptor signaling pathway	0.7722421464496161	0.9892921620867674	104	2
path:hsa04621	NOD-like receptor signaling pathway	0.7351682273495789	0.9892921620867674	185	4
path:hsa04622	RIG-I-like receptor signaling pathway	0.2882063558218103	0.9892921620867674	70	3
path:hsa04623	Cytosolic DNA-sensing pathway	0.5060262398247206	0.9892921620867674	63	2
path:hsa04625	C-type lectin receptor signaling pathway	0.1455793379415809	0.9892921620867674	104	5
path:hsa04630	JAK-STAT signaling pathway	0.4376447879700716	0.9892921620867674	162	5
path:hsa04640	Hematopoietic cell lineage	0.93301484682544	0.9892921620867674	99	1
path:hsa04650	Natural killer cell mediated cytotoxicity	0.8705292533823608	0.9892921620867674	131	2
path:hsa04657	IL-17 signaling pathway	0.24339867850561583	0.9892921620867674	94	4
path:hsa04658	Th1 and Th2 cell differentiation	0.9188038447367622	0.9892921620867674	92	1
path:hsa04659	Th17 cell differentiation	0.9462495260948707	0.9892921620867674	107	1
path:hsa04660	T cell receptor signaling pathway	0.530180230779528	0.9892921620867674	104	3
path:hsa04662	B cell receptor signaling pathway	0.3765428679567736	0.9892921620867674	82	3
path:hsa04664	Fc epsilon RI signaling pathway	0.8431869278983404	0.9892921620867674	68	1
path:hsa04666	Fc gamma R-mediated phagocytosis	0.4833157943858144	0.9892921620867674	97	3
path:hsa04668	TNF signaling pathway	0.5807333168187296	0.9892921620867674	112	3
path:hsa04670	Leukocyte transendothelial migration	0.592828351793491	0.9892921620867674	114	3
path:hsa04672	Intestinal immune network for IgA production	0.7363761482847584	0.9892921620867674	49	1
path:hsa04713	Circadian entrainment	0.4833157943858144	0.9892921620867674	97	3
path:hsa04714	Thermogenesis	0.5924733208061128	0.9892921620867674	232	6
path:hsa04720	Long-term potentiation	0.10392697857731094	0.9892921620867674	67	4
path:hsa04721	Synaptic vesicle cycle	0.8807664429384684	0.9892921620867674	78	1
path:hsa04722	Neurotrophin signaling pathway	0.3946438020997876	0.9892921620867674	119	4
path:hsa04723	Retrograde endocannabinoid signaling	0.7628649679513785	0.9892921620867674	148	3
path:hsa04724	Glutamatergic synapse	0.814496845170525	0.9892921620867674	114	2
path:hsa04725	Cholinergic synapse	0.8106079242277828	0.9892921620867674	113	2
path:hsa04726	Serotonergic synapse	0.8183146406462773	0.9892921620867674	115	2
path:hsa04728	Dopaminergic synapse	0.06330151353126227	0.9892921620867674	132	7
path:hsa04730	Long-term depression	0.21608831033603346	0.9892921620867674	60	3
path:hsa04742	Taste transduction	0.9042609555689191	0.9892921620867674	86	1
path:hsa04744	Phototransduction	0.5452179280224727	0.9892921620867674	29	1
path:hsa04750	Inflammatory mediator regulation of TRP channels	0.49014787539710103	0.9892921620867674	98	3
path:hsa04810	Regulation of actin cytoskeleton	0.22858516183279165	0.9892921620867674	218	8
path:hsa04910	Insulin signaling pathway	0.16050589134405652	0.9892921620867674	137	6
path:hsa04911	Insulin secretion	0.9042609555689191	0.9892921620867674	86	1
path:hsa04912	GnRH signaling pathway	0.4555740122005917	0.9892921620867674	93	3
path:hsa04913	Ovarian steroidogenesis	0.7503878039737492	0.9892921620867674	51	1
path:hsa04914	Progesterone-mediated oocyte maturation	0.27890685108314683	0.9892921620867674	100	4
path:hsa04915	Estrogen signaling pathway	0.5074629397028498	0.9892921620867674	138	4
path:hsa04916	Melanogenesis	0.7580299577072439	0.9892921620867674	101	2
path:hsa04917	Prolactin signaling pathway	0.03882696024266849	0.9892921620867674	70	5
path:hsa04918	Thyroid hormone synthesis	0.87054719636031	0.9892921620867674	75	1
path:hsa04919	Thyroid hormone signaling pathway	0.8397834679701645	0.9892921620867674	121	2
path:hsa04920	Adipocytokine signaling pathway	0.280873688585113	0.9892921620867674	69	3
path:hsa04921	Oxytocin signaling pathway	0.7860260459482092	0.9892921620867674	154	3
path:hsa04922	Glucagon signaling pathway	0.5495340789099269	0.9892921620867674	107	3
path:hsa04924	Renin secretion	0.280873688585113	0.9892921620867674	69	3
path:hsa04925	Aldosterone synthesis and secretion	0.1215877899566791	0.9892921620867674	98	5
path:hsa04926	Relaxin signaling pathway	0.8648480160356042	0.9892921620867674	129	2
path:hsa04927	Cortisol synthesis and secretion	0.5228009459249634	0.9892921620867674	65	2
path:hsa04928	Parathyroid hormone synthesis, secretion and action	0.7813099994527074	0.9892921620867674	106	2
path:hsa04929	GnRH secretion	0.2445458162437685	0.9892921620867674	64	3
path:hsa04932	Non-alcoholic fatty liver disease	0.4004056712285472	0.9892921620867674	155	5
path:hsa04933	AGE-RAGE signaling pathway in diabetic complications	0.27890685108314683	0.9892921620867674	100	4
path:hsa04934	Cushing syndrome	0.5998856182110418	0.9892921620867674	155	4
path:hsa04935	Growth hormone synthesis, secretion and action	0.8328944869033044	0.9892921620867674	119	2
path:hsa04961	Endocrine and other factor-regulated calcium reabsorption	0.7636584105452676	0.9892921620867674	53	1
path:hsa04966	Collecting duct acid secretion	0.5197711498834563	0.9892921620867674	27	1
path:hsa04970	Salivary secretion	0.4555740122005917	0.9892921620867674	93	3
path:hsa04971	Gastric acid secretion	0.6080689687266133	0.9892921620867674	76	2
path:hsa04972	Pancreatic secretion	0.7628500345862926	0.9892921620867674	102	2
path:hsa04974	Protein digestion and absorption	0.9399940761288288	0.9892921620867674	103	1
path:hsa04977	Vitamin digestion and absorption	0.4789216298316398	0.9892921620867674	24	1
path:hsa04978	Mineral absorption	0.8048146695955152	0.9892921620867674	60	1
path:hsa04979	Cholesterol metabolism	0.7434771274537766	0.9892921620867674	50	1
path:hsa01200	Carbon metabolism	0.9568802423343749	0.9943001400792945	115	1
path:hsa01240	Biosynthesis of cofactors	0.9861180184225605	0.9968366925358493	156	1
path:hsa04072	Phospholipase D signaling pathway	0.9826729835012117	0.9968366925358493	148	1
path:hsa04080	Neuroactive ligand-receptor interaction	0.9835582387240845	0.9968366925358493	341	4
path:hsa04140	Autophagy	0.9789684643216321	0.9968366925358493	141	1
path:hsa04380	Osteoclast differentiation	0.9698755309140561	0.9968366925358493	128	1
path:hsa04613	Neutrophil extracellular trap formation	0.9946042799640653	0.9999425693173006	190	1
path:hsa04740	Olfactory transduction	0.9999425693173007	0.9999425693173006	443	2
