KEGG PATHWAY ID	KEGG PATHWAY NAME	P-value	FDR (BH-corrected)	#GENES IN PATHWAY	#GOI IN PATHWAY
path:hsa00600	Sphingolipid metabolism	0.21924232480939715	0.9999997870274336	49	3
path:hsa00601	Glycosphingolipid biosynthesis	0.5968014143011475	0.9999997870274336	27	1
path:hsa00604	Glycosphingolipid biosynthesis	0.39600883530081743	0.9999997870274336	15	1
path:hsa00620	Pyruvate metabolism	0.7947264863296157	0.9999997870274336	47	1
path:hsa00630	Glyoxylate and dicarboxylate metabolism	0.6355866348545532	0.9999997870274336	30	1
path:hsa00640	Propanoate metabolism	0.31010004940737745	0.9999997870274336	34	2
path:hsa00790	Folate biosynthesis	0.5829804619149654	0.9999997870274336	26	1
path:hsa00830	Retinol metabolism	0.8991708794128861	0.9999997870274336	68	1
path:hsa00920	Sulfur metabolism	0.2853849352664415	0.9999997870274336	10	1
path:hsa00980	Metabolism of xenobiotics by cytochrome P450	0.7347323548863616	0.9999997870274336	78	2
path:hsa00982	Drug metabolism	0.6932564039108884	0.9999997870274336	72	2
path:hsa00983	Drug metabolism	0.9328969266792033	0.9999997870274336	80	1
path:hsa01040	Biosynthesis of unsaturated fatty acids	0.22363569981540882	0.9999997870274336	27	2
path:hsa01100	Metabolic pathways	0.30713427869581716	0.9999997870274336	1498	53
path:hsa01200	Carbon metabolism	0.9796199050880725	0.9999997870274336	115	1
path:hsa01212	Fatty acid metabolism	0.5664229038916111	0.9999997870274336	57	2
path:hsa01240	Biosynthesis of cofactors	0.5910845466360833	0.9999997870274336	156	5
path:hsa01521	EGFR tyrosine kinase inhibitor resistance	0.9305789805513244	0.9999997870274336	79	1
path:hsa01522	Endocrine resistance	0.84012577961972	0.9999997870274336	98	2
path:hsa01523	Antifolate resistance	0.27305983671905987	0.9999997870274336	31	2
path:hsa01524	Platinum drug resistance	0.43536582321256356	0.9999997870274336	73	3
path:hsa02010	ABC transporters	0.44070475425143046	0.9999997870274336	45	2
path:hsa03008	Ribosome biogenesis in eukaryotes	0.8835808867795274	0.9999997870274336	110	2
path:hsa03013	RNA transport	0.08775314570970924	0.9999997870274336	186	10
path:hsa03015	mRNA surveillance pathway	0.633598408472558	0.9999997870274336	98	3
path:hsa03018	RNA degradation	0.2639145944865195	0.9999997870274336	79	4
path:hsa03020	RNA polymerase	0.08117399855252844	0.9999997870274336	31	3
path:hsa03022	Basal transcription factors	0.1850068300603882	0.9999997870274336	45	3
path:hsa03030	DNA replication	0.33459228665615226	0.9999997870274336	36	2
path:hsa03040	Spliceosome	0.3576985120124382	0.9999997870274336	147	6
path:hsa03050	Proteasome	0.45194442044100247	0.9999997870274336	46	2
path:hsa03060	Protein export	0.5386228045083555	0.9999997870274336	23	1
path:hsa03320	PPAR signaling pathway	0.9231358131494845	0.9999997870274336	76	1
path:hsa03410	Base excision repair	0.6706551789543833	0.9999997870274336	33	1
path:hsa03420	Nucleotide excision repair	0.06848387154815974	0.9999997870274336	47	4
path:hsa03430	Mismatch repair	0.5386228045083555	0.9999997870274336	23	1
path:hsa03440	Homologous recombination	0.7485935175696716	0.9999997870274336	41	1
path:hsa03460	Fanconi anemia pathway	0.837998084521739	0.9999997870274336	54	1
path:hsa04010	MAPK signaling pathway	0.9693529937299388	0.9999997870274336	294	5
path:hsa04012	ErbB signaling pathway	0.5365274842520401	0.9999997870274336	85	3
path:hsa04014	Ras signaling pathway	0.9845727552452624	0.9999997870274336	232	3
path:hsa04015	Rap1 signaling pathway	0.8296015945612665	0.9999997870274336	210	5
path:hsa04020	Calcium signaling pathway	0.9602488400140432	0.9999997870274336	240	4
path:hsa04022	cGMP-PKG signaling pathway	0.6514695075449344	0.9999997870274336	167	5
path:hsa04024	cAMP signaling pathway	0.9781901187725561	0.9999997870274336	219	3
path:hsa04060	Cytokine-cytokine receptor interaction	0.9973207081085655	0.9999997870274336	295	3
path:hsa04062	Chemokine signaling pathway	0.9985499533727231	0.9999997870274336	192	1
path:hsa04064	NF-kappa B signaling pathway	0.8634224983007186	0.9999997870274336	104	2
path:hsa04066	HIF-1 signaling pathway	0.8804233081104752	0.9999997870274336	109	2
path:hsa04068	FoxO signaling pathway	0.8132980592898013	0.9999997870274336	131	3
path:hsa04070	Phosphatidylinositol signaling system	0.6266526898781349	0.9999997870274336	97	3
path:hsa04071	Sphingolipid signaling pathway	0.5572862175663115	0.9999997870274336	119	4
path:hsa04072	Phospholipase D signaling pathway	0.9593856791866584	0.9999997870274336	148	2
path:hsa04080	Neuroactive ligand-receptor interaction	0.9897288700282685	0.9999997870274336	341	5
path:hsa04110	Cell cycle	0.7828720763736379	0.9999997870274336	124	3
path:hsa04114	Oocyte meiosis	0.6214968853236189	0.9999997870274336	129	4
path:hsa04115	p53 signaling pathway	0.7005209273171267	0.9999997870274336	73	2
path:hsa04120	Ubiquitin mediated proteolysis	0.316391813749742	0.9999997870274336	140	6
path:hsa04130	SNARE interactions in vesicular transport	0.2977823003363007	0.9999997870274336	33	2
path:hsa04136	Autophagy	0.08748426610912026	0.9999997870274336	32	3
path:hsa04137	Mitophagy	0.9119616528834039	0.9999997870274336	72	1
path:hsa04140	Autophagy	0.09438149558062298	0.9999997870274336	141	8
path:hsa04141	Protein processing in endoplasmic reticulum	0.20386808909449436	0.9999997870274336	171	8
path:hsa04142	Lysosome	0.8007252953879064	0.9999997870274336	128	3
path:hsa04144	Endocytosis	0.8457005716905683	0.9999997870274336	252	6
path:hsa04145	Phagosome	0.883785471928121	0.9999997870274336	152	3
path:hsa04146	Peroxisome	0.9373041322289948	0.9999997870274336	82	1
path:hsa04150	mTOR signaling pathway	0.25156224395612503	0.9999997870274336	155	7
path:hsa04151	PI3K-Akt signaling pathway	0.5058449043272889	0.9999997870274336	354	12
path:hsa04152	AMPK signaling pathway	0.7637263424580786	0.9999997870274336	120	3
path:hsa04210	Apoptosis	0.8327650824874709	0.9999997870274336	136	3
path:hsa04211	Longevity regulating pathway	0.17048613462628676	0.9999997870274336	89	5
path:hsa04213	Longevity regulating pathway	0.876435435561787	0.9999997870274336	62	1
path:hsa04216	Ferroptosis	0.7485935175696716	0.9999997870274336	41	1
path:hsa04217	Necroptosis	0.9703833790327364	0.9999997870274336	159	2
path:hsa04218	Cellular senescence	0.7634454521550453	0.9999997870274336	156	4
path:hsa04260	Cardiac muscle contraction	0.7879661758272665	0.9999997870274336	87	2
path:hsa04261	Adrenergic signaling in cardiomyocytes	0.5558699130259686	0.9999997870274336	150	5
path:hsa04270	Vascular smooth muscle contraction	0.8213035821159499	0.9999997870274336	133	3
path:hsa04310	Wnt signaling pathway	0.9758262537261602	0.9999997870274336	166	2
path:hsa04330	Notch signaling pathway	0.5853103016867973	0.9999997870274336	59	2
path:hsa04340	Hedgehog signaling pathway	0.8485998871558467	0.9999997870274336	56	1
path:hsa04350	TGF-beta signaling pathway	0.8226603982257864	0.9999997870274336	94	2
path:hsa04360	Axon guidance	0.3952638967836031	0.9999997870274336	182	7
path:hsa04370	VEGF signaling pathway	0.8632209679530305	0.9999997870274336	59	1
path:hsa04371	Apelin signaling pathway	0.9460881803290654	0.9999997870274336	138	2
path:hsa04380	Osteoclast differentiation	0.8007252953879064	0.9999997870274336	128	3
path:hsa04390	Hippo signaling pathway	0.7678020772492591	0.9999997870274336	157	4
path:hsa04392	Hippo signaling pathway	0.623089750542195	0.9999997870274336	29	1
path:hsa04510	Focal adhesion	0.904338607008263	0.9999997870274336	201	4
path:hsa04512	ECM-receptor interaction	0.9488697805432643	0.9999997870274336	88	1
path:hsa04514	Cell adhesion molecules	0.731171872060568	0.9999997870274336	149	4
path:hsa04520	Adherens junction	0.4176756137583959	0.9999997870274336	71	3
path:hsa04530	Tight junction	0.8153158271935821	0.9999997870274336	169	4
path:hsa04540	Gap junction	0.7932632057490611	0.9999997870274336	88	2
path:hsa04550	Signaling pathways regulating pluripotency of stem cells	0.9921784067129511	0.9999997870274336	143	1
path:hsa04610	Complement and coagulation cascades	0.7770143819592866	0.9999997870274336	85	2
path:hsa04611	Platelet activation	0.9204062436838208	0.9999997870274336	124	2
path:hsa04612	Antigen processing and presentation	0.1146907099683441	0.9999997870274336	78	5
path:hsa04613	Neutrophil extracellular trap formation	0.879206692240031	0.9999997870274336	190	4
path:hsa04614	Renin-angiotensin system	0.17508318429893302	0.9999997870274336	23	2
path:hsa04620	Toll-like receptor signaling pathway	0.6733815068418592	0.9999997870274336	104	3
path:hsa04621	NOD-like receptor signaling pathway	0.5768769624785701	0.9999997870274336	185	6
path:hsa04622	RIG-I-like receptor signaling pathway	0.9057821596085063	0.9999997870274336	70	1
path:hsa04625	C-type lectin receptor signaling pathway	0.9703420556139702	0.9999997870274336	104	1
path:hsa04630	JAK-STAT signaling pathway	0.44678567264131974	0.9999997870274336	162	6
path:hsa04640	Hematopoietic cell lineage	0.9648344712433836	0.9999997870274336	99	1
path:hsa04650	Natural killer cell mediated cytotoxicity	0.934423577312166	0.9999997870274336	131	2
path:hsa04657	IL-17 signaling pathway	0.8226603982257864	0.9999997870274336	94	2
path:hsa04658	Th1 and Th2 cell differentiation	0.8133029808740364	0.9999997870274336	92	2
path:hsa04659	Th17 cell differentiation	0.9732249773736285	0.9999997870274336	107	1
path:hsa04660	T cell receptor signaling pathway	0.9703420556139702	0.9999997870274336	104	1
path:hsa04662	B cell receptor signaling pathway	0.7596643167399617	0.9999997870274336	82	2
path:hsa04664	Fc epsilon RI signaling pathway	0.8991708794128861	0.9999997870274336	68	1
path:hsa04666	Fc gamma R-mediated phagocytosis	0.3991870004542466	0.9999997870274336	97	4
path:hsa04668	TNF signaling pathway	0.31096065057383093	0.9999997870274336	112	5
path:hsa04670	Leukocyte transendothelial migration	0.8954572933048209	0.9999997870274336	114	2
path:hsa04710	Circadian rhythm	0.6476708614555708	0.9999997870274336	31	1
path:hsa04713	Circadian entrainment	0.8359109353142838	0.9999997870274336	97	2
path:hsa04714	Thermogenesis	0.14485106770590434	0.9999997870274336	232	11
path:hsa04720	Long-term potentiation	0.6547462731812272	0.9999997870274336	67	2
path:hsa04722	Neurotrophin signaling pathway	0.758732307266342	0.9999997870274336	119	3
path:hsa04723	Retrograde endocannabinoid signaling	0.7263044076612974	0.9999997870274336	148	4
path:hsa04724	Glutamatergic synapse	0.73248290583512	0.9999997870274336	114	3
path:hsa04725	Cholinergic synapse	0.8925980935184001	0.9999997870274336	113	2
path:hsa04726	Serotonergic synapse	0.898245822623312	0.9999997870274336	115	2
path:hsa04727	GABAergic synapse	0.7984435064538575	0.9999997870274336	89	2
path:hsa04728	Dopaminergic synapse	0.8173378686401052	0.9999997870274336	132	3
path:hsa04730	Long-term depression	0.31809751720477364	0.9999997870274336	60	3
path:hsa04740	Olfactory transduction	0.9999997870274336	0.9999997870274336	443	1
path:hsa04744	Phototransduction	0.623089750542195	0.9999997870274336	29	1
path:hsa04810	Regulation of actin cytoskeleton	0.9341599992463228	0.9999997870274336	218	4
path:hsa04910	Insulin signaling pathway	0.2989213755584051	0.9999997870274336	137	6
path:hsa04911	Insulin secretion	0.7825505281761671	0.9999997870274336	86	2
path:hsa04912	GnRH signaling pathway	0.8180353172403341	0.9999997870274336	93	2
path:hsa04914	Progesterone-mediated oocyte maturation	0.8482635752812281	0.9999997870274336	100	2
path:hsa04915	Estrogen signaling pathway	0.8400521025064476	0.9999997870274336	138	3
path:hsa04916	Melanogenesis	0.8521901850901318	0.9999997870274336	101	2
path:hsa04917	Prolactin signaling pathway	0.408763328538323	0.9999997870274336	70	3
path:hsa04918	Thyroid hormone synthesis	0.4528551212656901	0.9999997870274336	75	3
path:hsa04919	Thyroid hormone signaling pathway	0.7686366205777175	0.9999997870274336	121	3
path:hsa04920	Adipocytokine signaling pathway	0.9025323228728158	0.9999997870274336	69	1
path:hsa04921	Oxytocin signaling pathway	0.8890821288608766	0.9999997870274336	154	3
path:hsa04922	Glucagon signaling pathway	0.6920528228406909	0.9999997870274336	107	3
path:hsa04924	Renin secretion	0.9025323228728158	0.9999997870274336	69	1
path:hsa04925	Aldosterone synthesis and secretion	0.40670493425518883	0.9999997870274336	98	4
path:hsa04926	Relaxin signaling pathway	0.8049926384811089	0.9999997870274336	129	3
path:hsa04927	Cortisol synthesis and secretion	0.3636763884030798	0.9999997870274336	65	3
path:hsa04928	Parathyroid hormone synthesis, secretion and action	0.4660143746217724	0.9999997870274336	106	4
path:hsa04929	GnRH secretion	0.6298502571322582	0.9999997870274336	64	2
path:hsa04932	Non-alcoholic fatty liver disease	0.9667633789542165	0.9999997870274336	155	2
path:hsa04933	AGE-RAGE signaling pathway in diabetic complications	0.9660119550315722	0.9999997870274336	100	1
path:hsa04934	Cushing syndrome	0.7590259417655838	0.9999997870274336	155	4
path:hsa04935	Growth hormone synthesis, secretion and action	0.758732307266342	0.9999997870274336	119	3
path:hsa04960	Aldosterone-regulated sodium reabsorption	0.7122400434352628	0.9999997870274336	37	1
path:hsa04962	Vasopressin-regulated water reabsorption	0.056195428854691726	0.9999997870274336	44	4
path:hsa04970	Salivary secretion	0.8180353172403341	0.9999997870274336	93	2
path:hsa04972	Pancreatic secretion	0.85602435087831	0.9999997870274336	102	2
path:hsa04974	Protein digestion and absorption	0.6669769456641397	0.9999997870274336	103	3
path:hsa04976	Bile secretion	0.7984435064538575	0.9999997870274336	89	2
path:hsa04977	Vitamin digestion and absorption	0.5539074558004364	0.9999997870274336	24	1
path:hsa04979	Cholesterol metabolism	0.49557873313435863	0.9999997870274336	50	2
