InputTerm,Symbol,GHIDs,GHtype,Score,Sources,TSSdistance,NumGenesAway,TFBSs,OtherGeneTargets,Chromosome,Start,End
BCL11B,BCL11B,GH14J099314,Enhancer,0.2735989,Ensembl,-42604,7,CTCF||PRDM4,HSALNG0103653||piR-48325-041||CCNK,14,99314601,99315000
BCL11B,BCL11B,GH14J099300,Enhancer,0.3242404,ENCODE||Ensembl,-28126,6,SP1,lnc-BCL11B-1||piR-48325-041||HSALNG0103653||CCNK,14,99300001,99300644
BCL11B,BCL11B,GH14J099315,Enhancer,0.2575844,ENCODE||CraniofacialAtlas||Ensembl,-45373,8,YY1||ZMYM3||CHD4||KDM6A||FOXA2||SAP130||THAP11||SMAD4||RXRA||ZBTB33||FOSL2||RARA||BCL6||CREM||FOXP1||JUND||KDM1A||SOX5||HNF4A||RBPJ||RAD21||FOXA1||REST||TFAP4||RXRB||ATF1||NR2F6||ZKSCAN1||ARID3A||SP1||ZNF580||NFIA||NR2F1||HNF1A||PPARG||ZNF644||SOX13||MLX||MAX||SP5||NCOR1||GATAD2A||XRCC5||HNRNPL||TGIF2||TCF7||IRF2||HNF4G||ATF3||U2AF1||RNF2||FOXA3||RCOR2||NR2F2||GABPA||SKI||ZGPAT,HSALNG0103653||ENSG00000258383||CCNK,14,99315804,99319335
BCL11B,BCL11B,GH14J099319,Enhancer,0.2575844,ENCODE||Ensembl,-48304,8,CTCF||KLF9||HIC1||REST||ZNF654||KLF7||SMAD5||RAD21||SMC3||EBF1||YY1||RARA||BCL6||KLF16||MAX||STAT5A||ZNF2||NFATC1||EGR1||ZNF18||ZNF143||RXRB||KLF1||KLF10||SP3||SP5||EGR2||XRCC5||HNRNPL||MTA1||ZBTB33||ZBTB17||MNT||SMARCA5||TRIM22||RUNX3||KLF8||ARNT||ZFHX2||ZNF444||BCLAF1,HSALNG0103653||ENSG00000258383||CCNK,14,99319402,99321599
BCL11B,BCL11B,GH14J099222,Enhancer,0.2575844,dbSUPER,49506,3,ZNF366||PRDM1,HSALNG0103647||piR-38051-098,14,99222186,99223196
BCL11B,BCL11B,GH14J099224,Enhancer,0.2575844,ENCODE||dbSUPER,47498,3,CTCF||ZNF18||ZNF24||ZNF143||KDM1A,HSALNG0103647||piR-38051-098,14,99224624,99224773
BCL11B,BCL11B,GH14J099321,Enhancer,0.2575844,Ensembl,-49704,8,ZMYM3,HSALNG0103653||ENSG00000258383||CCNK,14,99321801,99322000
BCL11B,BCL11B,GH14J099217,Enhancer,0.2414276,ENCODE||dbSUPER,53849,3,ATF2||ZIC2||MAFF||ZNF316||MAFK||BATF||BHLHE40||ZNF362||JUNB||GLIS1||SP7||ZNF384||IKZF1||ZSCAN4||RAD51||PATZ1||ATF7||ZBTB17||GLIS2||RUNX3||USF1,piR-38051-098||HSALNG0103647||SETD3,14,99217301,99219395
BCL11B,BCL11B,GH14J099322,Enhancer,0.2414276,Ensembl,-50104,8,ZMYM3||ZFP36,HSALNG0103653||ENSG00000258383||CCNK,14,99322201,99322400
BCL11B,BCL11B,GH14J099180,Enhancer,0.1618889,dbSUPER,90273,4,BHLHE40||ATF2||CREB1||ZBTB17||ATF7||KDM1A,lnc-CCNK-4||ENSG00000229402||piR-38051-098,14,99180992,99182856
BCL11B,BCL11B,GH14J099177,Enhancer,0.1618889,ENCODE||dbSUPER,92786,4,SPI1||SCRT1||OSR2||SCRT2,lnc-CCNK-4||ENSG00000229402||piR-38051-098,14,99177970,99180851
BCL11B,BCL11B,GH14J099363,Enhancer,0.1618889,Ensembl,-92104,12,ZNF513||TOE1,lnc-CCNK-3||HSALNG0103657||CCNK||ENSG00000247970,14,99363801,99364800
BCL11B,BCL11B,GH14J099327,Enhancer,0.2308936,ENCODE||CraniofacialAtlas||Ensembl,-55704,8,CTCF||SMARCE1||CREM||CREB1||RAD21||ZKSCAN1,ENSG00000258383||HSALNG0103653||CCNK,14,99327201,99328600
BCL11B,BCL11B,GH14J099215,Promoter/Enhancer,0.2308936,Ensembl||CraniofacialAtlas||dbSUPER,56564,3,ZIC2||EZH2||FEZF1||MAFF||MAFK||ZNF843||PRDM6||SCRT1||PRDM4||ZNF18||ZNF561||KLF10||ZBTB8A||ZXDB||ZEB2||ZNF692||OSR2||ZBTB17||ZBTB6||REST||ZBTB20||KDM1A||ZNF335||SCRT2||ZBTB44,piR-38051-098||HSALNG0103647,14,99214664,99216601
BCL11B,BCL11B,GH14J099183,Enhancer,0.172494,dbSUPER,87769,4,,piR-38051-098||ENSG00000229402||lnc-CCNK-4,14,99183529,99185326
BCL11B,BCL11B,GH14J099185,Promoter/Enhancer,0.172494,Ensembl||dbSUPER,86496,4,,ENSG00000229402||piR-38051-098||lnc-CCNK-4,14,99185600,99185801
BCL11B,BCL11B,GH14J099206,Enhancer,0.2161246,dbSUPER,61545,4,ZNF600||ZIC2||PAX8||NRF1||GLIS1||FOS||MNT,piR-38051-098||lnc-CCNK-4||SETD3||DEGS2,14,99206788,99214516
BCL11B,BCL11B,GH14J099186,Promoter/Enhancer,0.1775119,ENCODE||Ensembl||CraniofacialAtlas||dbSUPER||UCNEbase,83765,4,EZH2||ZNF341||CTCF||RAD21||EGR2||ZNF143||ZFHX2,ENSG00000229402||piR-38051-098||lnc-CCNK-4,14,99186662,99190201
BCL11B,BCL11B,GH14J099190,Promoter/Enhancer,11.01947,ENCODE||Ensembl||CraniofacialAtlas||FANTOM5||dbSUPER,80281,4,ZNF600||CTCF||ZNF610||RAD21||ZFP91||ZBTB48||PRDM6||ZNF24||ZNF189||ZNF362||ZFP69B||ZNF366||KLF1||ZNF692||OSR2||POLR2A||PRDM10||PRDM1,piR-38051-098||lnc-CCNK-4||LINC02914,14,99190631,99193201
BCL11B,BCL11B,GH14J099202,Enhancer,0.2098256,dbSUPER,67808,4,ZIC2||ZBTB40||ZNF664||GLIS1||EGR2||MNT||ZFHX2,piR-38051-098||lnc-CCNK-4,14,99202073,99206705
BCL11B,BCL11B,GH14J099194,Enhancer,0.1885441,dbSUPER,76597,4,ZNF600||ZNF10||ZNF341||ZSCAN16||ZNF513||NFE2||ZBTB48||PRDM6||ZNF664||GLIS1||ZNF768||ZNF18||ZBTB8A||ZEB2||MAFK||PATZ1||OSR2||ZBTB6||ZBTB44,piR-38051-098||lnc-CCNK-4,14,99194348,99196851
BCL11B,BCL11B,GH14J099200,Enhancer,0.1985443,dbSUPER,71824,4,CTCF||RAD21||ZFP36||ZSCAN4||KDM1A,piR-38051-098||lnc-CCNK-4,14,99199444,99201302
BCL11B,BCL11B,GH14J099196,Enhancer,0.1985443,dbSUPER,74368,4,ZSCAN16||ZFHX2,piR-38051-098||lnc-CCNK-4,14,99196875,99198782
BCL11B,BCL11B,GH14J099201,Enhancer,0.1985443,ENCODE||dbSUPER,70758,4,ZNF768||ZFP36||ZNF143||CTCF||KDM1A,piR-38051-098||lnc-CCNK-4,14,99201364,99201513
BCL11B,BCL11B,GH14J099346,Enhancer,0.1985443,CraniofacialAtlas,-74667,10,RARA||TEAD3||SKI,HSALNG0103656||piR-33614-086||CCNK,14,99346664,99347063
BCL11B,BCL11B,GH14J099199,Enhancer,0.1985443,dbSUPER||UCNEbase,72936,4,,piR-38051-098||lnc-CCNK-4,14,99199161,99199361
BCL11B,BCL11B,GH14J099383,Enhancer,0.1378671,ENCODE||Ensembl,-111803,12,YY1||CEBPB||SMAD4||RARA||THRB||STAT5A||NFATC1||RAD21||REST||RXRB||NR2F6||SP1||ZNF687||HLF||MAX||FOS||EP300||ZBTB33||MNT||GABPA,HSALNG0103657||lnc-CCNK-3||CCNK,14,99383001,99384999
BCL11B,BCL11B,GH14J099459,Enhancer,0.08672744,ENCODE||Ensembl,-189222,21,SIX4||FOXA2||HDAC2||ZNF664||EGR1||TEAD4||CREM||ARID1B||NFIL3||KDM1A||ATF1||EGR2||CTCF||CBX3||ZKSCAN1||AFF1||HMBOX1||CBFA2T3||ZFHX2,RF00017-1528||CCNK||lnc-CCDC85C-3||SETD3,14,99459838,99463000
BCL11B,BCL11B,GH14J099435,Enhancer,0.09754613,ENCODE||Ensembl,-164803,18,MAFK||ZNF189||RFX1||ZFHX2||ZSCAN5C,piR-52294-052||RF00026-335||RNU6-91P||CCNK||SETD3,14,99435801,99438199
BCL11B,BCL11B,GH14J099432,Enhancer,0.09754613,Ensembl,-160504,17,,piR-52294-052||AB372642||CCNK||SETD3,14,99432601,99432800
BCL11B,BCL11B,GH14J099393,Enhancer,0.1291837,ENCODE||Ensembl,-121028,13,CTCF||TRIM22||SMC3||RAD21||PKNOX1||ZNF143||XRCC5||PRDM10||ZBTB17||ZNF444,HSALNG0103658||HSALNG0103657||CCNK,14,99393001,99393449
BCL11B,BCL11B,GH14J099394,Enhancer,0.1291837,ENCODE||Ensembl,-122687,14,,HSALNG0103658||HSALNG0103659||CCNK||SETD3,14,99394369,99395399
BCL11B,BCL11B,GH14J099396,Enhancer,0.1291837,Ensembl,-124004,15,ZNF600||PRDM6||ZNF2||ZNF660||FOS||PRDM10||ZBTB17||ZSCAN5C||PRDM1||ZNF335||ZBTB44||WT1,HSALNG0103659||lnc-CCDC85C-4||CCNK,14,99396001,99396401
BCL11B,BCL11B,GH14J099422,Enhancer,0.1075463,ENCODE||Ensembl,-150723,17,FOXA2||TFAP4||RXRB||PPARG||ZNF384||FOXA3,AB372642||piR-52294-052||SETD3||CCNK,14,99422357,99423482
BCL11B,BCL11B,GH14J099424,Enhancer,0.1075463,ENCODE||Ensembl,-152802,17,GLIS1||USF1,AB372642||piR-52294-052||SETD3||CCNK,14,99424198,99425800
BCL11B,BCL11B,GH14J099118,Enhancer,0.1075463,ENCODE,153858,10,GLIS1||ZBTB20||ZBTB26||ZNF335,piR-61861-009||HSALNG0103640||LOC107984696,14,99118264,99118413
BCL11B,BCL11B,GH14J099117,Enhancer,0.1075463,Ensembl,154696,10,,piR-61861-009||HSALNG0103640||LOC107984696,14,99117401,99117600
BCL11B,BCL11B,GH14J099426,Enhancer,0.1075463,Ensembl,-154304,17,ZNF24,AB372642||piR-52294-052||CCNK||SETD3,14,99426201,99426800
BCL11B,BCL11B,GH14J099411,Enhancer,0.1136318,ENCODE||Ensembl,-140879,16,CTCF||POLR2A||ZNF654||TRIM22||TCF12||ZNF217||ZNF341||ETS1||RAD21||SIN3A||SMC3||ZNF316||YY1||BATF||MAFK||IKZF1||MAFF||ZNF362||ELF3||ZNF384||CREB1||HLF||PKNOX1||ZNF660||EGR2||OSR2||SMARCA5||CEBPB||ZFHX2||EMSY||PRDM1,AB372642||lnc-CCDC85C-4||SETD3||CCNK,14,99410001,99416150
BCL11B,BCL11B,GH14J099130,Enhancer,0.1136318,Ensembl,141296,9,ZNF366,HSALNG0103640||LOC105370659||piR-61861-009,14,99130601,99131200
BCL11B,BCL11B,GH14J099127,Enhancer,0.1136318,Ensembl,143397,9,ZNF580||KLF17||ZNF341||FEZF1||MAFK||ZNF843||ZBTB48||SCRT1||ZNF2||NFATC1||CBLL2||ZNF488||GLIS1||PRDM4||ZNF18||ZNF398||ZNF133||ZNF16||ZNF366||ZNF785||ZNF792||ZSCAN4||ZXDB||ZNF175||ZEB2||RBAK||ZNF629||ZNF692||PATZ1||OSR2||MZF1||PRDM10||ZNF280C||ZNF670||ZBTB20||ZBTB11||ZNF157||SCRT2||ZBTB44||WT1,HSALNG0103640||LOC105370659||piR-61861-009,14,99127401,99130199
BCL11B,BCL11B,GH14J099138,Enhancer,0.1203579,Ensembl,134796,9,CTCF,HSALNG0103640||LOC105370659||piR-61861-009,14,99137201,99137600
BCL11B,BCL11B,GH14J099137,Enhancer,0.1203579,Ensembl,133996,8,HCFC1||SIX5||ZNF217||ELF1||THAP11||RAD51||NFYC||ZNF143||SUZ12||HLF||MYNN||USF2||ZNF579||USF1,HSALNG0103640||LOC105370659,14,99137802,99138600
BCL11B,BCL11B,GH14J099093,Enhancer,0.09523293,Ensembl||CraniofacialAtlas,178065,10,,LOC107984696||piR-61861-009||HSALNG0103640,14,99093464,99094800
BCL11B,BCL11B,GH14J099378,Enhancer,0.1437391,ENCODE||Ensembl||RefSeq,-106567,12,KLF17||MAX||FOSL2||JUND||SCRT1||ZSCAN21||MNT||FOS||PATZ1||GLIS2||ZNF121||ZNF335||SCRT2,HSALNG0103657||lnc-CCNK-3||CCNK,14,99378001,99379527
BCL11B,BCL11B,GH14J099380,Enhancer,0.1437391,Ensembl,-108504,12,KLF17||EBF1||KLF1||REST,HSALNG0103657||lnc-CCNK-3||CCNK,14,99380401,99381000
BCL11B,BCL11B,GH14J099464,Enhancer,0.08345336,Ensembl,-192204,21,,lnc-CCDC85C-3||CCNK||RF00017-1528||SETD3,14,99464201,99464600
BCL11B,BCL11B,GH14J099391,Enhancer,0.1318172,ENCODE||Ensembl,-119658,13,CEBPB,HSALNG0103658||HSALNG0103657||CCNK,14,99391531,99392179
BCL11B,BCL11B,GH14J099155,Enhancer,0.1318172,Ensembl,116397,6,RXRA||SP1,ENSG00000229402||HSALNG0103644,14,99155201,99156399
BCL11B,BCL11B,GH14J099387,Enhancer,0.1318172,Ensembl,-115803,13,,HSALNG0103657||HSALNG0103658||CCNK,14,99387401,99388599
BCL11B,BCL11B,GH14J099170,Enhancer,0.1507143,Ensembl||dbSUPER,101796,4,RAD21||POLR2A||EZH2,lnc-CCNK-4||piR-38051-098,14,99169801,99171000
BCL11B,BCL11B,GH14J099427,Enhancer,0.104201,ENCODE||Ensembl,-155580,17,JUND||BHLHE40,piR-52294-052||AB372642||CCNK||SETD3,14,99427600,99427953
BCL11B,BCL11B,GH14J099169,Enhancer,0.1507143,dbSUPER||UCNEbase,102641,4,,lnc-CCNK-4||piR-38051-098,14,99169418,99169693
BCL11B,BCL11B,GH14J099430,Enhancer,0.104201,ENCODE,-158452,17,CTCF||ELF1||MNT||ZNF143||USF2||TRIM22||USF1||ZNF444,piR-52294-052||AB372642||CCNK||SETD3,14,99430584,99430713
BCL11B,BCL11B,GH14J099428,Enhancer,0.104201,Ensembl,-156003,17,JUND,piR-52294-052||AB372642||CCNK||SETD3,14,99428000,99428400
BCL11B,BCL11B,GH14J099143,Enhancer,0.1287922,ENCODE||Ensembl,128280,7,HCFC1||ZNF341||ELF1||GABPA||ZBTB40||ZNF518A||GABPB1||ZBTB20||USF1||ZBTB11||ZNF444,LOC105370659||HSALNG0103644,14,99143201,99144633
BCL11B,BCL11B,GH14J099401,Enhancer,0.1287922,ENCODE||Ensembl,-129588,16,HNF4A||ZNF121,lnc-CCDC85C-4||AB372642||SETD3||CCNK,14,99401171,99402399
BCL11B,BCL11B,GH14J099420,Enhancer,0.109646,ENCODE,-148922,17,MEIS2||PKNOX1||GABPA,AB372642||piR-52294-052||SETD3||CCNK,14,99420784,99421453
BCL11B,BCL11B,GH14J099124,Enhancer,0.109646,Ensembl,147296,9,ZIC2||CTCF||FOSL2||ZNF146||ZNF362||GLIS1||ZNF384||RAD21||ZNF629||ZNF121||ZNF335,piR-61861-009||HSALNG0103640||LOC105370659,14,99123201,99126600
BCL11B,BCL11B,GH14J099122,Enhancer,0.109646,Ensembl,149496,9,ZNF580||ATF2||CTCF||ZNF654||ZNF341||FEZF1||ZNF843||ZNF189||ZNF2||ZNF362||GLIS1||ZNF18||SP7||ZNF366||ZBTB8A||ZXDB||ZEB2||ZNF629||ZNF692||PATZ1||OSR2||PRDM10||ZNF121||ZBTB11||OVOL3||ZNF423||ZNF335||WT1,piR-61861-009||HSALNG0103640,14,99122601,99122800
BCL11B,BCL11B,GH14J099417,Enhancer,0.109646,UCNEbase,-145183,17,ZNF316||MAFG||MAFK||EMSY,AB372642||piR-52294-052||SETD3||CCNK,14,99417260,99417500
BCL11B,BCL11B,GH14J099467,Enhancer,0.08202986,ENCODE||Ensembl||FANTOM5,-196804,21,NFIC||ZNF341||PRDM6||NFIB||NFIA||SCRT2||WT1,lnc-CCDC85C-3||CCNK||SETD3||RF00017-1528||EML1,14,99467002,99470999
BCL11B,BCL11B,GH14J099471,Enhancer,0.08202986,Ensembl,-199803,21,,CCNK||lnc-CCDC85C-3||SETD3||RF00017-1528,14,99471800,99472200
BCL11B,BCL11B,GH14J099074,Enhancer,0.08202986,FANTOM5,196832,11,SPI1||MYC||MAX||POLR2A||CEBPB||HLF,LOC107984696||HSALNG0103641||HSALNG0103640,14,99075231,99075498
BCL11B,BCL11B,GH14J099410,Enhancer,0.1205714,Ensembl,-137304,16,ZIC2,AB372642||lnc-CCDC85C-4||SETD3||CCNK,14,99409401,99409600
BCL11B,BCL11B,GH14J099132,Enhancer,0.1205714,Ensembl,137696,9,ZBTB40||ZNF121||ZBTB11||ZFHX2||ZNF444||SCRT2,HSALNG0103640||LOC105370659||piR-61861-009,14,99132002,99136999
BCL11B,BCL11B,GH14J099408,Enhancer,0.1205714,Ensembl,-136703,16,,AB372642||lnc-CCDC85C-4||SETD3||CCNK,14,99408601,99409199
BCL11B,BCL11B,GH14J099475,Promoter/Enhancer,0.08110457,ENCODE||Ensembl,-203219,21,ZNF600||CEBPG||CTCF||BHLHE40||JUND||EP400||RAD21||ATF4||HDAC1||JUN||ZNF561||HLF||ATF3||MNT||IKZF1||ATF2||ATF7||ZBTB17||EP300||CEBPB||SMARCA4||ZNF335,lnc-CCDC85C-3||CCNK||SETD3||RF00017-1528,14,99475083,99475749
BCL11B,BCL11B,GH14J099477,Enhancer,0.08110457,ENCODE,-203662,21,CEBPG||JUND||EP400||ATF4||HDAC1||CEBPB||JUN||HLF||ATF3||IKZF1||ATF2||ATF7||ZBTB17||EP300||SMARCA4,lnc-CCDC85C-3||CCNK||SETD3||RF00017-1528,14,99475784,99475933
BCL11B,BCL11B,GH14J099476,Promoter,0.08110457,Ensembl,-204804,21,SPI1||IKZF1||CEBPB||HMBOX1,CCNK||lnc-CCDC85C-3||SETD3||RF00017-1528,14,99476800,99477201
BCL11B,BCL11B,GH14J098930,Enhancer,0.0507126,ENCODE||Ensembl,339596,23,SCRT2,ENSG00000259119||lnc-C14orf177-5||lnc-BCL11B-3,14,98929002,98936199
BCL11B,BCL11B,GH14J099034,Enhancer,0.06654917,ENCODE||CraniofacialAtlas||FANTOM5,236051,13,JUND||CTCF||GABPA||SPI1||POLR2A||REST||BHLHE40||ZNF143||MAFK||ZBTB33||EP300||CEBPB,HSALNG0103637||HSALNG0103638||lnc-BCL11B-3||LOC107984696||CCNK,14,99035139,99037153
BCL11B,BCL11B,GH14J099101,Enhancer,0.09445,ENCODE||Ensembl,170296,10,,piR-61861-009||LOC107984696||HSALNG0103640,14,99101002,99102799
BCL11B,BCL11B,GH14J098750,Enhancer,0.02750936,Ensembl,521296,41,ZNF366||CREB1||ZBTB17||NFE2L2||KDM1A,HSALNG0103625||piR-60146-042||LINC02914,14,98750601,98751200
BCL11B,BCL11B,GH14J098350,Enhancer,0.02252707,Ensembl,921696,65,,HSALNG0103610||RN7SL714P||lnc-BCL11B-6||HSALNG0103607||HSALNG0103609,14,98350201,98350800
BCL11B,BCL11B,GH14J098347,Enhancer,0.02252707,Ensembl,924296,65,,HSALNG0103610||RN7SL714P||lnc-BCL11B-6||HSALNG0103607||HSALNG0103609,14,98347801,98348000
BCL11B,BCL11B,GH14J098853,Enhancer,0.04295446,Ensembl,418096,30,WT1,ENSG00000237342||HSALNG0103631,14,98853801,98854400
BCL11B,BCL11B,GH14J098856,Enhancer,0.04295446,UCNEbase,415528,30,,ENSG00000237342||HSALNG0103631,14,98856539,98856798
BCL11B,BCL11B,GH14J098577,Enhancer,0.02462675,ENCODE,693326,48,FOS,piR-30048-009||HSALNG0103620,14,98577567,98580175
BCL11B,BCL11B,GH14J098984,Enhancer,0.05868426,ENCODE,287460,20,ZNF341||MAFF||ZNF316||NFE2||TAL1||MAFG||MAFK||ATF2||CREM||ARID1B||ATF1||ZNF512||CTBP1||CBFA2T3||EMSY,piR-36770-035||ENSG00000234648||lnc-BCL11B-3,14,98984148,98985326
BCL11B,BCL11B,GH14J099030,Enhancer,0.06601535,Ensembl,241296,15,,HSALNG0103637||lnc-BCL11B-3||ENSG00000287991||LOC107984696,14,99030801,99031000
BCL11B,BCL11B,GH14J099063,Enhancer,0.07943194,ENCODE||Ensembl,206770,12,CTCF||PKNOX1||RAD21,HSALNG0103641||LOC107984696||lnc-BCL11B-3||HSALNG0103640,14,99063801,99067053
