InputTerm,Symbol,GHIDs,GHtype,NumGenesAway,OtherGeneTargets,Score,Sources,TFBSs,TSSdistance
ACOT7,ACOT7,GH01J006373,Enhancer,1,ENSG00000271746||RF00017-019||GPR153,5.020574,Ensembl||dbSUPER,PRDM10||ZBTB20||ZBTB10||SCRT1||NFIC||ZFHX2||NFIB||EGR2||ZBTB8A,20090
ACOT7,ACOT7,GH01J006370,Enhancer,1,ENSG00000271746||ESPN||RF00017-019||GPR153,5.017859,Ensembl,,24090
ACOT7,ACOT7,GH01J006372,Enhancer,1,ENSG00000271746||RF00017-019||GPR153,0.3504288,Ensembl,,22090
ACOT7,ACOT7,GH01J006371,Enhancer,1,ENSG00000271746||RF00017-019||GPR153,0.3504288,Ensembl,IKZF1||PRDM1||KLF17||KDM1A,22490
ACOT7,ACOT7,GH01J006422,Promoter/Enhancer,6,ESPN||HES2||lnc-ACOT7-3||NOL9||RPL22||RNF207||RNF207-AS1||THAP3||PHF13,6.491696,Ensembl||ENCODE,HNRNPL||CTCF||ZBTB33||ZNF143||ZIC2||PATZ1||REST||RAD21||ZNF501||ZNF24||TRIM22||EZH2||YY1||ZNF341||SCRT2||ZBTB20||SP2||UBTF||ZNF639||RFX1||CTBP1||ESR1||ZEB1||TSHZ1||GATAD2A||OSR2||ZBTB48||ZBTB26||SMC3||POLR2A||ZNF423||TARDBP||SCRT1||PCBP1||ZFHX2||KLF8||BCOR||ZNF777||ZNF335||NR2F1||CBX5||KLF17||CREM||BCL6||DPF2||ZNF16||HDAC2||SIN3A||NRF1||GLIS1||ZNF2||ZEB2||NR2F6||KLF16||XRCC5||SP3||IKZF1||MIER2||ZSCAN29||RB1||ZNF579||RLF||EGR2||L3MBTL2||PRDM2||ZC3H11A||ESRRA||EGR1||SP7||GLIS2||ZBTB8A||GMEB1||ATF1,-29129
ACOT7,ACOT7,GH01J006418,Promoter/Enhancer,6,lnc-ACOT7-3||HES2||ESPN||RNF207||RNF207-AS1||RPL22,6.187487,Ensembl||ENCODE||EPDnew,HNRNPL||ZIC2||ZNF24||PATZ1||SP1||EZH2||ZFX||NRF1||SP2||MTA3||ZBTB10||ESR1||ZBTB26||POLR2A||KLF4||ZNF423||NR2F2||ZFHX2||ZNF335||NR2F1||ZFP69B||TCF7L2||KLF17||ZFP91||VEZF1||RXRA||SMARCA4||SP3||KLF1||HNF4A||RB1||L3MBTL2||GLIS2||ATF1,-25126
ACOT7,ACOT7,GH01J006367,Enhancer,1,ENSG00000271746||ESPN||RF00017-019||GPR153||RPL22||RNF207||RNF207-AS1,4.98767,Ensembl||ENCODE,HNRNPL||ZSCAN5C||TRIM28||ZNF680,26034
ACOT7,ACOT7,GH01J006364,Enhancer,1,ENSG00000271746||RF00017-019||GPR153,0.3222245,ENCODE,ZNF600||ZBTB17||WT1||STAT1||TRIM28||ZNF362,29218
ACOT7,ACOT7,GH01J006335,Enhancer,1,RF00017-019||ENSG00000271746||ESPN||GPR153,5.198483,Ensembl||ENCODE||CraniofacialAtlas,RFX1||ZIC2||ZNF24||ZNF600||RAD21||BMI1||BCOR||GLIS1||SMARCA4||EGR2||ZNF362||ZNF384,56991
ACOT7,ACOT7,GH01J006440,Promoter/Enhancer,9,ENSG00000231868||MIR4252||ESPN||TNFRSF25,4.752672,Ensembl||ENCODE,CTCF||PRDM10||ZIC2||PATZ1||REST||EZH2||NONO||EGR1||CTBP1||ESR1||HES1||ZEB1||ZBTB26||TFDP1||RUNX1||NFIC||ZFHX2||ZNF777||MNT||NR2F1||ZBTB1||SKIL||KLF17||SIN3B||HDAC2||VEZF1||KLF1||NRF1||ID3||GLIS1||NFE2||SP1||SP3||KDM1A||RB1||EGR2||L3MBTL2||ESRRA||ATF7||RNF2||NCOA6||HDAC1||ZBTB8A||GMEB1||AHR,-46180
ACOT7,ACOT7,GH01J006347,Promoter/Enhancer,1,RF00017-019||ENSG00000271746||GPR153||ESPN||NOL9||THAP3,0.2539792,Ensembl||ENCODE||dbSUPER,CTCF||ZNF629||ZNF692||ZSCAN4||PATZ1||REST||RAD21||IRF2||ZNF501||ZNF24||TRIM22||ZNF311||ZNF600||SCRT2||ZNF792||SP2||ZNF639||ZNF524||MTA3||HDGF||TGIF2||ZNF444||PHB2||SMC3||ZBTB17||TARDBP||DEK||ELF1||NBN||NR2F2||ZC3H8||ZFHX2||KLF8||HCFC1||BCOR||ZNF189||STAT1||ZNF213||KLF17||ZNF654||HIC1||BHLHE40||DPF2||SSRP1||HNF4A||HLTF||HDAC2||VEZF1||ID3||GLIS1||ZNF2||ARID4B||ZNF143||ZNF184||LARP7||RB1||PRDM2||ESRRA||CC2D1A||ZNF548||GTF2F1||XRCC5||ARID2||ATF1,45738
ACOT7,ACOT7,GH01J006345,Enhancer,1,RF00017-019||ENSG00000271746||GPR153,0.2539792,Ensembl||dbSUPER,,49090
ACOT7,ACOT7,GH01J006357,Promoter/Enhancer,1,ENSG00000271746||RF00017-019||GPR153||ESPN||ICMT||LINC00337||NOL9||ZBTB48||THAP3,604.7329,Ensembl||ENCODE||EPDnew||dbSUPER||CraniofacialAtlas,HNRNPL||GATAD2A||CTCF||PRDM10||REST||TFE3||RFX1||LEF1||IKZF1||RCOR2||JUND||LARP7||PRDM1||MTA2||ZNF143||RELA||RBFOX2||PATZ1||IRF2||ZNF740||IKZF2||POLR2A||SP1||ZNF24||TRIM22||DPF2||HDAC1||ZNF600||SOX6||ZNF341||PKNOX1||CEBPA||EP300||EED||SOX13||MGA||ZBTB20||ARID3A||HMBOX1||RELB||MTA3||CEBPB||CTBP1||RUNX3||GATAD2B||FOXK2||FOXA2||HDAC2||U2AF2||BCLAF1||ATF3||TCF12||ZBTB11||YY1||MEF2D||MNT||ZBTB33||MYC||TEAD1||TARDBP||TFDP1||KDM6A||PCBP1||MXI1||NR2F2||ELF1||ZSCAN9||BMI1||SAP130||MYNN||ZNF189||TBP||NR2F1||RFX5||CEBPG||ZNF335||ZNF592||CHD1||ZNF395||ZGPAT||RCOR1||GATAD1||STAT1||TAL1||EBF1||RAD21||DRAP1||FOSL2||MAZ||SMAD4||BCL6||NR2F6||TFAP4||ZFP3||HNF4A||VEZF1||NFIL3||IKZF5||RXRA||NRF1||THAP11||DMAP1||GLIS1||TRIM28||TBX21||NBN||ZNF398||ARID4B||KDM1A||MAX||ZEB2||TEAD3||KLF16||XRCC5||TAF7||SMARCE1||BHLHE40||HNF4G||HDGF||RNF2||FOXA1||ZNF197||ZNF580||EGR2||L3MBTL2||RBPJ||TEAD4||ELF3||CBFA2T2||EGR1||ZNF687||ATF7||ZFX||GATA2||ZNF148||DACH1||PPARG||CBFA2T3||ARID1B||CREB1||GLIS2||SP5||ZNF639||PML||ERF||MLLT1||KAT8||SMARCA4,34909
ACOT7,ACOT7,GH01J006424,Promoter,8,ESPN||HES2||MIR4252||TNFRSF25||RNF207||RNF207-AS1||RPL22,6.262588,Ensembl||EPDnew,HNRNPL||LARP7||ZNF501||EZH2||ZFX||NONO||KLF9||ZBTB20||UBTF||DPF2||MTA3||EGR1||CTBP1||GATAD2B||ESR1||TSHZ1||ZBTB48||ZBTB26||POLR2A||MYC||ZNF423||NFIC||ZFHX2||KLF8||SIN3A||IKZF1||ZNF777||ZNF189||NR2F1||ELF1||ZNF335||ZNF213||KLF17||SIN3B||BHLHE40||VEZF1||KLF1||TOE1||ID3||RB1||L3MBTL2||PRDM2||NR4A1||RNF2||SP7||ZBTB8A,-30610
ACOT7,ACOT7,GH01J006361,Enhancer,1,ENSG00000271746||RF00017-019||GPR153,0.3032577,ENCODE||dbSUPER,,32493
ACOT7,ACOT7,GH01J006426,Enhancer,8,ESPN||MIR4252||TNFRSF25||RPL22||RNF207||RNF207-AS1,6.262588,ENCODE,HNRNPL||PRDM10||ZNF143||MTA2||ZIC2||PATZ1||TCF12||ZNF740||SOX6||EP300||SCRT2||NONO||ZFX||SP2||FOXK2||UBTF||RFX1||MTA3||CTBP1||ESR1||GATAD2A||ZBTB48||ZBTB17||PKNOX1||MYC||TRIM24||SREBF2||MAZ||NCOR1||MXI1||NFIC||ZFHX2||STAT5A||BCOR||MYNN||MNT||ZNF335||TCF7L2||TAL1||NFIB||KLF17||HIC1||BHLHE40||HDAC2||VEZF1||KLF1||TOE1||GLIS1||ZEB2||ZFP37||SP3||EGR2||L3MBTL2||TEAD4||CBFA2T2||ZNF687||RNF2||CBFA2T3||ARID1B||ZBTB40||ZSCAN21||GLIS2||ZBTB8A,-32901
ACOT7,ACOT7,GH01J006362,Enhancer,1,ENSG00000271746||RF00017-019||GPR153,4.780591,ENCODE||dbSUPER,CTCF||ZBTB17||ZGPAT||ARID4B||SP3||L3MBTL2||ATF1,31673
ACOT7,ACOT7,GH01J006351,Enhancer,1,RF00017-019||ENSG00000271746||GPR153||ESPN,0.2732973,ENCODE||dbSUPER,HNRNPL||ZNF24||NFIC||NFIB||ZMYM3||NFIA,42599
ACOT7,ACOT7,GH01J006349,Enhancer,1,RF00017-019||ENSG00000271746||GPR153||ESPN,4.702942,ENCODE||dbSUPER,HNRNPL||KDM1A||SP1||HDAC2||PKNOX1||SIN3A||BCOR||GATA3||NFIB||RAD21||RFX5||HNF4A||RXRA||ZMYM3||HLF||MNT||NR3C1||SMARCA5,43857
ACOT7,ACOT7,GH01J006352,Enhancer,1,RF00017-019||ENSG00000271746||GPR153||ICMT||LINC00337||ESPN,0.2732973,ENCODE||dbSUPER,ZNF740||SP1||ESR1||ZBTB26||PKNOX1||MAX||MAZ||MXI1||NR2F2||RFX5||SAP130||TBP||TCF7L2||SMAD4||HNF4A||TFAP4||RXRA||NFIA||DMAP1||THRB||ARID4B||TEAD3||NR2F6||RBPJ||CREB1||HNF1A||GLIS2,40287
ACOT7,ACOT7,GH01J006353,Enhancer,1,RF00017-019||ENSG00000271746||GPR153,0.2732973,ENCODE||dbSUPER,HNRNPL||TEAD4||PRDM1||PKNOX1||SP1||ZNF600||SAP130||NFIB||SIN3A||SMAD4||TFAP4||HNF4A||RXRA||RARA||ARID4B||TEAD3||NR2F6||SP5,42025
ACOT7,ACOT7,GH01J006356,Enhancer,1,RF00017-019||ENSG00000271746||GPR153||ESPN||ICMT||LINC00337,0.28545,Ensembl||dbSUPER,HNRNPL||SP1||ZNF148||YY1||HNF4A||RXRA,38090
ACOT7,ACOT7,GH01J006430,Enhancer,9,MIR4252||ESPN||ENSG00000231868||TNFRSF25||RNF207||RNF207-AS1||RPL22,6.489431,Ensembl,IKZF1||ZIC2||MTA1||DPF2||HDAC1||SOX6||TCF12||NONO||TARDBP||ESR1||CTBP1||NFE2||HES1||HDAC2||ZNF316||PHB2||PKNOX1||ZNF217||TRIM24||NCOR1||FOSL1||MAFG||NFIC||ZFHX2||STAT5A||BCOR||MYNN||POLR2A||GATA3||FOXM1||MNT||NCOA1||NR2F1||TAL1||ZNF18||ZNF687||VEZF1||ATF3||GLIS1||KHSRP||KDM1A||MEIS2||MTA2||KLF16||SMARCA4||SMARCE1||RAD51||ZNF579||EGR2||TEAD4||CBFA2T2||RNF2||CBFA2T3||ARID1B||CC2D1A||GLIS2||PML,-35810
ACOT7,ACOT7,GH01J006445,Promoter/Enhancer,10,ENSG00000231868||lnc-PLEKHG5-2||TNFRSF25||ESPN||PLEKHG5||RPL22||RNF207||RNF207-AS1,7.633543,Ensembl||ENCODE||EPDnew||CraniofacialAtlas||dbSUPER,HNRNPL||GATAD2A||CTCF||REST||RCOR2||ZNF7||ZIC2||RBFOX2||RXRB||PATZ1||IRF2||SP1||ZNF600||ZNF341||ZFX||SOX13||ZBTB44||ZBTB20||SP2||TCF7||ESR1||ZKSCAN8||ZEB1||KAT7||YY1||ZBTB26||POLR2A||ZBTB25||ZNF205||TFDP1||KDM6A||CREM||FOXP1||NR2F2||ZSCAN9||ZFHX2||ZNF792||SAP130||ZNF777||TBP||MIER3||ZNF335||GABPB1||ZNF511||ZGPAT||GATAD1||ZNF768||DRAP1||SMAD4||BCL6||TFAP4||HNF4A||MXI1||ZFP64||NFIL3||IKZF5||RXRA||THAP11||RARA||NFIA||DMAP1||GLIS1||THRB||ARID4B||MAX||KDM1A||TEAD3||NR2F6||KDM3A||KLF16||XRCC5||SP3||ZNF48||KLF1||BHLHE40||HNF4G||NR2F1||MXD3||SOX5||ZHX2||ZNF580||NFYC||EZH2||EGR2||RBPJ||ELF1||GATA4||ELF3||FOXA3||MLX||NRF1||EGR1||PPARG||CREB1||ZNF644||GLIS2||SP5||ZBTB8A||ERF||MNT||GMEB2||KAT8||AHR||ZEB2,-54892
ACOT7,ACOT7,GH01J006341,Enhancer,1,RF00017-019||ENSG00000271746||ESPN||GPR153,0.2415806,Ensembl||ENCODE||dbSUPER,PRDM10||MNT||POLR2A||EBF1,52124
ACOT7,ACOT7,GH01J006344,Enhancer,1,RF00017-019||ENSG00000271746||ESPN||GPR153,0.2415806,Ensembl||ENCODE||dbSUPER,HNRNPL||CTCF||PRDM10||REST||ZNF692||JUND||ZNF143||PATZ1||RAD21||ZNF501||TRIM22||ZNF600||SCRT2||ZBTB20||SP1||ZNF639||ZNF524||ZNF10||CTBP1||ZKSCAN8||ZEB1||RCOR1||ZBTB48||ZNF592||SMC3||PKNOX1||TBL1XR1||ZKSCAN1||SCRT1||ZNF8||ZFHX2||KLF8||HCFC1||ZNF189||MAFK||TCF7L2||EBF1||NFIB||KLF17||FOXA1||ZNF654||HNF4A||SIN3A||ZNF660||ZNF2||SMARCA4||ZHX1||KLF16||YY1||MAFF||TARDBP||SP3||KLF1||MIER2||CHD2||MXI1||HDGF||MYC||RB1||PRDM2||ESRRA||SP7||ZSCAN21||CC2D1A||XRCC5||ARID2||ZEB2,50514
ACOT7,ACOT7,GH01J006346,Enhancer,1,RF00017-019||ENSG00000271746||GPR153,0.2415806,Ensembl||dbSUPER,CTCF||ZFHX2,51290
ACOT7,ACOT7,GH01J006340,Enhancer,1,RF00017-019||ENSG00000271746||ESPN||GPR153,0.2415806,Ensembl||dbSUPER,,54290
ACOT7,ACOT7,GH01J006299,Enhancer,22,piR-56759-001||MN308677||lnc-GPR153-1||GPR153||ESPN||HES2||PLEKHG5||ZBTB48||NPHP4||THAP3,5.849901,Ensembl||FANTOM5||ENCODE||dbSUPER,IKZF1||TARDBP||POLR2A||REST||ZNF24||EED||RUNX3||CTCF||TCF12||BCL11A||RCOR1||BATF||YY1||SMARCA4||KLF1||BHLHE40,92596
ACOT7,ACOT7,GH01J006287,Enhancer,24,MN308677||lnc-GPR153-1||GPR153||ESPN,0.1437963,Ensembl,,106091
ACOT7,ACOT7,GH01J006327,Enhancer,1,RF00017-019||ESPN||ENSG00000271746||GPR153||RNF207,5.675498,Ensembl||ENCODE||CraniofacialAtlas||dbSUPER,ZIC2||NFIC||BATF||KLF1,64349
ACOT7,ACOT7,GH01J006307,Enhancer,4,piR-50308-001||MN308677||RF00017-018||GPR153,0.1715791,Ensembl,SCRT2||TRIM24||SCRT1||ZNF189||POLR2A,86390
ACOT7,ACOT7,GH01J006313,Enhancer,4,RF00017-018||piR-50308-001||MN308677||GPR153||ESPN||ZBTB48,2.115645,Ensembl||FANTOM5,ZNF766||CTBP1||MEIS2||SMARCA4||ZNF639,80590
ACOT7,ACOT7,GH01J006326,Enhancer,2,RF00017-019||piR-50444-004||MN308677||GPR153,0.2100747,dbSUPER,MNT,68274
ACOT7,ACOT7,GH01J006325,Enhancer,2,RF00017-019||piR-50444-004||MN308677||GPR153,0.2100747,ENCODE||dbSUPER,MNT,68795
ACOT7,ACOT7,GH01J006315,Enhancer,4,RF00017-018||piR-50308-001||MN308677||GPR153||ESPN||CHD5,0.1860852,Ensembl||ENCODE||dbSUPER,HNRNPL||JUND||ZIC2||ZNF24||DPF2||HDAC1||TCF12||E2F5||FOS||FOSL1||NCOR1||MBD2||ZFHX2||TAL1||ZFP3||ATF3||NFE2||ZEB2||MEIS2||POLR2A||MTA2||KLF16||SMARCE1||EGR2||TEAD4||CBFA2T2||RNF2||CBFA2T3||ARID1B||SP7||NR3C1||ZNF121||SMARCA4,77590
ACOT7,ACOT7,GH01J006314,Enhancer,4,RF00017-018||piR-50308-001||MN308677||GPR153||ESPN,0.1860852,Ensembl,NFXL1,79490
ACOT7,ACOT7,GH01J006275,Enhancer,24,MN308677||GPR153||RNF207||ESPN||PHF13||ZBTB48,1.280435,FANTOM5||ENCODE||dbSUPER||CraniofacialAtlas,POLR2A||ZNF600||RAD21||MEF2D||MNT||MYC||WT1||ZNF189||BHLHE40||NR2F1||KLF17||TRIM28||L3MBTL2||NR2C1||GLIS2,117775
ACOT7,ACOT7,GH01J006279,Enhancer,24,MN308677||GPR153,0.1298873,Ensembl||dbSUPER,ZNF600||KLF17||KLF1,115491
ACOT7,ACOT7,GH01J006278,Enhancer,24,MN308677||GPR153,0.1298873,Ensembl||dbSUPER,ZNF600||ZFHX2||KLF17||KLF1||EGR2,116090
ACOT7,ACOT7,GH01J006322,Enhancer,3,RF00017-018||piR-50444-004||MN308677||GPR153||ESPN,0.200521,Ensembl||dbSUPER,,71890
ACOT7,ACOT7,GH01J006321,Enhancer,3,RF00017-018||piR-50444-004||MN308677||GPR153,0.200521,Ensembl||dbSUPER,EGR2,72590
ACOT7,ACOT7,GH01J006320,Enhancer,3,RF00017-018||piR-50444-004||MN308677||GPR153||ESPN,5.661951,dbSUPER,EGR2,73409
ACOT7,ACOT7,GH01J006290,Enhancer,24,MN308677||lnc-GPR153-1||GPR153||ESPN||ZBTB48,6.977418,Ensembl||FANTOM5||ENCODE||dbSUPER,SP1||BACH1||RELA||SMAD5||TCF12||IKZF2||EED||ARID3A||DPF2||RELB||RUNX3||GATAD2B||ASH2L||ZBTB40||CBFB||NBN||HDGF||IKZF1||NR2F1||JUNB||SMARCA5||BATF||EBF1||MAZ||TBP||ATF2||TBX21||ATF7||MTA2||YY1||BHLHE40||ZNF24||ZNF687||SPI1||POLR2A||CREM||RAD51,103090
ACOT7,ACOT7,GH01J006289,Enhancer,24,MN308677||lnc-GPR153-1||GPR153||ESPN,0.1494863,ENCODE,,104968
ACOT7,ACOT7,GH01J006293,Enhancer,24,MN308677||lnc-GPR153-1||GPR153||ICMT||LINC00337||ESPN||NOL9||THAP3||ZBTB48||NPHP4,1.523133,Ensembl||FANTOM5||ENCODE||dbSUPER,CEBPA||ZNF140||CEBPB||FOXP1||ZBTB33||BHLHE40||CEBPG,99679
ACOT7,ACOT7,GH01J006280,Enhancer,24,MN308677||lnc-GPR153-1||GPR153,1.970547,Ensembl||FANTOM5||ENCODE||dbSUPER,HNRNPL||CTCF||REST||ZNF341||CTBP1||ZFHX2||SAP130||RAD21||NR2F1||ZNF213||SKIL||CREM||NR2F6||HNF4A||VEZF1||ID3||NFIA||THRB||ARID4B||ZNF143||ZBTB33||XRCC5||ZNF48||RB1||EGR2||RBPJ||ELF3||MLX||ESRRA||NR2C1||ZNF644||ZNF121||SP5||ATF1,112419
ACOT7,ACOT7,GH01J006268,Enhancer,24,GPR153||MN308677||ICMT||CHD5||ESPN,0.1295712,Ensembl||ENCODE||dbSUPER||CraniofacialAtlas,CTCF||PRDM10||ZNF629||ZNF692||JUND||ZIC2||PKNOX1||ZNF24||PATZ1||REST||ZNF600||ZNF341||SCRT2||ZBTB44||KLF9||ZBTB20||SP2||RAD21||ZNF639||RFX1||EGR1||OSR2||FOS||KLF4||ZBTB17||ZNF423||ATF2||SCRT1||FOSL1||WT1||ZFHX2||KLF8||ZNF189||POLR2A||ZNF335||ZFP69B||KLF17||HIC1||ZNF366||VEZF1||FEZF1||JUN||ZNF324||ZNF660||GLIS1||TRIM28||ZNF398||ZNF2||KLF10||ZBTB33||MEIS2||SMARCA4||KLF1||ZNF785||ZBTB21||EGR2||BCL6B||ZNF547||ZNF148||SP7||GLIS2||ZBTB8A||ZEB2,123590
ACOT7,ACOT7,GH01J006265,Enhancer,24,GPR153||MN308677||CHD5,0.1285175,Ensembl||dbSUPER,,128990
