InputTerm,Symbol,GHIDs,GHtype,NumGenesAway,OtherGeneTargets,Score,Sources,TFBSs,TSSdistance
ADH4,ADH4,GH04J099402,Enhancer,26,LOC102723576||lnc-ADH7-1||piR-57133-461||ADH7||ADH1B||ADH1C||ADH1A||ADH6||PCNAP1||ADH5||ENSG00000246090,14.36013,Ensembl||FANTOM5||ENCODE||dbSUPER,SP1||GATAD2A||CTCF||TFE3||SOX13||NFKBIZ||RCOR2||BACH1||LARP7||JUND||ZNF143||RELA||RBFOX2||RXRB||REST||RAD21||TCF12||IRF2||IKZF2||TRIM22||PKNOX1||CEBPA||FOXK2||KMT2B||EED||ARID3A||TCF7||DPF2||RELB||CEBPB||RUNX3||GATAD2B||ZKSCAN8||FOXA2||BCLAF1||CBFB||MAFF||ATF3||FOS||YY1||ZNF592||SMC3||ZBTB25||ZBTB33||ZNF205||TEAD1||KDM6A||BCL11A||CREM||NR2F2||KLF9||FOXP1||IKZF1||BMI1||SAP130||NR2F1||JUNB||ZNF207||MIER3||BHLHE40||CHD1||POLR2A||ZNF511||KLF6||ZGPAT||SMARCA5||IRF4||DNMT3B||BATF||STAT1||MAFK||ZNF654||DRAP1||SMAD4||BCL6||RB1||SSRP1||HOMEZ||HNF4A||CHD4||KLF5||TBL1XR1||NFIL3||IKZF5||RXRA||STAT5A||ATF2||THAP11||ETV1||ZNF3||JUN||RARA||TOE1||DMAP1||TBX21||MBD1||ARID4B||MAX||ETV4||KDM1A||ATF7||TEAD3||NFATC1||HMG20A||MTA2||NR2F6||KLF16||MTA3||MIER2||TARDBP||HNF4G||SOX5||LCORL||HLF||FOXA1||ZNF580||ZNF24||RBPJ||GATA4||ELF3||FOXA3||EGR1||CEBPG||MIXL1||ZNF652||PPARG||SPI1||CREB1||ZNF384||CC2D1A||ZNF644||HNF1A||ETV6||ZBED1||ERF||ARID2||MLLT1||KAT8||RERE,-246636
ADH4,ADH4,GH04J098881,Enhancer,37,lnc-METAP1-5||lnc-ADH5-5||EIF4E||TSPAN5,5.014909,Ensembl,THRAP3||SMARCA4,276291
ADH4,ADH4,GH04J098602,Enhancer,53,RF00994-748||LOC105377342||lnc-EIF4E-3||TSPAN5||ENSG00000251523||ENSG00000214559||RAP1GDS1,5.23971,Ensembl||ENCODE||dbSUPER,PRDM10||ZNF692||PRDM1||ZIC2||POLR2A||TCF12||RAD21||DPF2||CEBPB||USF1||ZBTB48||KLF4||IKZF1||CTCF||CEBPG||JUNB||IRF4||BATF||EBF1||ATF4||FEZF1||ATF3||PRDM6||ZNF507||ZNF398||NANOG||L3MBTL2||ZNF362||NFE2L2||ZNF384||GATA2||JUND||PKNOX1||RAD51,549288
ADH4,ADH4,GH04J098585,Enhancer,56,piR-52079-160||ENSG00000251523||TSPAN5||lnc-EIF4E-3||LOC105377342||ENSG00000214559||RAP1GDS1,3.943223,dbSUPER,RNF2,570206
ADH4,ADH4,GH04J098580,Enhancer,56,piR-52079-160||TSPAN5||lnc-EIF4E-3||ENSG00000251523||RAP1GDS1,3.932715,dbSUPER,,577285
ADH4,ADH4,GH04J098545,Enhancer,56,ENSG00000251523||piR-52079-160||TSPAN5||lnc-EIF4E-3||RAP1GDS1,3.924913,Ensembl||dbSUPER,,612891
ADH4,ADH4,GH04J098536,Enhancer,56,piR-52079-160||ENSG00000251523||TSPAN5||lnc-EIF4E-3||RAP1GDS1,4.408144,Ensembl,YY1,620991
AKR1C3,AKR1C3,GH10J005032,Enhancer,0,LOC107984198||piR-58297-034||AKR1C2,616.4974,Ensembl||ENCODE,CEBPB||NFE2||NR3C1||ZNF316||JUN||RCOR1||FOS||TRIM24||JUND||MAFG||EP300||FOSL2||RFX5||MAFK||STAT3||NFE2L2||ATF3||ZEB2||ZBTB33||MAFF||EMSY,-1753
AKR1C3,AKR1C3,GH10J005035,Promoter,0,LOC107984198||piR-42687-001||AKR1C2,606.4087,EPDnew,,-31
AKR1C3,AKR1C3,GH10J005036,Enhancer,0,LOC107984198||piR-42687-001||AKR1C4,617.6711,Ensembl,,147
AKR1C3,AKR1C3,GH10J005031,Enhancer,2,LOC107984198||piR-58297-034||AKR1C2,5.770482,Ensembl,HLF,-3653
AKR1C3,AKR1C3,GH10J005025,Enhancer,2,AKR1C2||piR-58297-034,16.00249,Ensembl||ENCODE||dbSUPER,PKNOX1||NR3C1||PAX8||HLF,-9453
AKR1C3,AKR1C3,GH10J005044,Enhancer,1,piR-38429-003||piR-42687-001||LOC107984198||AKR1C4,12.05144,Ensembl,SP1||FOXA2||ZBTB33||JUND||RAD21||HNF4A||RXRA||MAX||FOXA1,8747
AKR1C3,AKR1C3,GH10J005017,Promoter/Enhancer,2,AKR1C2||lnc-AKR1C2-6||piR-58297-034||AKR1C1||ENSG00000239142||UCN3,15.96165,Ensembl||FANTOM5||ENCODE||EPDnew||dbSUPER,LEF1||PKNOX1||RXRB||MTA1||REST||SP1||DPF2||HDAC1||SOX6||TCF12||EP300||MTA3||CTBP1||NFE2||HDAC2||ZNF316||MAFF||YY1||TEAD1||TRIM28||TRIM24||NCOR1||FOSL1||MAFG||CTCF||NFIC||SIN3A||RAD21||FOXM1||SMC3||MAFK||ZNF592||NCOA1||TBP||TAL1||NFE2L2||HOMEZ||RXRA||KDM1A||ZEB2||MEIS2||TEAD3||MTA2||KLF16||SMARCE1||HLF||MNT||L3MBTL2||TEAD4||TAF1||ELF3||CBFA2T2||ATF7||RNF2||PPARG||CBFA2T3||ARID1B||NR3C1||EMSY||SMARCA4,-14653
AKR1C3,AKR1C3,GH10J005047,Enhancer,2,piR-38429-003||piR-30449-013||LOC107984198||AKR1C4,0.409542,Ensembl,,11947
AKR1C3,AKR1C3,GH10J005048,Enhancer,2,piR-30449-013||piR-38429-003||LOC107984198||AKR1C2||AKR1C4,16.73596,Ensembl,GATAD2A||SP1||PBX2||CEBPA||CEBPB||FOXA2||JUN||ATF3||YY1||FOSL2||CHD4||HNF4A||KAT2B||HNF4G||ARID3A||ZNF384,13047
AKR1C3,AKR1C3,GH10J005013,Enhancer,4,AKR1C2||lnc-AKR1C2-6||ENSG00000239148||ENSG00000224251||AKR1C1,12.42785,Ensembl||ENCODE||dbSUPER,GATAD2A||REST||CTCF||ZNF217||SIX4||FOXA1||HNF4A||SMARCE1||FOXA3||ZNF644,-21187
AKR1C3,AKR1C3,GH10J005008,Enhancer,4,ENSG00000239148||AKR1C2||lnc-AKR1C2-6||ENSG00000224251||AKR1C1,9.99836,Ensembl||ENCODE,CEBPG||CREB1||GATAD2A||TFE3||SOX13||IKZF1||RCOR2||PKNOX1||RXRB||IRF2||REST||SP1||PBX2||SOX6||CEBPA||ATF7||CEBPB||TCF7||FOXA1||CTBP1||NFE2||FOXA2||NR3C1||ZNF316||MAFF||ZBTB25||ZBTB33||ZNF217||ZNF205||TEAD1||SIX5||JUND||CUX1||CREM||FOXP1||EP300||FOSL2||SIN3A||SAP130||DPF2||MIER3||ZGPAT||GATAD1||SMAD4||BCL6||NFE2L2||HOMEZ||HNF4A||NFIL3||IKZF5||ATF3||RXRA||THAP11||RARA||NFIA||DMAP1||ARID4B||MAX||FOS||TEAD3||HMG20A||IRF9||NR2F6||KLF16||RAD21||SOX5||LCORL||HLF||SMARCE1||MNT||ELF3||FOXA3||MLX||MIXL1||ZNF652||TRIM24||PPARG||ZNF384||BCL3||ZNF24||HNF1A||EMSY||MAFK||ERF||KAT8||RERE,-26053
AKR1C3,AKR1C3,GH10J005064,Enhancer,14,HSALNG0075837||piR-53064-001||ENSG00000239142||LOC107984198||AKR1C4||UCN3,22.10955,Ensembl,,29647
AKR1C3,AKR1C3,GH10J005090,Enhancer,19,ENSG00000239142||FJ601684-034||AKR1C8P||AKR1C4,0.2318865,Ensembl,CTCF||SP1||ZNF444||FOXA2||FOSL2||HOMEZ||XRCC5||FOXA3||RAD21||ZNF644,55046
AKR1C3,AKR1C3,GH10J005095,Enhancer,19,ENSG00000239142||FJ601684-034||AKR1C4,0.2318865,ENCODE,REST||CEBPB||SP1||FOXA2||YY1||FOSL2||HNF4A||RXRA||BCL3,58130
AKR1C3,AKR1C3,GH10J005094,Enhancer,20,ENSG00000239142||piR-46002-034||AKR1C4,0.2318865,ENCODE,REST||FOXA2||YY1||FOSL2||HNF4A||RXRA||BCL3||SP1,58220
AKR1C3,AKR1C3,GH10J005082,Enhancer,15,piR-48209-047||HSALNG0075837||LOC107984198||AKR1C4,0.2539792,Ensembl,,46947
AKR1C3,AKR1C3,GH10J005002,Promoter/Enhancer,5,ENSG00000239148||ENSG00000224251||LOC101928051||AKR1C2||AKR1C1,7.460511,FANTOM5||Ensembl||EPDnew||dbSUPER,RBFOX2||PKNOX1||POLR2A||REST||SP1||CTBP1||ATF3||ZNF217||RBM22||SIN3A||CEBPG||DRAP1||ATF4||CEBPB||MEIS2||MLLT1||TAF1||ZBTB33||POLR2B||BCL3,-33053
AKR1C3,AKR1C3,GH10J005068,Enhancer,15,HSALNG0075837||piR-48209-047||LOC107984198||AKR1C2||AKR1C4,0.3032577,Ensembl,GATAD2A||RXRB||CEBPA||SOX13||ZNF316||ZGPAT||BCL6||HOMEZ||RARA||SOX5||FOXA3||CBFA2T3||MAFK,33347
AKR1C3,AKR1C3,GH10J005078,Enhancer,15,piR-48209-047||HSALNG0075837||LOC107984198||AKR1C4||UCN3,5.840982,Ensembl||ENCODE,GATAD2A||SOX13||IKZF1||JUND||FOXA1||RXRB||BRD9||DPF2||EP300||MGA||SP1||HMBOX1||MTA3||CTBP1||NFE2||HDGF||HDAC2||NR3C1||E2F5||ZNF316||FOXA2||NFRKB||MAFK||TEAD1||EP400||TRIM28||TRIM24||SIX5||FOSL1||MAFG||EHMT2||CREM||FOSL2||ZNF644||GATA3||MNT||TFDP1||HDAC8||ZNF592||SMAD4||NFE2L2||HOMEZ||NFIL3||ATF3||PRDM10||RARA||ID3||ZNF24||ZEB2||FOS||TEAD3||HMG20A||NR2F6||KLF16||SMARCA4||SOX5||ZNF217||MAFF||USF2||L3MBTL2||ZBTB33||FOXA3||BACH1||ESRRA||RNF2||ZNF148||CBFA2T3||ARID1B||CREB1||BCL3||GTF2F1||EMSY||ERF,44271
AKR1C3,AKR1C3,GH10J005080,Enhancer,15,piR-48209-047||HSALNG0075837||LOC107984198||AKR1C4,0.2732973,Ensembl,USF2,42947
AKR1C3,AKR1C3,GH10J005076,Enhancer,15,HSALNG0075837||piR-48209-047||LOC107984198||AKR1C4,6.793488,Ensembl,,41530
AKR1C3,AKR1C3,GH10J005069,Enhancer,15,HSALNG0075837||piR-48209-047||LOC107984198||AKR1C2||AKR1C1||AKR1C4,17.56239,FANTOM5||ENCODE,GATAD2A||ATF7||REST||TFE3||LEF1||IKZF1||RCOR2||JUND||DDX20||MTA2||RBFOX2||PKNOX1||RXRB||MTA1||NR2C1||ZNF24||IRF2||BRD9||SP1||DPF2||GABPA||HDAC1||SOX6||FOXJ2||GATAD2B||CEBPA||TCF12||FOXK2||EP300||MNT||SOX13||CEBPB||MGA||ETS1||THRA||GTF2E2||CBX3||HMBOX1||MTA3||CTBP1||TAF9B||ZBTB2||NFE2||HES1||ATF3||HDAC2||NR3C1||RAD51||NCOA2||E2F5||ZSCAN29||ZNF316||FOXA2||NFRKB||MAFF||USF1||NR2C2||KAT7||ZBTB11||YY1||MEF2D||ZNF318||AFF1||MAX||ZBTB25||MAFK||ZBTB17||MBD1||TBL1XR1||ZBTB33||MYC||TEAD1||EP400||TRIM28||TRIM24||SIX5||TFDP1||KDM6A||NCOR1||FOSL1||MAFG||EHMT2||RFX5||CREM||NR2F2||FOXP1||NFYB||NFIC||ARNT||ZC3H8||RELA||FOSL2||SIN3A||SAP130||TBP||ZNF644||POLR2A||CEBPG||FOXM1||MIER3||ZNF592||NCOA1||NR2F1||ZNF395||ZNF511||KLF6||ZGPAT||ZNF384||SKIL||TAL1||RAD21||DRAP1||USF2||RCOR1||ZFP91||SMAD4||BCL6||NR2F6||NFE2L2||ADNP||SSRP1||HOMEZ||TFAP4||CHAMP1||NFATC3||HNF4A||VEZF1||NFIL3||IKZF5||RXRA||THAP11||ETV1||PRDM10||RARA||ID3||NFIA||DMAP1||THRB||NBN||ATF1||ARID4B||KDM1A||ZEB2||FOS||MEIS2||TEAD3||ATF2||HMG20A||IRF9||MLLT1||KDM3A||KLF16||SMARCA4||TAF7||RFX1||ZNF48||MXI1||LARP7||SMARCE1||HNF4G||SOX5||HLF||FOXA1||ARID3A||RB1||GABPB1||CUX1||L3MBTL2||RBPJ||BACH1||SREBF1||TEAD4||ELF1||NR4A1||GATA4||TAF1||ELF3||CBFA2T2||FOXA3||MLX||EGR1||RNF2||MIXL1||ZFX||ZNF652||NCOA6||PPARG||CBFA2T3||ARID1B||ZBTB40||CREB1||CC2D1A||ZKSCAN8||BCL3||HNF1A||GTF2F1||ZNF639||EMSY||JUN||PTTG1||ERF||ARID2||GMEB1||ZNF83,36151
AKR1C3,AKR1C3,GH10J005089,Enhancer,19,ENSG00000239142||FJ601684-034||AKR1C4||AKR1C8P,0.2415806,ENCODE,CTCF||FOXA1||SP1||CTBP1||ZNF444||FOXA2||FOSL2||DPF2||RAD21||NFIB||HOMEZ||XRCC5||FOXA3||SMC3||ZNF644||TRIM22,54680
AKR1C3,AKR1C3,GH10J004939,Enhancer,15,piR-58297-033||AKR1C1||piR-48209-046||ENSG00000224251||AKR1C2||AKR1E2,2.194205,Ensembl||FANTOM5||ENCODE||dbSUPER,GATAD2A||ATF7||REST||TFE3||LEF1||SOX13||IKZF1||NFKBIZ||RCOR2||ZNF7||JUND||RBFOX2||PKNOX1||RXRB||MTA1||ZNF24||IRF2||SP1||BRD9||DPF2||HDAC1||SOX6||CEBPA||TCF12||FOXK2||EP300||MNT||CEBPB||MGA||ETS1||TCF7||UBTF||ZNF766||HMBOX1||MTA3||CTBP1||BRCA1||TAF9B||FOXA1||ZBTB26||NFE2||ZKSCAN8||FOXA2||TGIF2||SMARCC2||HDAC2||ZNF316||ZSCAN5C||JUN||MAFF||ATF3||FOS||YY1||CREB1||ZNF318||AFF1||MAFK||ZBTB33||MYC||TEAD1||EP400||TRIM24||KDM6A||NCOR1||FOSL1||MAFG||MAX||EHMT2||CREM||FOXP1||TBX3||NFIC||CTCF||NR2F2||ARNT||FOSL2||SAP130||MYNN||RFX5||FOXM1||MIER3||ZNF592||NCOA1||BHLHE40||POLR2A||ZNF511||ZGPAT||TAL1||RAD21||DRAP1||SMAD4||BCL6||NFE2L2||SSRP1||HOMEZ||TFAP4||HNF4A||CHD4||KLF11||VEZF1||EGR1||NFIL3||RXRA||KLF1||THAP11||ZNF3||PRDM10||RARA||NFIA||DMAP1||THRB||ARID4B||ZEB2||KDM1A||MEIS2||TEAD3||ATF2||HMG20A||MTA2||NR2F6||KLF16||SMARCA4||SIRT6||MXI1||SMARCE1||HNF4G||NR2F1||SOX5||LCORL||HLF||ARID3A||ZNF580||TAF1||NFYC||L3MBTL2||TEAD4||NR4A1||GATA4||SIN3A||ELF3||CBFA2T2||FOXA3||POU5F1||BACH1||CEBPG||RNF2||MIXL1||ZFX||ZNF652||NRF1||CAVIN1||PPARG||CBFA2T3||HMG20B||ARID1B||ZNF384||CC2D1A||ZNF644||BCL3||NR3C1||HNF1A||EMSY||PTTG1||KAT8||ATF1||RERE,-91079
