InputTerm,Symbol,GHIDs,GHtype,NumGenesAway,OtherGeneTargets,Score,Sources,TFBSs,TSSdistance
AEBP2,AEBP2,GH12J019437,Promoter/Enhancer,5,RF00026-225||RNU6-254P||piR-32214-113||lnc-AEBP2-1||PDE3A,600.2855,Ensembl||ENCODE||CraniofacialAtlas||EPDnew||dbSUPER,RNF2||SP1||CREB1||GATAD2A||PRDM10||ZNF629||POLR2A||BACH1||TARDBP||JUND||FOXA1||LARP7||PRDM1||MTA2||RBFOX2||PATZ1||IRF2||REST||IKZF2||HDAC1||ZNF600||YY1||ZNF341||PKNOX1||ZFX||CEBPA||ZNF561||SCRT2||KMT2B||MNT||NRF1||SOX13||NONO||KLF9||MGA||ZBTB20||TAF1||SP2||CBX3||ATF1||DPF2||MTA3||EGR1||RUNX3||GATAD2B||ZBTB26||ZBTB2||TGIF2||HDAC2||ZNF444||ASH2L||E2F5||ZSCAN29||BCLAF1||CHD2||OSR2||NFRKB||ZBTB40||USF1||TCF12||ZBTB48||FOS||E2F6||MAX||ZBTB17||CHD1||MBD1||MYC||SMARCB1||EP400||SCRT1||TFDP1||NFXL1||PCBP1||MAZ||MXI1||ELF1||KLF13||ZBTB11||NBN||ZSCAN9||WT1||ZNF132||HDGF||ZFHX2||KLF8||HCFC1||IKZF1||ZNF792||SIN3A||SAP130||TBP||ZNF189||UBTF||NR2F1||JUNB||ZNF335||PHF8||ZNF592||BHLHE40||GABPB1||KLF6||ZGPAT||MXD4||IRF4||ZNF213||SAFB||DNMT3B||BATF||GATAD1||KLF17||DRAP1||CREM||ZNF513||SMAD4||RB1||SUPT5H||ZNF366||ZNF589||HOMEZ||ZNF407||ZNF223||ZNF687||VEZF1||FEZF1||TBL1XR1||IKZF5||ATF3||PRDM6||ATF2||THAP11||DMAP1||GLIS1||ZNF398||ARID4B||KLF16||MEIS2||YY2||HMG20A||NR2F6||KDM3A||SMARCA4||SP3||ZNF785||MXD3||HLF||ZNF580||ZNF133||HBP1||EGR2||L3MBTL2||PRDM2||ZBTB33||NR4A1||NKRF||ELF3||FOXA3||POU5F1||RFXANK||MIXL1||ZNF626||NCOA6||ZNF148||KLF14||SP7||NR3C1||GLIS2||SP5||ZNF639||ZBTB8A||PTTG1||ERF||MLLT1||GMEB1||RAD51||KAT8||AHR||ZEB2,37225
AEBP2,AEBP2,GH12J019496,Enhancer,12,RPL34P25||piR-35674-094||lnc-AEBP2-1||PDE3A,0.1619552,Ensembl||ENCODE,TEAD4||PRDM1||NANOG||JUND,93119
AEBP2,AEBP2,GH12J019486,Enhancer,12,piR-35674-094||RPL34P25||RNU6-254P||lnc-AEBP2-1||PDE3A,0.1715791,Ensembl,PRDM1||EGR1||ZSCAN5C||PRDM6||FOS||HLF||MZF1,87056
AEBP2,AEBP2,GH12J019471,Enhancer,10,RF00017-1107||EEF1A1P4||lnc-AEBP2-1||PDE3A,0.2100747,Ensembl,,68056
AEBP2,AEBP2,GH12J019481,Enhancer,12,piR-35674-094||RPL34P25||RNU6-254P||lnc-AEBP2-1||PDE3A,0.1860852,ENCODE,SP1||PRDM10||ZNF629||ZNF143||RELA||ZIC2||IKZF2||ZNF341||EED||KLF7||RUNX3||GATAD2B||OSR2||ZBTB48||POLR2A||BCL11A||ELF1||NBN||TARDBP||IKZF1||ZNF189||NR2F1||JUNB||SPI1||IRF4||BATF||EBF1||ATF2||NRF1||TRIM28||MEIS2||MTA3||KLF1||ZNF558||TCF7||MYC||MAX||SP7||GLIS2||ZBTB33||ZEB2,78867
AEBP2,AEBP2,GH12J019299,Enhancer,16,RF00017-1106||RN7SL67P||lnc-AEBP2-6||LOC112268092||RF00017-1105||PLEKHA5,4.664295,Ensembl||ENCODE,ESR1||CEBPB||ZNF316||MAFF||MAFK||JUND||FOS||EMSY||FOSL2,-104244
AEBP2,AEBP2,GH12J019504,Enhancer,12,RPL34P25||MN309543||piR-35674-094||lnc-AEBP2-1||PDE3A,0.1494863,Ensembl,,100956
AEBP2,AEBP2,GH12J019505,Enhancer,12,ENSG00000240328||RPL34P25||lnc-PLEKHA5-6||MN309543||piR-35674-094||RNU6-254P||lnc-AEBP2-1||PDE3A,0.1494863,Ensembl,IKZF1||PRDM1||CTCF||ZFHX2||RAD21||RFX5||SMC3||TAL1||TCF12||EGR2||TEAD4||CBFA2T2||CBFA2T3||ARID1B,104056
AEBP2,AEBP2,GH12J019517,Enhancer,15,MN309543||ENSG00000240328||lnc-PLEKHA5-6||lnc-AEBP2-1||PDE3A,0.1389141,ENCODE,,113871
AEBP2,AEBP2,GH12J019514,Enhancer,15,MN309543||ENSG00000240328||lnc-PLEKHA5-6||lnc-AEBP2-1||PDE3A,0.1389141,ENCODE,JUND||NFE2||ZNF316||MAFG||FOSL2||MAFK||TAL1||CREM||DPF2||ATF3||TCF12||ATF1||ATF2||SMARCE1||MAFF||BACH1||NFE2L2||ATF7||CBFA2T3||ARID1B||EMSY||SMARCA4,111303
AEBP2,AEBP2,GH12J019515,Enhancer,15,MN309543||ENSG00000240328||lnc-PLEKHA5-6||lnc-AEBP2-1||PDE3A,0.1389141,ENCODE,,110538
AEBP2,AEBP2,GH12J019234,Enhancer,19,piR-39098-048||lnc-AEBP2-2||LOC112268092||PLEKHA5,4.282451,ENCODE||CraniofacialAtlas,ZNF629||ZIC2||PKNOX1||POLR2A||ZNF600||CEBPB||OSR2||YY1||ZBTB17||ATF2||GATA3||ZNF335||PRDM4||CREM||ZNF513||HNF4A||ZNF843||FEZF1||RXRA||PRDM6||TRIM28||ATF1||ZNF664||ZBTB21||HLF,-168513
AEBP2,AEBP2,GH12J019561,Enhancer,20,piR-51137-028||LOC101928387||ENSG00000287074||PDE3A,0.1033338,Ensembl,,157856
AEBP2,AEBP2,GH12J019614,Enhancer,27,lnc-PLEKHA5-3||FJ601666-018||LOC101928387||PDE3A,0.07481341,Ensembl,CEBPA||HNF4A||NANOG||POU5F1||SP1,211356
AEBP2,AEBP2,GH12J019654,Enhancer,27,FJ601666-018||lnc-PLEKHA5-3||RNU1-146P||ENSG00000255910||LOC101928387||PDE3A,0.06508416,Ensembl||ENCODE,CEBPB||NR2F2||RAD21||BHLHE40||STAT1||JUND||CTCF||PRDM6,252099
AEBP2,AEBP2,GH12J019552,Enhancer,20,LOC101928387||NONHSAG010634.2||piR-51137-028||ENSG00000287074||PDE3A,0.1112367,Ensembl,IKZF2||SP1||PKNOX1||RELB||RUNX3||NBN||JUNB||IRF4||RCOR1||BATF||HNF4A||RXRA||TBX21||MTA2||CHD2||TARDBP||TCF7||HLF||IKZF1||MLLT1||ZBTB33,149356
AEBP2,AEBP2,GH12J019527,Enhancer,17,ENSG00000287074||piR-37611-001||lnc-AEBP2-1||PDE3A,0.1285175,Ensembl,POLR2A||GABPA||CEBPB||JUND||FOXA2||JUN||RCOR1||EP300||PRDM1||RFX5||STAT3||FOSL2||HLF||GATA2||ZNF384,125455
AEBP2,AEBP2,GH12J019533,Enhancer,18,ENSG00000287074||NONHSAG010634.2||PDE3A,0.1285175,Ensembl,EZH2,129556
AEBP2,AEBP2,GH12J019539,Enhancer,18,ENSG00000287074||NONHSAG010634.2||PDE3A,0.1195961,Ensembl,,135556
AEBP2,AEBP2,GH12J019572,Enhancer,25,MN297141||piR-52294-032||LOC101928387||ENSG00000287074||PDE3A,0.09455291,Ensembl||ENCODE||CraniofacialAtlas,CTCF||PRDM10||RAD21||ZBTB44||TCF7L2||CEBPB||USF1||ZBTB48||SMC3||YY1||NR2F2||RCOR1||ZNF654||JUND||ZNF366||FEZF1||JUN||MAX||POLR2A||TRIM28||ZNF664||ZNF143||MEIS2||SMARCA4||RFX5||CHD2||MYC||ZNF362||MIXL1||GATA2,171588
AEBP2,AEBP2,GH12J019619,Enhancer,27,lnc-PLEKHA5-3||FJ601666-018||LOC101928387||PDE3A,0.07734232,Ensembl,SP1||NR3C1||CEBPB||JUN||KLF4||GTF2F1||MAX||EP300||STAT1||USF2||NFE2L2||POLR2A||MNT||MAFK,216456
AEBP2,AEBP2,GH12J019622,Enhancer,27,lnc-PLEKHA5-3||FJ601666-018||LOC101928387||PDE3A,0.07734232,Ensembl,MAFF||MAFK||SPI1||SMARCA4,219456
AEBP2,AEBP2,GH12J019662,Enhancer,28,FJ601666-018||lnc-PLEKHA5-4||LOC101928387||PDE3A,0.065892,Ensembl,,258156
AEBP2,AEBP2,GH12J019643,Enhancer,27,FJ601666-018||lnc-PLEKHA5-3||LOC101928387||PDE3A,0.06712133,Ensembl||ENCODE,CEBPG||CTCF||CEBPB||RAD21||SMC3||ZNF654||NFIL3||ZNF143||NANOG||HLF,239856
AEBP2,AEBP2,GH12J019641,Enhancer,27,FJ601666-018||lnc-PLEKHA5-3||LOC101928387||PDE3A,0.06712133,Ensembl,,237556
AEBP2,AEBP2,GH12J019642,Enhancer,27,FJ601666-018||lnc-PLEKHA5-3||LOC101928387||PDE3A,0.06712133,Ensembl,ATF7||ATF2||ZNF24,238656
AEBP2,AEBP2,GH12J019588,Enhancer,26,piR-52294-032||lnc-PLEKHA5-3||LOC101928387||ENSG00000287074||PDE3A,0.0851749,Ensembl,SPI1,185156
AEBP2,AEBP2,GH12J019239,Enhancer,19,piR-39098-048||lnc-AEBP2-2||LOC112268092||PLEKHA5,4.284692,ENCODE,SCRT2,-164457
AEBP2,AEBP2,GH12J019665,Enhancer,28,FJ601666-018||lnc-PLEKHA5-4||RNU1-146P||LOC101928387||PDE3A,0.06230939,ENCODE,ZNF547,261601
AEBP2,AEBP2,GH12J019627,Enhancer,27,lnc-PLEKHA5-3||FJ601666-018||LOC101928387||PDE3A,0.0722845,Ensembl,,223256
AEBP2,AEBP2,GH12J019227,Enhancer,25,piR-36573-018||piR-33303-044||lnc-PLCZ1-2||HSALNG0089685||RN7SL459P||PLEKHA5||LOC112268092,4.463937,Ensembl||ENCODE,REST||CEBPA||EZH2||JUND||SPI1||RAD21||ZBTB40||HNF4A||RXRA||ATF3||SP1,-176315
AEBP2,AEBP2,GH12J019580,Enhancer,25,piR-52294-032||MN297141||LOC101928387||ENSG00000287074||PDE3A,0.09486903,Ensembl,GATA2,175956
AEBP2,AEBP2,GH12J019644,Enhancer,27,FJ601666-018||lnc-PLEKHA5-3||LOC101928387||PDE3A,0.06631348,Ensembl,,240656
AEBP2,AEBP2,GH12J019262,Enhancer,18,lnc-PLCZ1-3||lnc-AEBP2-2||LOC112268092||PLEKHA5,4.497705,Ensembl||ENCODE,SP1,-140464
AEBP2,AEBP2,GH12J019546,Enhancer,18,NONHSAG010634.2||ENSG00000287074||PDE3A,0.1123255,Ensembl,,141456
AEBP2,AEBP2,GH12J019545,Enhancer,18,NONHSAG010634.2||ENSG00000287074||PDE3A,0.1123255,ENCODE,JUND||NR2F2||BHLHE40||ZNF366,143689
AEBP2,AEBP2,GH12J019135,Enhancer,29,ENSG00000253284||PLEKHA5||LOC112268092,1.582367,Ensembl||FANTOM5||ENCODE||dbSUPER,HMBOX1||YY1||NFIC||WT1||FOS||SMARCA4||NFIB||PKNOX1,-265686
AEBP2,AEBP2,GH12J019596,Enhancer,26,lnc-PLEKHA5-3||piR-52294-032||LOC101928387||ENSG00000287074||PDE3A,0.0829621,Ensembl||ENCODE,SMARCA4,193256
AEBP2,AEBP2,GH12J019736,Enhancer,38,piR-46002-108||HSALNG0089711||LINC02398||PDE3A,0.05201815,Ensembl,JUN,332956
AEBP2,AEBP2,GH12J019923,Enhancer,48,RF00066-045||TCP1P3||ENSG00000255910||PDE3A,0.02862579,FANTOM5,,519834
AEBP2,AEBP2,GH12J019921,Enhancer,47,RF00066-045||piR-56341-035||ENSG00000255910||PDE3A,0.02862579,Ensembl,SPI1,517763
AEBP2,AEBP2,GH12J019683,Enhancer,29,lnc-PLEKHA5-4||RF00003-019||RNU1-146P||PDE3A,0.06100981,Ensembl||ENCODE,JUND||FOSL2||JUN||SMARCA4||REST,279955
AEBP2,AEBP2,GH12J019680,Enhancer,29,lnc-PLEKHA5-4||RF00003-019||RNU1-146P||PDE3A,0.06100981,Ensembl,CTCF||NFIC||NFIB,277255
AEBP2,AEBP2,GH12J019677,Enhancer,29,lnc-PLEKHA5-4||RF00003-019||RNU1-146P||PDE3A,0.05963999,ENCODE,IKZF2||TRIM22||PKNOX1||RELB||ZBTB40||NBN||HDGF||TBX21||ATF7||MTA2||TARDBP||IKZF1||MLLT1,274860
AEBP2,AEBP2,GH12J019738,Enhancer,38,HSALNG0089711||piR-46002-108||LINC02398||PDE3A,0.04973511,Ensembl||ENCODE||dbSUPER,CTCF||RAD21||TRIM22||CEBPB||SMC3||ZNF654||ZBTB40||MAFF,335170
AEBP2,AEBP2,GH12J019740,Enhancer,38,HSALNG0089711||piR-46002-108||LINC02398||PLEKHA5||PDE3A,0.04973511,Ensembl||dbSUPER,HNF4A,336955
AEBP2,AEBP2,GH12J020098,Enhancer,56,piR-58297-103||ENSG00000287075||LOC105369685||LINC02398||PDE3A,0.0237436,Ensembl,TCF12||IKZF2||EED||ARID3A||DPF2||RELB||JUND||CEBPB||BCL11A||IKZF1||BMI1||NR2F1||JUNB||STAT3||IRF4||BATF||ATF2||TBX21||ATF7||MTA2||BHLHE40||ZNF217||ZNF24||SPI1||CREM,693855
AEBP2,AEBP2,GH12J020097,Enhancer,56,piR-58297-103||ENSG00000287075||LOC105369685||LINC02398||PDE3A,0.0237436,ENCODE,TCF12||IKZF2||EED||ARID3A||DPF2||RELB||JUND||BCL11A||IKZF1||BMI1||NR2F1||JUNB||STAT3||IRF4||BATF||ATF2||TBX21||ATF7||MTA2||BHLHE40||ZNF217||ZNF24||SPI1||CREM,693677
AEBP2,AEBP2,GH12J020320,Promoter,73,LOC105369688||HSALNG0089736||PDE3A,0.02209279,EPDnew,,916751
AEBP2,AEBP2,GH12J020099,Enhancer,56,ENSG00000287075||piR-58297-103||LOC105369685||LINC02398||PDE3A,0.02325187,Ensembl,,695756
AEBP2,AEBP2,GH12J020101,Enhancer,56,LOC105369685||ENSG00000287075||piR-58297-103||PDE3A,0.02325187,Ensembl,,697355
AEBP2,AEBP2,GH12J019688,Enhancer,29,lnc-PLEKHA5-4||RF00003-019||RNU1-146P||PDE3A||LINC02398,0.05883214,Ensembl,,284656
AEBP2,AEBP2,GH12J019743,Enhancer,39,HSALNG0089711||RNU1-146P||ENSG00000255910||LINC02398||PLEKHA5||PDE3A,0.04875165,Ensembl||ENCODE||dbSUPER,SP1||CEBPB||BRCA1||ESR1||FOS||FOXA2||CHD2||JUN||GTF2F1||JUND||NR2F2||EP300||RAD21||SMC3||STAT1||STAT3||TBP||TCF7L2||NFE2L2||ATF2||MAFF,341391
AEBP2,AEBP2,GH12J020346,Enhancer,74,LOC105369688||PDE3A,0.02247915,Ensembl,MAFK,942056
AEBP2,AEBP2,GH12J020349,Enhancer,74,PDE3A||LOC105369688,0.02149568,Ensembl||ENCODE,JUN||JUND||EP300||TBP||MAFK||POLR2A,946681
AEBP2,AEBP2,GH12J020119,Enhancer,62,piR-31470-114||LINC02468||PDE3A,0.02476219,Ensembl||ENCODE,BRCA1||CEBPB||JUN||JUND||ZBTB11||EP300||PRDM1||STAT3||TBP||ZNF518A,716390
AEBP2,AEBP2,GH12J020121,Enhancer,62,piR-31470-114||LINC02468||PDE3A,0.02476219,Ensembl,,717856
AEBP2,AEBP2,GH12J020123,Enhancer,62,piR-31470-114||LINC02468||PDE3A,0.02476219,Ensembl,HNF4A,719656
AEBP2,AEBP2,GH12J019945,Enhancer,50,lnc-PLCZ1-1||lnc-PLCZ1-5||ENSG00000255910||PDE3A,0.02739646,Ensembl||FANTOM5||ENCODE,CEBPB||JUND||JUN||ATF3||FOS||NFYB||EP300||FOSL2||SIN3A||POLR2A||TBP||RCOR1||MAFK||USF2||NFE2L2||HNF4A||RXRA||SMARCA4||CHD2||GATA2||CHD1,542416
AEBP2,AEBP2,GH12J020354,Enhancer,74,PDE3A||LOC105369688,0.02170643,Ensembl,POLR2A,951756
AEBP2,AEBP2,GH12J019835,Enhancer,44,piR-61101-119||piR-42613-019||ENSG00000255910||PDE3A,0.04004098,Ensembl||ENCODE,RUNX3||JUND||EBF1||ATF2||ATF7||IKZF1||IKZF2,429956
AEBP2,AEBP2,GH12J019749,Enhancer,39,HSALNG0089711||ENSG00000255910||RNU1-146P||LINC02398||PDE3A||PLEKHA5,0.04906777,dbSUPER,CEBPB||NFYB||EP300||STAT1,346804
AEBP2,AEBP2,GH12J019752,Enhancer,39,HSALNG0089711||ENSG00000255910||RNU1-146P||LINC02398||PDE3A||PLEKHA5,0.04906777,dbSUPER,TRIM28,349482
AEBP2,AEBP2,GH12J020125,Enhancer,62,LINC02468||piR-31470-114||PDE3A,0.02514855,Ensembl,,721356
AEBP2,AEBP2,GH12J020127,Enhancer,62,LINC02468||piR-31470-114||PDE3A,0.02514855,Ensembl,STAT3,723856
AEBP2,AEBP2,GH12J019689,Enhancer,29,lnc-PLEKHA5-4||RF00003-019||RNU1-146P||PDE3A||LINC02398,0.05907801,Ensembl||ENCODE,NFIC||GATA3||NFIB,285875
AEBP2,AEBP2,GH12J020359,Enhancer,74,PDE3A||LOC105369688,0.02304113,dbSUPER,,955421
AEBP2,AEBP2,GH12J020364,Enhancer,74,PDE3A||ENSG00000256879||LOC105369688,0.02290063,dbSUPER,CEBPB||USF2,961195
AEBP2,AEBP2,GH12J020366,Enhancer,74,ENSG00000256879||PDE3A||LOC105369688,0.02290063,dbSUPER,RCOR1||CHD2||POLR2A,962948
AEBP2,AEBP2,GH12J019834,Enhancer,44,piR-61101-119||piR-42613-019||ENSG00000255910||PDE3A,0.04074346,ENCODE,JUND||RAD21||SMC3||ATF2||IKZF2,430257
AEBP2,AEBP2,GH12J019957,Enhancer,50,lnc-PLCZ1-1||lnc-PLCZ1-5||ENSG00000255910||PDE3A,0.02852042,Ensembl||ENCODE,JUN,554855
AEBP2,AEBP2,GH12J019757,Enhancer,39,HSALNG0089711||ENSG00000255910||RNU1-146P||LINC02398||PDE3A||PLEKHA5,0.04861116,Ensembl||dbSUPER,CTCF||RAD21||TRIM22||SMC3||RFX5||TBP||ZNF654,353802
AEBP2,AEBP2,GH12J019962,Enhancer,50,lnc-PLCZ1-1||lnc-PLCZ1-5||ENSG00000255910||PDE3A,0.02711547,Ensembl,GATA2,558456
AEBP2,AEBP2,GH12J019694,Enhancer,29,RNU1-146P||lnc-PLEKHA5-4||RF00003-019||SLCO1C1||LINC02398||PDE3A,0.05567101,Ensembl||ENCODE,ATF7||CEBPB||ATF2||CEBPG||JUND||MYC||POLR2A,291313
AEBP2,AEBP2,GH12J019697,Enhancer,29,RNU1-146P||RF00003-019||lnc-PLEKHA5-4||SLCO1C1||LINC02398||PDE3A,0.05567101,Ensembl,SPI1,293756
AEBP2,AEBP2,GH12J019966,Enhancer,50,lnc-PLCZ1-1||lnc-PLCZ1-5||ENSG00000255910||PDE3A,0.02588614,Ensembl||ENCODE||dbSUPER,CEBPB||SP1||RFX1||JUND||NR3C1||JUN||EP300||FOSL2||STAT3||TBP||RCOR1||USF2||SMARCA4||MTA2||GATA2||SPI1||POLR2A,563790
AEBP2,AEBP2,GH12J019963,Enhancer,50,lnc-PLCZ1-1||lnc-PLCZ1-5||ENSG00000255910||PDE3A,0.02588614,Ensembl,CEBPB||RUNX3||RCOR1||HNF4A||GATA2||IKZF2,560656
AEBP2,AEBP2,GH12J020151,Enhancer,63,piR-39858-112||LINC02468||PDE3A,0.02395434,Ensembl,JUN||MAX||GATA2,746856
AEBP2,AEBP2,GH12J020154,Enhancer,63,piR-39858-112||LINC02468||PDE3A,0.02588614,Ensembl,RUNX3||MAX||PRDM1||STAT3||USF2||MYC||RAD51,751056
AEBP2,AEBP2,GH12J019758,Enhancer,39,HSALNG0089711||ENSG00000255910||PDE3A||PLEKHA5,0.0488219,Ensembl||ENCODE||dbSUPER,BACH1||NFE2||JUN||MAFF||FOS||MAFK||GTF2F1||JUND||MAFG||EP300||IKZF1||PRDM1||RFX5||TBP||BATF||NFE2L2,355392
AEBP2,AEBP2,GH12J019763,Enhancer,39,ENSG00000255910||HSALNG0089711||LINC02398||PDE3A||PLEKHA5,0.0488219,Ensembl,CEBPB,359656
AEBP2,AEBP2,GH12J019761,Enhancer,39,ENSG00000255910||HSALNG0089711||PDE3A||PLEKHA5,0.0488219,Ensembl||dbSUPER,CEBPB||SPI1||TBX21||IKZF1,357555
AEBP2,AEBP2,GH12J019846,Enhancer,45,LOC105369682||piR-61101-119||ENSG00000255910||PDE3A,0.03930338,Ensembl||ENCODE,BACH1||IKZF2||YY1||PKNOX1||EED||CEBPB||DPF2||RELB||JUND||RUNX3||CBFB||JUN||RCOR1||BCL11A||MAX||ARNT||NR2F2||NBN||EP300||IKZF1||FOSL2||NR2F1||RFX5||SPI1||STAT3||MAZ||TBL1XR1||RXRA||ATF2||MAFK||TBX21||ATF7||TARDBP||ZNF217||MYC||HLF||ZNF687||CREM||MLLT1,443516
AEBP2,AEBP2,GH12J019969,Enhancer,50,lnc-PLCZ1-1||lnc-PLCZ1-5||ENSG00000255910||PDE3A,0.02704522,Ensembl||ENCODE||FANTOM5||CraniofacialAtlas||dbSUPER,TEAD4||RELA||IKZF2||SP1||EED||DPF2||SMARCC1||RUNX3||GATAD2B||ESR1||NR3C1||CEBPB||CTCF||CHD2||CBFB||JUN||USF1||RCOR1||TCF12||YY1||GTF2F1||ZBTB33||JUND||BCL11A||MAX||MAZ||DEK||MXI1||ELF1||EP300||IKZF1||SIN3A||RAD21||RFX5||JUNB||SMC3||STAT1||STAT3||TBP||IRF4||BATF||TCF7L2||USF2||ZHX1||ZNF143||NFE2L2||HNF4A||RXRA||ATF2||MAFK||TBX21||MTA2||MAFF||MTA3||BHLHE40||POLR2A||ATF3||GATA2||SPI1||ETV6||PKNOX1||ZBED1||CREM,567399
AEBP2,AEBP2,GH12J019978,Enhancer,50,lnc-PLCZ1-5||lnc-PLCZ1-1||ENSG00000255910||PDE3A,0.02827455,Ensembl||ENCODE||dbSUPER,CEBPB||JUN||ELK1||ELK4||JUND||MAX||EP300||RAD21||STAT3||RCOR1||USF2,574256
AEBP2,AEBP2,GH12J019851,Enhancer,45,LOC105369682||piR-61101-119||ENSG00000255910||PDE3A,0.04095419,Ensembl,,447256
AEBP2,AEBP2,GH12J019850,Enhancer,45,LOC105369682||piR-61101-119||ENSG00000255910||PDE3A,0.04095419,Ensembl,RFX1||BHLHE40,446556
AEBP2,AEBP2,GH12J019980,Enhancer,50,lnc-PLCZ1-5||lnc-PLCZ1-1||ENSG00000255910||PDE3A,0.02722084,Ensembl||dbSUPER,STAT1,575656
AEBP2,AEBP2,GH12J020174,Enhancer,66,piR-31534-120||lnc-PDE3A-2||PDE3A,0.02504317,Ensembl,,770956
AEBP2,AEBP2,GH12J019988,Enhancer,50,lnc-PLCZ1-5||lnc-PLCZ1-1||ENSG00000255910||PDE3A,0.02837992,Ensembl||dbSUPER,FOXA1||SP1||RCOR1||NR2F2||USF2||HNF4A||RXRA||NR3C1,584778
